G06008300020076,0.73,,,,2.31,,1.23,2.43,,,,,,,,,,,,,,,1.93,0.51,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,2.52,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020077,0.55,,,,,,1.45,1.57,1.68,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,1.24,2.83,,,,,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020081,,,,,,,1.69,0.4,0.29,,,,,,,,,1.64,,,,,,,,,,,,,,,2.17,,2.34,,,,,,1.81,1.66,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020082,1.88,,,,,,1.43,0.22,0.66,,,,,,,,,,,,,,,,,,,,,,,,2.05,,,,,,,,1.58,2.03,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020083,1.69,,,,,,1.01,0.96,1.4,,,,,,,,,,,,,,,1.63,,,,,,,,,2.16,2.16,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020084,2.18,,,,,,1.51,1.28,1.58,,1.81,,,,,,,,,,,,,,,,,,,,,,1.74,1.74,,,,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020085,,,,,,,,0.86,0.97,,1.51,,,,,,,,,,,,,,,,,,,,,,1.27,1.27,1.52,,,,,,0.93,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,1.47,,,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020091,,,,,,,,1.29,0.75,,,,,,,,,,,,,,,,,,,,,,,,1.57,1.57,1.81,,,,,,1.23,1.18,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,,,,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020092,,,,,,1.67,,,,,0.58,,,,,,,0.94,,,,,,,,,,,,,,,0.29,0.29,0.47,,,,,,1.42,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020093,,,,,,,,1.42,,,0.79,,,,,,,,,,,,,,,,,,,,,1.55,0.63,0.63,1.15,,,,,,0.83,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020101,,,,,,1.99,,1.42,0.89,,,,,,,,,1.15,,,,,,,,,,,,,,,1.79,1.79,1.96,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020102,,,,,,1.89,,2.12,1.58,,,,,,,,,0.88,,,,,,,,,,,,,,,1.71,1.71,1.87,,,,,,,1.19,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020103,,,,,,1.35,,1.74,1.2,,,,,,,,,0.52,,,,,,,,,,,,,,,1.15,1.15,1.32,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020104,,,,,,1.67,,1.28,0.75,,,,,,,,,0.85,,,,,,,,,,,,,,,1.46,1.46,1.63,,,,,,,0.96,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020111,1.15,,,,,,0.85,2.37,2.62,,,,,,,,,,,,,,2.43,0.5,,,,,,,,,,,,,,,,1.34,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020112,2.72,,,,3.32,,2.88,,,,,,,,,,,,,4.32,4.27,,2.51,2.03,,,,,,5.09,,,,,,,,,,2.39,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020113,5.75,,,,,,5.91,,,,,,,,,,,,,0.17,0.12,,,5.06,,,,,,4.62,5.11,4.72,,,,,,,,,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020121,,,,,,,,,,,1.63,,,,,,,,,,,,,,,,,,,1.3,1.51,1.12,1.62,1.62,1.82,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020122,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,,,0.88,1.09,0.7,1.32,1.32,1.33,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020123,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,0.31,0.25,0.14,1.18,1.18,1.19,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020131,,,,,,,,,,,2.42,,,,,,,,,,,,,,,,,,,1.44,1.94,1.55,2.59,2.59,2.6,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300020132,,,,,,,6.14,,,,5.82,,,,,,,,,0.3,0.25,,,,,,,,,4.84,5.34,4.95,,6.0,,,,,,,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300021011,,,,,1.18,,,,,,,,,,,0.59,1.3,,,,,,,,0.66,,,0.72,0.73,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,
G06008300021012,,,,,1.45,,,,,,,,,,,0.86,1.45,,,,,1.66,,,1.06,,,0.99,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,0.28,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300021021,,,,,0.49,,,,,,,,,,,0.42,,,,,,,1.29,,0.84,,,0.77,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,0.79,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,
G06008300021022,,,,,0.97,,,,,,,,,,,0.9,,,,,,,1.77,,1.32,,,1.24,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,0.31,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,
G06008300021031,,,,,0.63,,,,,,,,,,,0.76,,,,,,,0.84,,1.18,,,1.1,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,1.41,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,
G06008300021032,1.79,,,,1.34,,,,,,,,,,,1.47,,,,,,,0.99,1.36,,,,1.82,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,1.83,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300021033,1.86,,,,1.98,,,,,,,,,,,2.1,,,,,,,1.63,1.73,,,,2.44,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,1.54,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022051,,1.3,,,,,,,,,,,,,,1.81,0.3,,,,,0.99,,,1.72,,,1.81,1.8,,,,,,,,,1.4,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022052,,1.45,,,,,,,,,,,,,,1.55,0.17,,,,,1.14,,,1.46,,,1.55,1.54,,,,,,,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022053,,1.8,,,,,,,,,,,,,,1.22,0.52,,,,,1.49,,,1.12,,,1.21,1.2,,,,,,,,,0.58,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022061,,1.67,,,,,,,,,,,,,,1.38,0.67,,,,,1.12,,,1.28,,,1.37,1.37,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022062,,,,,,,,,,,,,,,,1.07,0.97,,,,,1.42,,,0.97,,,1.06,1.06,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022063,,,,,1.3,,,,,,,,,,,0.71,1.0,,,,,,,,0.61,,,0.7,0.69,,,,,,,,,1.02,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022091,,2.42,1.26,1.63,,,,,,,,,,,,,1.29,,,,,2.1,,,2.0,1.32,1.4,,,,,,,,,,,1.45,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022092,,1.78,1.41,,,,,,,,,,,,,,0.66,,,,,1.47,,,1.64,1.6,,1.73,1.72,,,,,,,,,1.09,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022101,,0.25,2.88,3.38,,,,,,,,,,,,,1.03,,,,,1.11,,,,3.1,,,,,,,,,,1.81,1.86,2.12,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022102,,1.32,,,,,,,,,,,,,,2.4,0.99,,,,,0.3,,,2.31,,,2.4,,,,,,,,1.18,1.23,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022103,,1.08,,,,,,,,,,,,,,2.42,0.72,,,,,0.58,,,2.33,,,2.41,,,,,,,,1.44,1.49,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022111,,1.3,,,,,,,,,,,,,,2.82,1.13,,,,,0.62,,,2.73,,,2.82,,,,,,,,0.71,0.76,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022112,,2.51,,,,,,,,,,,,,,2.65,2.33,,,,,1.82,,,2.57,,,,,,,,,,,0.61,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,,,,,,,,,,,1.95,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022113,,1.92,,,,,,,,,,,,,,2.11,1.42,,,,,0.86,,,2.03,,,2.12,,,,,,,,1.47,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300022114,,2.68,,,,,,,,,,,,,,2.36,2.46,,,,,1.91,,,2.28,,,,,,,,,,,0.78,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,,,1.66,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023031,,1.99,1.44,,,,,,,,,,,,,1.4,0.71,,,,,,,,1.1,,,1.18,1.17,,,,,,,,,0.39,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023032,,,1.18,,,,,,,,,,,,,1.63,0.97,,,,,,,,1.24,,1.31,1.32,1.31,,,,,,,,,0.13,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023033,,,0.9,1.72,,,,,,,,,,,,,1.4,,,,,,,,1.58,,0.91,1.66,1.65,,,,,,,,,0.35,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023034,,,1.1,1.53,,,,,,,,,,,,,1.61,,,,,,,,1.88,,0.72,1.95,1.95,,,,,,,,,0.67,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023035,,,1.31,,,,,,,,,,,,,1.63,1.44,,,,,,,,1.22,,1.27,1.29,1.28,,,,,,,,,0.34,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023041,,,,,1.2,,,,,,,,,,,0.95,1.25,,,,,,,,0.53,,,0.61,0.6,,,,,,,,,0.77,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023042,,,1.51,,1.41,,,,,,,,,,,1.29,1.36,,,,,,,,0.87,,,0.95,0.94,,,,,,,,,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023043,,,1.47,,1.78,,,,,,,,,,,1.65,,,,,,,,,1.24,,1.27,1.31,1.31,,,,,,,,,0.69,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023044,,,,,1.44,,,,,,,,,,,1.31,1.88,,,,,,1.81,,0.9,,,0.97,0.97,,,,,,,,,0.81,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023051,,2.3,0.87,1.37,,,,,,,,,,,,,1.18,,,,,,,,1.75,1.48,1.02,,,,,,,,,,,0.76,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023052,,2.49,0.66,1.16,,,,,,,,,,,,,1.36,,,,,,,,1.72,1.27,0.81,,,,,,,,,,,0.55,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023053,,2.72,0.44,1.36,,,,,,,,,,,,,1.58,,,,,,,,1.95,1.48,0.56,,,,,,,,,,,0.73,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023054,,,0.69,1.25,,,,,,,,,,,,,1.78,,,,,,,,2.15,1.73,0.44,,2.21,,,,,,,,,0.92,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023061,,2.64,1.69,1.29,,,,,,,,,,,,,1.72,,,,,2.33,,,,0.98,1.84,,,,,,,,,,,1.88,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023062,,3.21,0.98,0.56,,,,,,,,,,,,,2.3,,,,,2.9,,,,0.27,1.34,,,,,,,,,,,1.77,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023063,,3.11,0.3,0.63,,,,,,,,,,,,,1.98,,,,,,,,2.35,0.74,0.74,,,,,,,,,,,1.18,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,
G06008300023064,,,4.41,4.84,,,,,,,,,,,,,,,,,,,,,3.27,5.44,4.04,3.34,3.34,,,,,,,,,3.68,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024021,,,,,0.7,,,,,,,,,,,1.2,,,,,,,0.46,,1.38,,,1.3,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,,,,,,,1.86,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024022,,,,,2.87,,,,,,,,,,,3.48,,,,,,,2.62,4.55,3.55,,,3.48,3.48,,,,,,,,,4.12,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024023,,,,,0.93,,,,,,,,,,,1.43,,,,,,,0.37,1.61,1.61,,,1.54,1.55,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024024,1.83,,,,1.48,,,,,,,,,,,1.72,,,,,,,1.04,1.14,,,,2.07,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,2.37,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024031,,,,,1.08,,,,,,,,,,,0.95,2.01,,,,,,1.48,,0.54,,,0.61,0.6,,,,,,,,,1.05,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024032,,,,,0.66,,,,,,,,,,,0.41,,,,,,,1.19,,0.3,,,0.22,0.22,,,,,,,,,1.27,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024033,,,,,1.07,,,,,,,,,,,0.97,,,,,,,1.42,,0.87,,,0.8,0.79,,,,,,,,,1.44,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024041,,,,,0.3,,,,,,,,,,,0.58,,,,,,,0.82,,0.66,,,0.58,0.58,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024042,,,,,0.91,,,,,,,,,,,1.03,,,,,,,1.26,,1.03,,,0.96,0.95,,,,,,,,,1.6,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024043,,,,,0.53,,,,,,,,,,,1.13,,,,,,,0.86,,1.21,,,1.13,1.13,,,,,,,,,1.85,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
G06008300024044,,,,,0.77,,,,,,,,,,,1.37,,,,,,,1.1,,1.43,,,1.35,1.34,,,,,,,,,2.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,
