G06011100036122,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,4.18,4.11,4.0,,3.85,3.85,3.97,,,,,,,,,,,2.56,,,,,,3.97,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100036123,,,,,,,,,,,,,,,,,,,,,,,,,,4.32,,,,,4.78,4.78,4.9,5.0,,,,,,,,,,3.49,,,,4.53,4.49,4.9,,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100037001,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,1.23,1.16,1.05,,0.9,0.9,0.9,0.99,,,,,,,,,,0.77,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100037002,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,1.45,,1.29,1.29,1.24,1.33,,,,,,,,,,1.18,,,,1.2,0.86,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100038011,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,1.42,1.13,1.01,0.97,0.97,0.85,0.75,,,,,,,,,,,,,,1.05,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100038012,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1.38,1.1,1.36,0.95,0.95,0.9,0.82,,,,,,,,,,,,,,1.39,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100038021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,1.6,,1.44,1.44,1.39,1.38,,,,,,,,,,,,,,0.63,0.19,1.63,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100039001,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,1.6,1.48,1.44,1.44,1.31,1.22,,,,,,,,,,,,,,0.63,0.37,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100039002,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,2.24,2.21,2.21,2.08,1.98,,,,,,,,,,,,,,0.45,0.69,2.03,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,2.48,2.48,2.43,2.35,,,,,,,,,,,,,,0.61,1.01,1.52,0.55,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100040002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,,2.21,2.21,2.16,2.11,,,,,,,,,,,,,,0.46,0.75,1.16,0.92,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100040003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,2.67,2.67,2.62,2.53,,,,,,,,,,,,,,0.8,1.2,1.14,0.93,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100040004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,2.82,2.82,2.77,2.73,,,,,,,,,,,,,,1.0,1.37,0.96,1.12,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100041011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,1.74,1.69,1.79,,,,,,,,,,2.06,,,,0.95,0.92,1.1,1.64,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100041012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,2.37,2.32,2.41,,,,,,,,,,2.68,,,,1.37,1.36,0.43,1.82,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100041013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,2.05,2.0,2.1,,,,,,,,,,2.37,,,,0.96,0.95,0.75,1.44,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100042001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,2.74,2.69,2.78,,,,,,,,,,2.6,,,,2.13,2.12,0.52,2.58,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100042002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,2.13,2.08,2.18,,,,,,,,,,2.03,,,,1.56,1.53,1.0,2.08,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100042003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,2.36,2.31,2.41,,,,,,,,,,2.29,,,,1.79,1.76,0.72,2.26,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100043041,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,2.32,2.26,2.15,,1.99,1.99,2.12,2.22,,,,,,,,,,0.68,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100043042,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,1.89,1.82,1.72,,1.56,1.56,1.68,1.78,,,,,,,,,,0.66,,,,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100043043,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,2.74,2.68,2.57,,2.41,2.41,2.54,2.64,,,,,,,,,,1.13,,,,,,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100043044,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,2.88,2.81,2.71,,2.55,2.55,2.68,2.77,,,,,,,,,,1.26,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100043051,,,,,,,,,,,,,,,,,,,,,,,,,,3.92,,,,,4.38,4.38,4.51,4.6,,,,,,,,,,3.09,,,,4.13,4.1,4.51,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100044001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,3.39,3.51,3.61,,,,,,,,,,3.2,,,,2.92,2.91,1.32,3.38,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100044002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,3.34,3.46,3.55,,,,,,,,,,3.15,,,,2.75,2.74,1.14,3.19,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100044003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,3.15,3.27,3.37,,,,,,,,,,2.96,,,,2.64,2.63,1.03,3.09,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100044004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84,3.84,3.96,4.06,,,,,,,,,,3.65,,,,3.37,3.36,1.76,3.83,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100045031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,3.58,3.53,3.5,,,,,,,,,,3.89,,,,1.94,2.14,1.06,2.0,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,3.85,3.8,3.77,,,,,,,,,,4.16,,,,2.21,2.41,1.33,2.49,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100045041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,2.89,2.84,2.81,,,,,,,,,,3.2,,,,1.25,1.45,0.37,1.69,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100045042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,3.26,3.21,3.17,,,,,,,,,,3.58,,,,1.6,1.81,0.75,1.64,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100045051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,2.66,2.61,2.71,,,,,,,,,,2.98,,,,1.67,1.7,0.05,2.11,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100045061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,3.23,3.18,3.28,,,,,,,,,,3.51,,,,2.42,2.41,0.81,2.87,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100045062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,3.44,3.39,3.45,,,,,,,,,,3.76,,,,2.14,2.25,1.01,2.59,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100045063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,3.23,3.18,3.27,,,,,,,,,,3.54,,,,2.15,2.19,0.81,2.59,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100046001,,,,,,,,,,,,,,,,,,,,,,,,,8.47,,,,,,8.27,8.27,8.14,8.04,,,,,,,,,,,,,,6.75,7.16,6.15,5.77,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047041,,,,,,,,,,,,,,,,,,,,,,5.31,5.6,5.43,5.35,,,,,5.19,,,,4.93,,,,,,,,,,,,,,4.0,4.26,3.93,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047042,,,,,,,,,,,,,,,,,,,,,,,,4.06,3.99,,,,,3.82,,,3.66,3.56,,,,,,,,,,,,,,2.64,2.89,2.57,1.76,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047101,,,,,,,,,,,,,,,,,,,,,,,,3.57,3.49,,,,,3.33,,,3.16,3.07,,,,,,,,,,,,,,2.01,2.4,3.02,1.14,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,3.59,3.59,3.54,3.47,,,,,,,,,,,,,,1.73,2.14,1.17,1.34,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047103,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,,,,,3.17,3.17,3.04,2.95,,,,,,,,,,,,,,1.66,2.06,1.98,0.67,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047111,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,2.76,2.76,2.64,2.54,,,,,,,,,,,,,,0.97,1.38,1.99,0.23,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047112,,,,,,,,,,,,,,,,,,,,,,,,,3.77,,,,,,3.56,3.56,3.43,3.34,,,,,,,,,,,,,,1.76,2.17,1.73,1.06,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047151,,,,,,,,,,,,,,,,,,,,,,,,,5.24,,,,,,5.04,5.04,4.91,4.81,,,,,,,,,,,,,,3.52,3.93,2.92,2.54,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047152,,,,,,,,,,,,,,,,,,,,,,,,,4.12,,,,,,3.92,3.92,3.79,3.7,,,,,,,,,,,,,,2.41,2.81,1.95,1.42,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047161,,,,,,,,,,,,,,,,,,,,,,3.08,3.05,2.8,2.73,,,,,2.96,,,2.85,2.75,,,,,,,,,,,,,,2.06,2.1,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047162,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.43,,,,,2.67,,2.68,2.55,2.46,,,,,,,,,,,,,,1.77,1.81,2.99,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047171,,,,,,,,,,,,,,,,,,,,,,,3.64,3.46,3.39,,,,,3.22,,,3.06,2.96,,,,,,,,,,,,,,1.91,2.29,2.92,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100047172,,,,,,,,,,,,,,,,,,,,,,,3.25,3.0,2.93,,,,,3.17,,,3.05,2.95,,,,,,,,,,,,,,1.99,2.3,3.01,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100049011,,,,,,,,,,,,,,,,,,,,,,1.89,1.53,1.43,1.62,,,,,2.23,,,3.15,3.05,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100049021,,,,,,,,,,,,,,,,,,,,,,2.86,2.6,2.4,2.59,,,,,3.2,,,,,,,,,,,,,,,,,,4.48,,,4.12,,,,,,,,,,4.6,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100049022,,,,,,,,,,,,,,,,,,,,,,1.3,1.03,0.83,1.02,,,2.36,2.56,1.63,,,2.31,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100050021,,,,,,,,,,,,,,,,,,,,,,3.78,3.44,3.34,3.53,,,4.93,,4.14,,,,,,,,,,,,4.04,,,,,,,,,,,,,,,,,,,2.04,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100050031,,,,,,,,,,,,,,,,,,,,,,3.16,3.49,3.62,3.69,,,,,3.65,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,1.52,,,2.66,,,,,,,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100050032,,,,,,,,,,,,,,,,,,,,,,2.49,2.82,2.72,2.91,,,,,2.98,,,,,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,2.12,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13
G06011100050041,,,,,,,,,,,,,,,,,,,,,,3.59,3.92,4.05,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,4.97,,,,,,3.05,,,3.09,,,,,,,5.99,,,,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100051001,,,10.13,,,9.09,10.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55,,,,,,,,,,,,,,,,,,,,,15.0,15.71,,,,,8.02,,10.18,,,,,,,,9.73,,
G06011100051002,,,,,,,,,,,,,,,,,,,,,,6.48,6.14,6.04,6.23,,,,,6.84,,,,,,,,,,,,6.55,,,,,,,,,,,,,,,,,,,2.42,,,5.4,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06011100051003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36,,,,,,,,,,,,,,,,,,10.87,11.15,,,,10.39,,,,7.76,,,,10.65,10.39,11.08,,,,9.47,,
G06011100052021,,,6.36,,,6.79,6.24,,,,,,,,,,,,12.07,,,,,,,,,,,,,,,,,,,,,,,,,,12.36,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,,6.33,,,,,,,,5.88,,
G06011100052022,,,2.78,,,2.75,2.79,,,,,,,,,,,,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,9.53,,11.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,,2.84,,,,,,,,3.05,,
G06011100052031,,,2.25,,,1.92,2.26,,,,,,,,,,,,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,,2.32,,,,,,,,3.42,,
G06011100052032,,,2.24,,,1.07,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85,,,,,,,,,,,,,,6.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,2.43,,,,,,,,3.93,,
G06011100052033,,,2.01,,,1.98,2.02,,,,,,,,,,,,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,9.33,,11.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,2.07,,,,,,,,2.85,,
G06011100052041,,,4.03,,,2.99,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.61,,,,,,,,,,,,,,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,4.99,,4.21,,,,,,,,6.29,,
G06011100052042,,,2.52,,,1.18,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12,,,,,,,,,,,,,,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,6.62,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,2.7,,,,,,,,4.48,,
G06011100052051,,,5.98,,,4.94,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,,,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,6.94,,6.16,,,,,,,,8.24,,
G06011100052052,,,3.38,,,2.43,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35,,,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,,3.56,,,,,,,,5.69,,
G06011100053031,,,2.63,,,3.62,2.51,,,,,,,,,,,,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,2.6,,,,,,,,1.48,,
G06011100053032,,,1.7,,,3.15,1.58,,,,,,,,,,,,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,7.64,,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,1.77,,,,,,,,1.1,,
G06011100053041,,,3.79,,,,3.66,,,,,,,,,,,7.92,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.86,,,,,,,,1.95,,
G06011100053042,,,2.84,,,,2.71,,,,,,,,,,,6.97,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,6.99,,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.91,,,,,,,,1.0,,
G06011100053043,,,2.49,,,3.94,2.36,,,,,,,,,,,,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,6.62,,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,2.56,,,,,,,,0.89,,
G06011100053051,,,,,,,,,,9.65,,,,,,,,9.17,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,9.19,9.05,11.04,,,,,,,,,,,,,,,,,,,,,,,,,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,3.2,,
