,163348416,163348418,163755246,165796007,165797937,177228755,179048964,179069430,179238219,179238220,200523432,232198966,232385663,281221369,295540703,297137669,297309624,297486652,297486827,297488206,303720214,393170636,393170640,404489035,41157479,414228506,414283664,414295984,420431652,426257036,456519543,461207303,461517448,461764828,461764829,471773647,471773658,471783069,471783073,477835113,479820556,480258766,480690138,495954740,521738406,521738417,521738418,521738419,532646121,575174953,585187059,585628874,585628875,589566126,62203167,62203478,62203658,62232486,62238217,62240098,62242840,62244864,632307395,632308005,685589105,700607855,700607857,70799844,70925027,739459889,739459900,740526469,798941237,83069708,83069817,838909472,883972799,954013199,954013209,96328169,973233930
G06009900029023,,,,,,,,,,,,,5.34,,6.0,,,,,4.98,5.33,,5.08,,,,,,,,,,,,,,,,,5.59,,,,,,,,,,3.88,,,,5.12,,,,,,,,,,,,,,,,5.37,5.07,,,,,,,,,,
G06009900029024,,,,,,,,,,,,,5.37,,5.41,,,,,,5.38,,5.11,,,,,3.52,,,,,,,,,,,,5.61,,,,,,,,,,2.92,,,,5.15,,,,,,,,,,,,,,,,4.42,4.12,,,,,,,,,,
G06009900030011,,,,,,,,,7.48,7.43,,,,,,,,,,,,,,,,4.84,4.77,3.03,3.66,,,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,6.48,,,,,,,,,,4.91,4.62,,,,,,,,,,
G06009900030012,,,,,,,,,,,,,5.85,,5.15,,,,,,,,,,,2.74,2.65,0.75,2.56,,,,,,,,,,,,,,,,,,,,,1.15,,,,6.07,,,,,,,,,,,,,,,,2.63,2.57,,,,,,,,,,
G06009900030013,,,,,,,,,7.17,,,,,,,,,,,,,,,,,2.8,2.73,1.18,1.91,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,5.63,,,,5.72,,,,,,,,,,4.03,3.97,,,,,,,,,,
G06009900030021,,,,,,,6.55,,,,,,,,,,,,,,,,,,,1.33,1.36,3.25,2.65,,,,,,,,,,,,,,7.35,,,,,,,4.32,,,,,,,,,,,,,,,,,,,,5.0,4.94,,,,,,,,,,6.41
G06009900030022,,,,,,,,,,,,,4.92,5.22,4.22,,,,,,,,,,,2.67,2.24,2.69,3.28,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,2.52,2.46,,,,,,,,,,
G06009900030023,,,,,,,,,,,,,3.47,4.1,2.77,,,,,,,,3.65,,,,3.44,2.85,,,,,,,,,,,,,,,,,,,,,,3.59,,,,3.69,,,,,,,,,,,,,,,,0.32,0.23,,,,,,,,,,
G06009900030024,,,,,,,,,,,,,3.89,,3.2,,,,,,,,,,,4.11,3.68,3.09,4.29,,,,,,,,,,,,,,,,,,,,,3.69,,,,4.12,,,,,,,,,,,,,,,,0.74,0.33,,,,,,,,,,
G06009900031001,,,,,,,10.91,,,,,,,,,,,,,,,,,,11.22,,,,,,,,,,,,,,,,,,9.72,11.32,,,,,,,,,,,,,,,,,,,,,,10.43,10.46,,9.52,,,,,,,8.6,,,,11.47,10.63
G06009900031002,,,,,,,4.13,,,,,,,,,,,,,,,,,,,6.0,6.21,,5.23,,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,,,,6.71,6.03,,,,,,,2.74,,,,,,,,,,,4.69,3.85
G06009900031003,,,,,,,,,,,,,,,,,,,,,,,,,8.71,7.84,7.86,9.76,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.92,7.94,,,9.44,9.71,,,,,6.09,,,,,
G06009900032011,,,13.8,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,15.96,1.79,,,,,,,,,,,,,,,,,,,,,,1.29,1.36,,15.77,,,,,13.5,13.42,1.65,,,,,
G06009900032012,,,13.33,,,13.28,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,0.81,0.89,,16.03,,,,,13.03,12.95,1.92,,,,,
G06009900032013,,,12.02,,12.4,11.97,,,,,,,,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,2.52,2.55,,,,,,,11.72,11.64,2.22,,,,,
G06009900032014,,,13.3,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,16.61,1.1,,,,,,,,,,,,,,,,,,,,,,0.63,0.7,,16.41,,,,,13.0,12.92,2.3,,,,,
G06009900032021,,,13.09,,13.47,13.04,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,,,,0.38,0.3,,,,,,,12.79,12.71,2.2,,,,,
G06009900032022,,,12.81,,13.18,12.75,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,1.73,1.69,,,,,,,12.5,12.43,3.29,,,,,
G06009900032023,,,14.31,,14.69,,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,1.6,1.52,,17.53,,,,,14.01,13.93,3.41,,,,,
G06009900032024,,,12.65,,13.03,12.6,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,0.39,0.35,,,,,,,12.35,12.27,1.89,,,,,
G06009900033001,,,,,,,,,,,,,,,,,,,,,,,,,10.79,,,,,,,,,,,,,,,,18.95,,17.13,11.63,,,,,20.55,,,,,,,,,,,,,,,,,11.49,11.56,,16.93,,,,,,,12.35,,,,18.89,
G06009900033002,,,25.7,,,,,,,,,,,,,,,,,,,,,,13.11,,,,,,,,,,,,,,,,24.21,,22.39,13.18,,,,,,,,,,,,,,,,,,,,,,13.71,13.66,,22.19,,,,,,25.31,15.22,,,,,
G06009900033003,,,,,,,,,,,,,,,,,,,,,,,,,3.28,17.43,17.45,,,,,,,,,,,,,,,,17.65,4.12,,,,,,,,,,,,,,,,,,,,,,3.98,4.04,,17.46,,,,,,,3.5,,,,19.42,
G06009900033004,,,11.87,,12.24,11.82,,,,,,,,,,,,,,,,,,,5.08,,,,,,,,,,,,,,,,,,,5.02,,,,,,,,,,,,,,,,,,,,,,4.29,4.32,,,,,,,11.57,11.49,2.5,,,,,
G06009900034001,,,13.47,13.76,13.66,13.32,,,,,,,,,,,,,,,,,,,21.16,,,,,,,,,,,,,,,,,,,20.83,,,,,,,,,,,,,,,,,,,,,,20.36,20.39,,,,,,,13.49,13.57,,,,,,
G06009900034002,,,4.05,4.52,4.42,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93,,,,,,,,,,,,,,,,,,,,,,12.2,12.22,,,,,,,3.74,3.67,11.36,,,,,
G06009900035001,,,1.61,1.64,1.72,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22,,,,,,,,,,,,,,,,,,,,,,12.49,12.52,,,,,,,1.3,1.23,13.75,,,,,
G06009900035002,,,1.32,1.79,1.69,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.46,,,,,,,,,,,,,,,,,,,,,,12.72,12.75,,,,,,,1.02,0.94,13.98,,,,,
G06009900035003,,,0.66,0.67,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.87,,,,,,,,,,,,,,,,,,,,,,13.14,13.17,,,,,,,0.67,0.75,14.4,,,,,
G06009900035004,,,1.72,1.0,1.64,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.93,,,,,,,,,,,,,,,,,,,,,,14.2,14.22,,,,,,,1.73,1.81,15.45,,,,,
G06009900036031,,,,,,,,,,,,,8.59,6.66,8.24,,,,,,,,,,,7.64,7.2,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,6.86,6.86,,,,,,8.48,8.75,,,,,,,,,,
G06009900036032,10.6,10.6,11.44,,,,,,,,,,,10.69,12.27,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52,,,,,,,,,,,,,,,,,,,,,10.84,10.84,,,,,,,,,,11.13,11.05,,,,,,
G06009900036033,,,,,,,,,,,,,1.95,1.73,1.6,,,,,,2.7,,2.15,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,2.04,,,2.52,,,,,,,,,,,,,,,,3.72,3.99,,,,,,,,,,
G06009900036034,,,,,,,,,,,,,5.74,5.1,5.05,,,,,,,,,,,5.12,4.68,6.29,6.02,,,,,,,,,,,,,,,,,,,,,7.22,,,,,,,,,,,,,,,,,,,,4.98,5.24,,,,,,,,,,
G06009900036041,,,,,,,,,,,2.97,4.47,,,,,3.43,,,3.45,,3.92,,,,,,,,,4.72,,2.39,,,,,,,,,,,,,,,,,,,1.5,1.44,,,,,,,,,,,,,,,,,,,,4.02,,,,,,,,
G06009900036042,,,,,,,,,,,3.11,3.75,,,,,2.73,,,3.49,,3.25,,,,,,,,,4.05,,1.45,,,,,,,,,,,,,,,,,,,0.76,0.7,,,,,,,,,,,,,,,,,,,,3.34,,,,,,,,
G06009900036043,,,,,,,,,,,1.38,2.88,,,,,1.84,,,1.86,,2.34,,,,,,,,,3.14,,1.49,,,,,,,,,,,,,,,,,,,1.58,1.52,,,,,,,,,,,,,,,,,,,,2.43,,,,,,,,
G06009900036044,,,,,,,,,,,6.13,6.3,,,,,5.32,,,,,5.84,,,,,,,,,6.64,,4.04,,,,,,,,,,,,,,,,,,,3.78,3.72,,,,,,,,,,,,7.55,,,,,,,,5.93,,,,,,,,
G06009900036045,,,,,,,,,,,2.92,1.83,,,,,1.63,,,,,1.77,,,,,,,,,2.17,,0.55,,,,,,,,,,,,,,,,,,,1.41,1.47,,,,,,,,,,,,3.08,,,,,,,,1.58,,,,,,,,
G06009900036051,,,,,,,,,,,0.64,,,,,,0.93,,,0.97,1.44,0.75,1.69,,,,,,,,1.55,,,,,,,,,1.48,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,
G06009900036052,,,,,,,,,,,,,0.24,2.08,0.76,,,,,1.63,1.22,,0.67,,,,,,,,2.64,,,,,,,,,0.96,,,,,,,,,,,1.2,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009900036053,,,,,,,,,,,1.62,,1.09,,,,,,,1.23,1.06,2.12,0.81,,,,,,,,2.14,,,,,,,,,0.8,,,,,,,,,,,0.68,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009900036061,,,,,,,,,,,1.89,,0.31,2.62,1.07,,,,,1.45,0.92,,0.54,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,1.45,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009900036062,,,,,,,,,,,0.16,,,,,,1.5,,,0.74,1.09,1.37,1.49,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,2.05,,,1.55,,,,,,,,,,,,,,,,,,,1.46,,,,,,,,
G06009900037001,1.55,1.55,,,,,,,,,,2.37,,,,1.62,,1.62,1.49,,,,,,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,1.69,1.69,1.24,,,,,,,,,,,,,,,,
G06009900037002,2.58,2.58,,,,,,,,,,,,3.16,,3.06,,3.06,2.94,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2.82,2.82,2.92,,,,,,,,,,,,,,,,
G06009900037003,4.22,4.22,,,,,,,,,,,,4.8,,4.7,,4.7,4.59,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,4.46,4.46,4.56,,,,,,,,,,,,,,,,
G06009900038021,0.64,0.64,,,,,,,,,,1.6,,,,0.41,,0.41,0.42,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.22,0.99,,,,,,,,,,,,,,,,
G06009900038022,0.88,0.88,,,,,,,,,,,,,,0.96,,0.96,0.83,,,,,,,,,,,,2.19,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,0.63,0.63,1.41,,,,,,,,,,,,,,,,
G06009900038023,0.75,0.75,,,,,,,,,,,,,,1.32,,1.32,1.18,,,,,,,,,,,,2.56,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,0.99,0.99,1.39,,,,,,,,,,,,,,,,
G06009900038024,0.41,0.41,,,,,,,,,,,,,,0.66,,0.66,0.53,,,,,,,,,,,,2.04,,,,,,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,0.33,0.33,1.06,,,,,,,,,,,,,,,,
G06009900038031,0.73,0.73,,,,,,,,,,1.79,,,,0.81,,0.81,0.68,,,,,,,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,0.87,0.87,0.43,,,,,,,,,,,,,,,,
G06009900038032,0.71,0.71,,,,,,,,,,1.52,,,,0.79,,0.79,0.65,,,,,,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.85,0.16,,,,,,,,,,,,,,,,
G06009900038041,1.31,1.31,,,,,,,,,,,,,,0.75,,0.75,0.88,,,1.96,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.89,1.24,,,,,,,,,,,,,,,,
G06009900038042,1.81,1.81,,,,,,,,,,,,2.25,,1.58,,1.58,1.58,,,,,,,,,,,,2.44,,,,,,,,,,,,,,,,,,,,2.77,,,,,,,,,,,,1.38,1.38,,,,,,,,,,,,,,,,,
G06009900038043,,2.28,,,,,,,,,,,2.24,1.53,,1.87,,1.87,2.01,,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,2.03,,,,,,,,,,,,1.86,1.86,,,,,,,,,,,,,,,,,
G06009900038044,1.36,1.36,,,,,,,,,,,,,,0.87,,0.87,1.0,,,,,,,,,,,,1.51,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,0.93,0.93,1.49,,,,,,,,,,,,,,,,
G06009900038051,,,,,,,,,,,,,1.7,1.52,1.35,,,,,2.86,2.44,,1.9,,,,,,,,2.61,,,,,,,,,2.19,,,,,,,,,,,1.79,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009900039041,1.22,1.22,,,,,,,,,,0.58,,,,0.83,,0.83,0.88,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,1.07,0.79,,,,,,,,,,,,,,,,
G06009900039042,1.12,1.12,,,,,,,,,,0.94,,,,0.55,,0.55,0.69,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.88,1.04,,,,,,,,,,,,,,,,
G06009900039043,1.06,1.06,,,,,,,,,,1.16,,,,0.83,,0.83,0.84,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,1.04,0.2,,,,,,,,,,,,,,,,
G06009900039044,1.93,1.93,,,,,,,,,,1.49,,,,1.67,,1.67,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,1.88,1.07,,,,,,,,2.67,,,,,,,,
G06009900039051,,,,,,,,,,,,0.79,,,,,1.74,1.84,,,,1.88,,,,,,,,,1.89,,1.65,,,,,,,,,,,,,,,,,,,2.51,2.57,,,,,,,,,,,,2.03,,,,,,,,1.68,,,,,,,,
G06009900039052,,,,,,,,,,,,0.37,,,,1.42,1.33,1.42,1.51,,,1.46,,,,,,,,,1.47,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,,1.26,,,,,,,,
G06009900039053,,,,,,,,,,,,0.81,,,,1.69,2.15,1.69,1.7,,,2.22,,,,,,,,,2.22,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,2.03,,,,,,,,
G06009900039054,,,,,,,,,,,,0.42,,,,1.37,,1.37,1.45,,,1.83,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,1.65,1.52,,,,,,,,1.64,,,,,,,,
G06009900039061,,,,,,,,,,,,1.26,,,,1.39,1.37,1.39,1.53,,,0.82,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,1.72,,,,,,,,,0.62,,,,,,,,
G06009900039062,,,,,,,,,,,,1.02,,,,1.07,1.6,1.07,1.21,,,1.05,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.42,,,,,,,,0.85,,,,,,,,
G06009900039063,,1.56,,,,,,,,,,1.32,,,,0.99,,0.99,1.12,,,1.49,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,1.32,,,,,,,,,1.29,,,,,,,,
G06009900039071,,,,,,,,,,,1.51,1.3,,,,,0.22,,,1.89,,0.74,,,,,,,,,1.54,,1.14,,,,,,,,,,,,,,,,,,,2.0,2.06,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,
G06009900039072,,,,,,,,,,,1.26,1.92,,,,,0.66,,,1.28,1.76,0.43,,,,,,,,,1.23,,,,,,,,,1.78,,,,,,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,
G06009900039073,,,,,,,,,,,1.7,1.58,,,,1.8,1.06,1.8,,1.63,,0.5,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,
G06009900039074,,,,,,,,,,,2.09,0.72,,,,1.77,0.8,1.77,,,,0.93,,,,,,,,,1.33,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,0.73,,,,,,,,
G06009900039081,,2.03,,,,,,,,,,,,,,1.46,,1.46,1.6,,,1.67,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,1.7,1.7,,,,,,,,,1.48,,,,,,,,
G06009900039082,,,,,,,,,,,,,,,,1.51,,1.51,1.65,,,1.5,,,,,,,,,0.61,,,,,,,,,1.83,,,,,,,,,,,0.93,,,,,,,,,,,,1.74,1.74,,,,,,,,,1.3,,,,,,,,
G06009900039091,,,,,,,,,,,,,1.73,2.51,,,,,,2.01,1.71,1.4,1.46,,,,,,,,0.99,,,,,,,,,1.45,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,1.21,,,,,,,,
G06009900039092,,,,,,,,,,,,,1.1,1.98,1.39,,,,,2.06,1.65,,1.1,,,,,,,,1.92,,,,,,,,,1.39,,,,,,,,,,,0.99,,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009900039093,,,,,,,,,,,2.22,,1.38,,,,,,,1.77,1.35,1.83,1.11,,,,,,,,1.67,,,,,,,,,1.09,,,,,,,,,,,0.66,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009900039094,,,,,,,,,,,1.67,,1.73,,,,,,,1.3,1.7,1.12,1.46,,,,,,,,1.05,,,,,,,,,1.45,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,
G06009900040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24,,5.76,,,7.44,7.44,7.34,6.18,,,,,,,,,,,,6.54,5.86,,,,,,,5.59,,,,,,,,,,,5.63,
G06009900040002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,14.6,,14.7,12.75,12.75,12.85,12.6,,,,,,,,,,,,13.4,13.12,,,,,,,14.44,,,,,,,,,,,,
G06009900040003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17,,6.73,,,11.34,11.34,,10.08,,,,,,,,,,,,10.44,9.75,,,,,,,6.54,,,,,,,,,,,8.54,8.38
