G06009502527071,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,1.81,1.51,,,1.79,,,,,,,,,1.28,1.75,,,,1.2,1.92,2.47,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502527072,,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,1.16,1.95,,,,,,,,,,,,2.47,1.1,1.19,,,2.32,2.32,,,2.83,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502527073,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,0.73,1.94,,,,,,,,,,,,2.46,0.67,0.76,,,2.31,1.89,,,2.82,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502528011,,,,,,,,,,,,,,,,,4.18,,,,,,,,,,,,,5.91,,,,,,,,,,,,2.51,,,,,,,,,,,,,,2.45,2.87,,,,4.01,,,4.73,,,,,,,,,,,,,4.64,,,1.18,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502528012,,,,,,,,,,,,,,,,,4.18,,,,,,,,,,,,,5.91,,,,,,,,,,,,2.51,,,,,,,,,,,,,,2.45,2.87,,,,4.01,,,4.73,,,,,,,,,,,,,4.64,,,1.18,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502528013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.91,,,,,,,,,,,,3.13,,,,,,,,,,,,,,3.07,3.49,,,,4.62,,,5.34,,,,,,,,,,,,6.68,5.26,,,1.33,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502528014,,,,,,,,,,,,,,,,,4.77,,,,,,,,,,,,,6.28,,,,,,,,,,,,3.1,,,,,,,,,,,,,,3.04,3.46,,,,4.6,,,5.32,,,,,,,,,,,,,5.49,,,1.17,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502528015,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,,,,5.04,,,,,,,,,,,,4.01,,,,,,,,,,,,,,3.95,4.37,,,,5.51,,,,,,,,,,,,,,,5.81,5.36,,,2.22,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502528021,,,,,,,,,,,,,,,,,3.63,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,1.9,2.32,,,,3.46,,,4.18,,4.34,,,,,,,,,,,4.51,,,0.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502528022,,,,,,,,,,,,,,,,,5.03,,,,,,,,,,,,,6.06,,,,,,,,,,,,3.36,,,,,,,,,,,,,,3.3,3.72,,,,4.85,,,,,,,,,,,,,,,6.83,5.9,,,1.42,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529031,,,,,,,,,,,,,,,14.2,,,14.02,,,,,,,,,,,,,5.65,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,13.78,14.37,,,13.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94,13.94,,,,,,,,12.73
G06009502529032,,,,,,,,,,,,,,,,,,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62,,,6.34,,,,,,6.75,,,,,,,,,,7.25,7.26,,7.3,,,,,,,,,,,,5.3,5.3,,,,,,,,7.11
G06009502529033,,,,,,,,,,,,,,,,,,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15,,,4.86,,,,,,3.65,,,,,,,,,,5.19,4.95,,4.99,,,,,,,,,3.6,,,2.19,2.19,,,,,,,,
G06009502529034,,,,,,,,,,,,,,,,,,9.99,,,,,,,,,,6.99,,,,,,,,,,,,,,,,,,,,,,,6.83,,,,,,,,,,,,,,,,,,,9.74,,,,,,,,,6.69,,,,,,,,,,,,,,,,,,,,,,6.64,,,6.36,6.36,6.79,6.79,,,,,,
G06009502529041,,,,,,,,,,,,,,,,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,5.26,4.7,,,4.26,,,,,,,,,,,,,,,,5.33,5.33,,,,,,,,,,,,,,5.46,5.46,,,,,,,,4.28
G06009502529042,,,,,,,,,,,,,,5.08,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,3.46,4.11,,,3.37,,,,,,,,,,,,,,,,4.71,4.72,,4.76,,,,,,,,,,,,,,,,,,,,,2.41
G06009502529043,,,,,,,,,,,,,,3.23,,,,,,,,,,,3.61,4.03,,,,,,,,,,,,,,,,,,,,,,,3.61,,,,,,,,,,,,,,,,,,3.74,3.76,3.44,,,,4.3,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
G06009502529081,,,,,,,,,,,,,1.74,,,,,,,,,,,2.44,1.14,1.25,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,2.04,,,,,,,1.08,0.21,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529082,,,,,,,,,,,,,1.48,1.64,,,,,,,,,,,0.89,1.0,,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,1.79,,,,,,,0.82,0.42,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529083,,,,,,,,,,,,,1.05,1.0,,,,,,,,,,,0.25,0.98,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.79,,,,,,,0.37,1.35,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,,,,
G06009502529091,,,,,,,,,,,,,1.55,0.66,,,,,,,,,,,0.4,1.07,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.3,,,,,,,0.73,1.43,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,
G06009502529092,,,,,,,,,,,,,2.81,2.03,,,,,,,,,,,2.03,1.43,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,2.8,,,,,,,2.15,2.69,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529101,,,,,,,,,,,,,1.29,1.45,,,,,,,,,,,0.69,0.8,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,1.59,,,,,,,0.62,0.86,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529102,,,,,,,,,,,,,1.71,1.87,,,,,,,,,,,1.11,1.22,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.01,,,,,,,1.05,1.09,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529103,,,,,,,,,,,,,1.85,2.01,,,,,,,,,,,1.25,0.46,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,2.15,,,,,,,1.19,1.73,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529104,,,,,,,,,,,,,2.08,2.09,,,,,,,,,,,1.48,0.7,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,2.38,,,,,,,1.42,1.96,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529111,,,,,,,,,,,,,,1.13,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,0.85,0.87,1.1,,,,,,1.58,,,,,,,,,,,,,,,2.35,2.41,,,2.08,,,,,,,,,,,,,,,,,,,
G06009502529112,,,,,,,,,,,,,,2.65,,,,,,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,,,,,,,,2.57,2.56,2.08,,,,3.38,,,,,,,,,,,,,,,,3.57,3.34,,,,,,,,,,,,,,,,,,,,,,,1.48
G06009502529113,,,,,,,,,,,,,,1.51,,,,,,,,,,,1.63,2.3,,,,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,,,1.76,1.78,1.9,,,,,,1.96,,,,,,,,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,2.45
G06009502529114,,,,,,,,,,,,,,2.43,,,,,,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,2.21,2.21,1.73,,,,,,2.88,,,,,,,,,,,,,,3.22,2.98,,,,,,,,,,,,,,,,,,,,,,,2.59
G06009502529121,,,,,,,,,,,,,2.23,0.96,,,,,,,,,,,1.08,1.75,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,1.22,1.23,1.35,,,,,,1.41,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529122,,,,,,,,,,,,,1.83,0.21,,,,,,,,,,,0.68,1.35,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.83,1.87,,,,,,1.01,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529123,,,,,,,,,,,,,1.44,0.69,,,,,,,,,,,0.82,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.43,,,,,,,1.15,1.85,,,,,,,,,,,,,,,,,1.76,1.78,,,,,,,,,,,,,,,,,,,
G06009502529124,,,,,,,,,,,,,2.24,0.52,,,,,,,,,,,1.09,1.76,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,1.5,2.54,,,,,,1.42,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529125,,,,,,,,,,,,,2.93,0.98,,,,,,,,,,,1.79,2.22,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,,,,,,,1.94,1.96,3.0,,,,,,2.12,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529131,,,,,,,,,,,,,1.08,,,,,,,,,,,1.46,1.99,2.15,,,1.36,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,1.36,0.7,,,,,,,,,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,
G06009502529132,,,,,,,,,,,,,1.37,,,,,,,,,,,1.78,2.01,2.12,,,1.68,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,1.29,0.53,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,
G06009502529133,,,,,,,,,,,,,1.76,,,,,,,,,,,2.16,2.39,2.5,,,2.06,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,1.66,0.16,,,,,,,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529134,,,,,,,,,,,,,2.31,,,,,,,,,,,2.68,2.71,2.82,,,2.58,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,1.98,0.8,,,,,,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529141,,,,,,,,,,,,,2.49,2.66,,,,,,,,,,,1.9,1.12,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,2.8,,,,,,,1.84,1.6,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529142,,,,,,,,,,,,,1.42,,,,,,,,,,,1.96,1.25,1.37,,,1.91,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,1.19,0.53,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529143,,,,,,,,,,,,,1.72,,,,,,,,,,,2.26,1.55,1.66,,,2.2,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,,,,,,,,1.49,0.83,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529151,,,,,,,,,,,,,3.99,3.72,,,,,,,,,,,3.39,2.6,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,3.14,3.0,,,6.01,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502529152,,,,,,,,,,,,,3.24,2.97,,,,,,,,,,,2.64,1.85,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,3.54,,,,,,,2.58,2.47,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009502530001,,,,,,,,,,,,,2.21,,,,,,,,,,2.11,1.8,,,,,0.93,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,2.53,1.87,,,,,,,,,,,1.33,,,,,2.23,,,,,,,,,,,,,,,,,,,,
G06009502531011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.38,,,,,,,,,,,,,0.36,0.36,0.14,,,,,,0.38,0.44,,,,0.47,,,,,,,,,,,,,,,
G06009502531012,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,0.54,0.53,,,,0.5,0.34,0.39,0.39,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,0.5,,,,,,,,,,,,,,,
G06009502531013,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,0.47,,,,,,0.31,,,,,,0.31,0.29,0.29,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.46,,,0.4,,,,,,,,,,,,,,
G06009502531014,,,,,,,,,,,,,,,,,,,0.65,,,,0.72,,,,0.82,,,,,,0.66,,,,,,0.64,0.64,0.64,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,0.05,,,,,,,,,,,,,,
G06009502531015,,,,,,,,,,,,,,,,,,,0.74,,,,1.17,,,,1.13,,,,,,1.08,,,,,,1.08,1.06,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,0.71,,,,0.41,,,,,,,,,,,,,,
G06009502531016,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,1.54,,,,,,,0.96,,,,0.84,,1.53,,,,,1.58,1.58,1.26,,,,,
G06009502531051,,,,,,,,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.68,,,1.05,,,,,,,,,,,,,,1.19,1.19,0.98,,,,1.38,,1.23,1.06,,,,,,,,,,,,,,,,,,,
G06009502531052,,,,,,,,,,,,,1.02,,,,,,,,,,,1.72,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.0,,,,,,,1.16,,,,,,,,,,,,1.3,,,,1.71,,1.33,1.38,,,,,,,,,,,,,,,,,,,
G06009502531053,,,,,,,,,,,,,0.55,,,,,,,,,,,1.35,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.5,,,,,,,0.99,1.89,,,,,,,,,,,1.31,,,,,,1.05,1.61,,,,,,,,,,,,,,,,,,,
G06009502531054,,,,,,,,,,,,,0.33,,,,,,,,,,,0.84,,,,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.93,,,1.37,,,,1.17,,,,,,,,,,,,1.29,,,,,,1.03,1.59,,,,,,,,,,,,,,,,,,,
G06009502531055,,,,,,,,,,,,,0.83,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.98,,,0.76,,,,,,,,,,,,,,0.9,0.9,0.68,,,,,,0.42,0.98,,,,,,,,,,,,,,,,,,,
G06009502531061,,,,,,,,,,,,,0.2,,,,,,,,,,,0.69,1.23,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,1.15,,,,,,,0.88,1.77,,,,,,,,,,,,,,,,,1.17,1.73,,,,,,,,,,,,,,,,,,,
G06009502531062,,,,,,,,,,,,,0.43,,,,,,,,,,,1.13,0.79,0.96,,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,1.19,,,,,,,0.44,1.32,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,
G06009502531063,,,,,,,,,,,,,0.7,,,,,,,,,,,1.4,1.35,,,,1.74,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,,,,,,,0.99,1.52,1.4,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,
G06009502531071,,,,,,,,,,,,,1.15,,,,,,,,,,1.94,0.26,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,2.25,,,,,,,,,,,,,2.22,,2.01,,,,,,1.74,2.31,,,,,,,,,,,,,,,,,,,
G06009502531072,,,,,,,,,,,,,0.85,,,,,,,,,,1.39,0.44,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,,,,,,,,,,,,1.93,,1.71,1.0,,,,,1.45,2.01,,,,,,,,,,,,,,,,,,,
G06009502531073,,,,,,,,,,,,,0.98,,,,,,,,,,1.62,0.57,,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,2.21,1.87,,,,,,,,,,,1.23,,,,,1.57,2.14,,,,,,,,,,,,,,,,,,,
G06009502531074,,,,,,,,,,,,,1.54,,,,,,,,,,1.96,1.64,,,,,0.78,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.46,,,,,,,,,,,1.17,,,,,2.08,2.67,,,,,,,,,,,,,,,,,,,
G06009502531081,,,,,,,,,,,,,,,,,,,,,,,1.14,1.26,,,,,0.67,,,,,,,,,,1.51,1.56,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.26,,,,,1.43,1.37,,,,,,,,,,,,,,
G06009502531082,,,,,,,,,,,,,1.7,,,,,,,,,,1.48,1.29,,,,,0.42,,,,,,,,,,1.76,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,1.72,2.32,,,,,1.48,,,,,,,,,,,,,,
G06009502531083,,,,,,,,,,,,,,,,,,,4.07,,,,3.63,4.24,,,,,3.6,,,,,,,,,,3.91,3.96,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.31,,,,,,,,,,,2.87,,,,,,,,,,,3.63,,,,,,,,,,,,,,
G06009502532011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,,,,,,,,,,,,,,,,,,,,,1.33,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,0.89,,,0.99,0.99,1.03,1.03,1.09,,,,,
G06009502532012,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,1.18,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,0.73,,,1.06,1.06,0.88,0.88,0.94,,,,,
G06009502532013,,,,,,,,,,,,,,,,,,,1.28,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.81,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,0.73,,,,,,0.46,,,,,0.52,0.52,0.49,,,,,
G06009502532014,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,1.85,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,1.23,,,,,,1.8,,,,,1.85,1.85,1.54,,,,,
G06009502532031,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.52,,,,,,,,,,,,,,,,,,,,,,0.7,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,0.62,,,,,,0.27,,,,,0.0,0.0,0.38,,,,,
G06009502532032,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,0.86,,,,,,,,1.0,,,,,,,,,0.23,0.69,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,,0.72,0.72,0.55,,,,,
G06009502532033,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,0.09,0.43,,,,0.37,0.29,0.24,0.24,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.37,,,,,,,,,,,,,,,
G06009502532041,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,1.1,,,,,,,,,,,,,,,,0.95,1.07,,1.03,,,,,,,,,,2.21,2.21,3.82,3.82,,,,,,,,
G06009502532042,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,,,,,,,,,3.52,0.71,,,0.97,,,,,,,,,,,,,,,,1.55,1.67,,1.63,,,,,,,,,,,,4.42,4.42,,,,,,,,
G06009502532043,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,1.1,,,,,,,,,,,,,,,,0.73,0.85,1.45,0.81,,,,,,,,,,2.0,,3.61,3.61,,,,,,,,
G06009502532044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,0.94,0.94,0.92,,0.64,0.41,0.54,0.45,,,,,,,,,,0.91,0.91,,,,,,,,,,
G06009502532045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,0.77,0.77,0.75,,0.7,0.47,0.24,0.51,,,,,,,,,,0.79,0.79,,,,,,,,,,
G06009502532051,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,,,2.85,0.78,,,0.66,,,,,,,,,,,,,,,,1.02,0.99,1.58,1.03,,,,,,,,,,2.13,,,,,,,,,,,
G06009502532052,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,2.59,0.94,,,0.92,,,,,,,,,,,,,,,,0.76,0.73,1.32,0.77,,,,,,,,,,1.87,,,,,,,,,,,
G06009502532053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,1.12,1.12,0.9,,0.91,0.67,1.08,0.71,,,,,,,,,,1.34,1.34,,,,,,,,,,
G06009502532061,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,3.36,1.04,,,0.0,,,,,,,,,,,,,,,,1.61,1.61,,1.65,,,,,,,,,,,,,4.37,,,,,,,,2.38
G06009502532062,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,3.56,1.49,,,1.2,,,,,,,,,,,,,,,,2.12,2.12,,,,,,,,,,,,,,4.8,4.8,,,,,,,,2.58
G06009502533001,,,,,,,,,,,,,,11.53,8.3,,,,,,,,,,12.33,12.29,,,,,,,,,,,,,,,,,,,,,,,13.73,,,,,6.77,,,,,,,,,,,,,,,13.55,,,,,,12.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,,,13.09
G06009502533002,,,,,,,,,,,,,,,4.52,,,13.51,,,,,,,,,,,,,9.25,6.85,,,,,,,,,,,,,,,,,12.64,,,,,4.84,,,,,,,,,,,,,,,13.19,,,,13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,,,11.22
G06009502534021,,,,,,,,,,,,,,12.09,2.39,,,,,,,,,,,,,,,,9.81,8.17,,,,,,,,,,,,,,,,,11.39,,,,,2.66,,,,,,,,,,,,,,,11.95,,,,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,9.97
G06009502534022,,,,,,,,,,,,,,10.68,0.53,,,,,,,,,,,,,,,,9.87,9.52,,,,,,,,,,,,,,,,,9.97,,,,,1.69,,,,,,,,,,,,,,,10.53,,,,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,8.56
G06009502534023,,,,,,,,,,,,,,10.65,0.64,,,,,,,,,,,,,,,,10.23,9.51,,,,,,,,,,,,,,,,,9.95,,,,,1.32,,,,,,,,,,,,,,,10.51,,,,10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,8.54
G06009502534024,,,,,,,,,,,,,,11.52,2.32,,,,,,,,,,,,,,,,12.0,10.91,,,,,,,,,,,,,,,,,10.82,,,,,1.06,,,,,,,,,,,,,,,11.38,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,9.4
G06009502534025,,,,,,,,,,,,,,11.32,2.39,,,,,,,,,,,,,,,,12.06,10.84,,,,,,,,,,,,,,,,,10.62,,,,,0.84,,,,,,,,,,,,,,,11.17,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,9.2
G06009502534031,,,,,,,,,,,,,,10.35,0.4,,,,,,,,,,,,,,,,9.62,9.78,,,,,,,,,,,,,,,,,9.65,,,,,2.02,,,,,,,,,,,,,,,10.2,,,,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,8.23
G06009502534032,,,,,,,,,,,,,,10.02,0.6,,,,,,,,,,,,,,,,10.03,10.23,,,,,,,,,,,,,,,,,9.32,,,,,1.99,,,,,,,,,,,,,,,9.88,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,7.9
G06009502534033,,,,,,,,,,,,,,10.52,1.34,,,10.69,,,,,,,,,,,,,10.77,,,,,,,,,,,,,,,,,,9.81,,,,,2.57,,,,,,,,,,,,,,,10.37,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,8.4
