,12243174,127243699,139962217,184198433,186727461,259158442,269429649,28551317,285842331,301850353,302144588,302144591,460975283,460976026,461041054,474290885,474290894,474290895,474425441,474529272,474576147,475915316,475915317,539691268,544413576,545148263,546499677,577823410,595179956,602152529,602166925,657363284,673806745,744792459,84968563,84969018,85064987,85243499,85308860,85318806,85450504,85465037,85465948,85631934,951425104
G06000700030012,,,,,,0.7,,,,,,,,,,1.21,1.3,1.04,1.1,1.17,0.18,1.28,1.28,,,,,,,,,,,,,,,,,,,,,,12.91
G06000700030013,,,,,,0.39,,,,,,,,,,1.55,1.64,1.38,1.49,1.51,0.32,1.25,1.25,,,,,,,,,,,,,,,,,,,,,,13.22
G06000700030014,,,,,,0.77,,,,,,,,,,1.37,1.46,1.56,1.35,1.33,0.7,1.63,1.63,,,,,,,,,,,,,,,,,,,,,,13.04
G06000700030021,,,,,,2.68,,,,,,,,,,1.98,1.98,2.68,2.15,2.02,2.27,3.19,3.19,,,,,,,,,,,,,,,,,,,,,,12.18
G06000700030022,,,,,,2.44,,,,,,,,,,3.6,3.68,3.71,3.57,3.55,2.73,3.2,3.2,,,,,,,,,,,,,,,,,,,,,,15.26
G06000700030023,,,,,,2.26,,,,,,,,,,3.4,3.49,3.51,3.38,3.36,2.55,3.02,3.02,,,,,,,,,,,,,,,,,,,,,,15.07
G06000700030024,,,,,,1.43,,,,,,,,,,2.13,2.21,2.24,2.1,2.08,1.36,2.29,2.29,,,,,,,,,,,,,,,,,,,,,,13.79
G06000700031001,,,,,,4.05,,,,,,,,,,5.46,5.53,4.7,5.3,5.42,4.62,3.72,3.72,,,,,,,,,,,,,,,,,,,,,,17.39
G06000700031002,,,,,,1.53,,,,,,,,,,3.16,3.24,2.47,3.01,3.11,2.1,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,14.87
G06000700031003,,,,,,1.29,,,,,,,,,,2.92,3.01,2.23,2.78,2.88,1.86,0.97,0.97,,,,,,,,,,,,,,,,,,,,,,14.63
G06000700031004,,,,,,1.75,,,,,,,,,,3.58,3.67,3.04,3.52,3.54,2.32,1.78,1.78,,,,,,,,,,,,,,,,,,,,,,15.25
G06000700032001,,,,,,3.84,,,,,,,,,,4.53,4.62,4.65,4.51,4.49,3.77,4.7,4.7,,,,,,,,,,,,,,,,,,,,,,16.02
G06000700032002,,,,,,7.05,,,,,,,,,,8.32,8.41,,8.29,8.27,7.5,7.61,7.61,,,,,13.69,,,,,,,,,,,,,,,,,17.8
G06000700032003,,,,,,5.23,,,,,,,,,,5.92,6.01,,5.89,5.88,5.15,5.92,5.92,,,,,13.3,,,,,,,,,,,,,,,,,17.22
G06000700033001,,,,,,10.44,,,,,,,,,,12.26,12.35,,12.12,12.22,11.01,10.3,10.3,,,,,19.36,,,,,,,,,,,,,,,,,23.47
G06000700033002,,,,,,12.22,,,,,,,,,,14.04,14.13,,13.9,14.0,12.79,12.08,12.08,,,,,20.79,,,,,,,,,,,,,,,,,24.91
G06000700033003,,,,,,10.7,,,,,,,,,,10.08,10.09,,10.26,10.12,10.36,11.28,11.28,,,,,8.58,,,,,,,,,,,,,,,,,12.7
G06000700034001,,,,,,15.2,,,,,,,,,,14.45,14.46,,14.62,14.49,14.78,15.7,15.7,,,,,1.52,,,,,,,,,,,,,,,,,5.34
G06000700034002,,,,,,17.02,,,,,,,,,,16.33,16.33,,16.5,16.37,16.61,17.53,17.53,,,,,4.17,,,,,,,,,,,,,,,,,8.34
G06000700035011,,,,,,20.59,,,,,,,,,,19.84,19.85,,20.02,19.89,20.18,21.09,21.09,,,,,4.34,,,,,,,,,,,,,,,,,7.92
G06000700035012,,,,,,17.05,,,,,,,,,,16.3,16.31,,16.48,16.35,16.64,17.56,17.56,,,,,0.8,,,,,,,,,,,,,,,,,4.5
G06000700035013,,,,,,17.09,,,,,,,,,,16.34,16.35,,16.52,16.38,16.67,17.59,17.59,,,,,0.84,,,,,,,,,,,,,,,,,4.47
G06000700035014,,,,,,17.24,,,,,,,,,,16.5,16.5,,16.67,16.54,16.83,17.75,17.75,,,,,1.62,,,,,,,,,,,,,,,,,3.86
G06000700035021,,,,,,23.96,,,,,,,,,,23.21,23.22,,23.39,23.26,23.55,24.46,24.46,,,,,7.94,,,,,,,,,,,,,,,,,10.57
G06000700035022,,,,,,17.08,,,,,,,,,,16.39,16.39,,16.56,16.43,16.67,17.59,17.59,,,,,0.97,,,,,,,,,,,,,,,,,5.27
G06000700035023,,,,,,17.53,,,,,,,,,,16.84,16.84,,17.01,16.88,17.12,18.04,18.04,,,,,1.34,,,,,,,,,,,,,,,,,4.93
G06000700035024,,,,,,16.52,,,,,,,,,,15.78,15.78,,15.95,15.82,16.11,17.03,17.03,,,,,0.32,,,,,,,,,,,,,,,,,4.97
G06000700036001,,,,,,14.4,,,,,,,,,,13.65,13.65,,13.82,13.69,13.98,14.9,14.9,,,,,5.52,,,,,,,,,,,,,,,,,0.89
G06000700036002,,,,,,14.23,,,,,,,,,,13.48,13.49,,13.65,13.52,13.81,14.73,14.73,,,,,4.32,,,,,,,,,,,,,,,,,0.84
G06000700036003,,,,,,16.45,,,,,,,,,,15.71,15.71,16.41,15.88,15.75,16.04,16.96,16.96,,,,,,,,,,,,,,,,,,,,,,6.57
G06000700037001,,,,,,5.66,,,,,,,,,,4.43,4.44,4.45,4.61,4.48,5.25,5.72,5.72,,,,,,,,,,,,,,,,,,,,,,11.53
G06000700037002,,,,,,7.38,,,,,,,,,,6.36,6.36,6.03,6.53,6.4,7.15,7.3,7.3,,,,,,,,,,,,,,,,,,,,,,10.27
G06000700037003,,,,,,3.63,,,,,,,,,,2.26,2.27,2.28,2.44,2.31,3.4,3.55,3.55,,,,,,,,,,,,,,,,,,,,,,11.59
G06000700037004,,,,,,3.57,,,,,,,,,,2.82,2.82,3.25,2.99,2.86,3.15,4.07,4.07,,,,,,,,,,,,,,,,,,,,,,10.83
