,181367758,199360918,199458468,199458469,199481072,199483336,200689634,200689638,201871034,202537178,203213296,203234588,203234589,203234591,203234592,203344808,203346433,203346856,203347702,229367195,241600795,242224153,242229708,242231047,2727371,44581269,44581434,583275846,770775007,925224134
G06010700032001,0.69,,11.13,11.33,,,23.95,23.95,,,,,,,,,,,,,14.44,16.75,19.91,,,,17.43,,,11.87
G06010700032002,6.05,,14.13,14.43,,,,29.17,,,,,,,,,,,,,19.88,22.19,24.99,18.68,,,21.81,,,12.89
G06010700032003,4.09,,14.72,14.48,,,20.96,20.96,,,,,,,,,,,,,11.41,13.69,16.48,,,,13.3,,,15.87
G06010700032004,8.02,,14.18,13.94,,,15.51,15.51,,,,,,,,,,,,,9.79,12.1,14.57,,,,13.47,,,15.33
G06010700032005,9.64,,17.03,16.79,,,14.39,14.39,,,,,,,,,,,,,7.43,9.74,12.2,,,,11.1,,,18.18
G06010700033001,20.99,,21.56,21.24,,,8.36,8.36,,,,,,,,,,,,,7.76,6.88,8.71,,,,,,22.13,23.08
G06010700033002,,,15.92,15.68,15.7,16.77,7.8,7.8,,,,,,,,,,,,,,,11.74,,,,,15.8,16.36,17.07
G06010700033003,12.55,,12.75,12.51,,,11.57,11.57,,,,,,,,,,,,,11.7,13.33,15.15,,,,,,13.18,13.89
G06010700033004,,,18.59,18.27,18.19,19.39,5.31,5.31,,,,,,,,,,,,,,,8.51,,,,,18.27,19.17,20.12
G06010700033005,17.97,,18.17,17.93,,,5.93,5.93,,,,,,,,,,,,,5.8,7.33,9.16,,,,,,18.61,19.32
G06010700033006,,,18.42,18.1,18.02,19.22,5.38,5.38,,,,,,,,,,,,,,,8.2,,,,,18.1,19.0,19.94
G06010700034001,10.1,,20.14,19.9,,,14.6,14.6,,,,,,,,,,,,,5.0,7.31,10.48,,,,7.88,,,21.28
G06010700034002,10.53,,20.55,20.31,,,,13.22,,,,,,,,,,,,,3.44,5.75,8.91,,,,7.11,,20.99,21.7
G06010700034003,15.59,,25.96,25.72,,,,,,,,,,,,,,,,,3.9,6.06,8.53,28.41,,,5.07,,26.4,27.11
G06010700034004,19.65,,28.62,28.31,,,,,,,,,,,,,,,,,6.32,4.62,6.14,30.32,,,3.09,,29.2,30.15
G06010700034005,22.48,,30.52,30.2,,,,17.49,,,,,,,,,,,,,8.79,6.56,4.42,,,,5.6,,31.1,32.04
G06010700035011,13.79,,21.76,21.52,,,,12.23,,,,,,,,,,,,,3.49,5.75,8.05,,,,7.18,,22.2,22.91
G06010700035021,16.89,,22.28,21.97,,,,9.71,,,,,,,,,,,,,3.31,4.15,5.97,,,,5.11,,22.83,23.54
G06010700035022,16.78,,22.34,22.02,,,,9.63,,,,,,,,,,,,,2.84,3.26,5.33,,,,4.46,,22.92,23.86
G06010700035023,16.46,,22.77,22.45,,,,10.03,,,,,,,,,,,,,2.52,2.71,4.78,,,,3.91,,23.35,24.3
G06010700035024,15.69,,22.59,22.27,,,,10.14,,,,,,,,,,,,,2.06,3.85,5.92,,,,5.06,,23.13,23.84
G06010700036011,15.24,,23.19,22.87,,,,10.74,,,,,,,,,,,,,1.28,2.82,5.25,,,,4.28,,23.7,24.41
G06010700036012,14.76,,22.84,22.52,,,,10.39,,,,,,,,,,,,,1.47,3.46,5.89,,,,4.92,,23.35,24.06
G06010700036013,14.27,,23.69,23.38,,,,11.25,,,,,,,,,,,,,0.67,2.84,5.56,,,,4.2,,24.18,24.89
G06010700036014,14.63,,23.78,23.47,,,,11.34,,,,,,,,,,,,,0.67,2.51,4.94,,,,3.97,,24.27,24.98
G06010700036021,15.79,,23.37,23.05,,,,10.62,,,,,,,,,,,,,1.85,1.82,4.24,,,,3.27,,23.95,24.89
G06010700036022,15.05,,23.83,23.52,,,,11.25,,,,,,,,,,,,,1.1,1.97,4.5,,,,3.34,,24.41,25.36
G06010700036023,14.48,,24.36,24.04,,,,11.92,,,,,,,,,,,,,0.6,2.61,5.77,,,,3.97,,24.82,25.53
G06010700037001,18.34,,24.03,23.71,,,,11.0,,,,,,,,,,,,,4.4,2.25,4.01,,,,3.14,,24.61,25.55
G06010700037002,17.85,,23.67,23.35,,,,10.64,,,,,,,,,,,,,3.9,1.67,3.12,,,,2.39,,24.25,25.19
G06010700037003,16.93,,22.83,22.51,,,,10.09,,,,,,,,,,,,,2.99,1.99,4.23,,,,3.37,,23.41,24.36
G06010700037004,16.75,,23.32,23.0,,,,10.47,,,,,,,,,,,,,2.81,1.34,3.59,,,,2.72,,23.9,24.84
G06010700038011,15.82,,23.42,23.11,,,,10.68,,,,,,,,,,,,,1.88,1.3,3.73,,,,2.76,,24.0,24.95
G06010700038012,16.3,,23.79,23.48,,,,10.97,,,,,,,,,,,,,2.35,0.83,3.25,,,,2.33,,24.37,25.32
G06010700038021,16.65,,23.99,23.67,,,,10.96,,,,,,,,,,,,,2.71,0.62,2.89,,,,2.01,,24.57,25.52
G06010700038022,16.98,,23.95,23.64,,,,10.92,,,,,,,,,,,,,3.05,0.75,2.56,,,,1.68,,24.53,25.48
G06010700038023,17.26,,24.13,23.81,,,,11.1,,,,,,,,,,,,,3.33,1.04,2.27,,,,1.74,,24.71,25.66
G06010700039011,17.67,,24.53,24.22,,,,11.5,,,,,,,,,,,,,3.74,1.44,1.87,,,,2.15,,25.11,26.06
G06010700039012,18.21,,25.31,24.99,,,,12.27,,,,,,,,,,,,,4.33,1.98,1.42,,,,2.61,,25.88,26.83
G06010700039013,17.49,,25.11,24.8,,,,12.08,,,,,,,,,,,,,3.61,1.38,2.12,,,,1.72,,25.69,26.64
G06010700039014,18.17,,25.73,25.41,,,,12.7,,,,,,,,,,,,,4.29,2.06,1.98,,,,2.14,,26.31,27.25
G06010700039015,18.04,,25.9,25.58,,,,12.86,,,,,,,,,,,,,4.16,1.93,2.11,,,,1.5,,26.47,27.42
G06010700039021,19.36,,26.27,25.95,,,,13.24,,,,,,,,,,,,,5.47,3.13,1.84,,,,3.76,,26.85,27.8
G06010700039022,18.88,,26.49,26.17,,,,13.46,,,,,,,,,,,,,5.0,2.77,0.74,,,,2.77,,27.07,28.02
G06010700039023,19.56,,27.17,26.85,,,,14.14,,,,,,,,,,,,,5.68,3.45,1.42,,,,3.45,,27.75,28.7
G06010700040001,19.55,,27.76,27.44,,,,14.73,,,,,,,,,,,,,6.0,3.77,4.86,,,,2.37,,28.34,29.29
G06010700041011,16.11,,24.61,24.29,,,,11.87,,,,,,,,,,,,,2.23,0.87,4.03,,,,2.23,,25.19,26.14
G06010700041012,16.53,,24.87,24.55,,,,11.84,,,,,,,,,,,,,2.65,0.42,3.37,,,,1.12,,25.45,26.4
G06010700041013,16.82,,24.7,24.39,,,,11.67,,,,,,,,,,,,,2.94,0.71,2.84,,,,1.05,,25.28,26.23
G06010700041014,17.34,,25.22,24.91,,,,12.19,,,,,,,,,,,,,3.46,1.23,2.83,,,,0.85,,25.8,26.75
G06010700041021,16.9,,25.75,25.43,,,,12.76,,,,,,,,,,,,,3.38,1.42,4.22,,,,1.04,,26.33,27.28
G06010700042001,18.0,,26.1,26.4,,,41.14,41.14,,,,,,,,,,,,,31.8,33.75,35.76,9.4,,,32.3,,,
G06010700042002,6.63,,17.31,17.24,,,,29.04,,,,,,,,,,,,,19.45,21.68,24.15,13.93,,,20.69,,,18.05
G06010700042003,6.72,,17.54,17.33,,,,27.17,,,,,,,,,,,,,17.59,19.81,22.28,15.63,,,18.83,,,18.28
G06010700042004,12.87,,23.69,23.48,,,,23.5,,,,,,,,,,,,,13.89,15.7,17.71,19.38,,,14.25,,,24.43
G06010700043001,24.26,,32.35,32.66,,,46.29,46.29,,,,,,,,,,,,,36.44,38.03,40.04,8.56,,,36.58,,,
G06010700043002,15.11,,25.79,25.72,,,,36.69,,,,,,,,,,,,,26.85,28.43,30.44,6.37,,,26.98,,,26.53
G06010700043003,21.66,,32.48,32.26,,,,29.11,,,,,,,,,,,,,19.27,20.85,22.86,16.92,,,19.4,,,33.21
G06010700043004,27.59,,38.41,38.19,,,,,,,,,,,,,,,,,21.06,20.6,22.61,21.25,,,19.15,,38.71,39.14
G06010700044001,12.7,,23.52,23.31,,,,32.51,,,,,,,,,,,,,22.67,24.26,26.27,10.04,,,22.81,,,24.26
G06010700044002,12.94,,23.76,23.55,,,,32.94,,,,,,,,,,,,,23.1,24.68,26.69,10.28,,,23.23,,,24.5
G06010700044003,13.72,,24.54,24.33,,,,33.79,,,,,,,,,,,,,23.95,25.53,27.54,10.42,,,24.08,,,25.28
G06010700044004,14.41,,25.23,25.02,,,,32.91,,,,,,,,,,,,,23.07,24.66,26.67,11.76,,,23.21,,,25.97
G06010700045001,20.83,,31.65,31.44,,,,,,,,,,,,,,,,,9.91,9.56,11.57,24.39,,,8.11,,31.96,32.39
G06010700045002,21.45,,31.76,31.44,,,,,,,,,,,,,,,,,9.39,8.45,10.37,26.76,,,6.91,,32.34,33.01
G06010700045003,21.37,,31.68,31.36,,,,,,,,,,,,,,,,,9.31,8.37,10.29,26.68,,,6.83,,32.26,32.93
G06010700045004,30.59,,40.28,39.96,,,,,,,,,,,,,,,,,18.52,16.29,17.37,27.93,,,14.84,,40.86,41.81
