G06001900031034,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,2.43,1.21,2.45,1.21,,,,,,,,,2.21,,,2.21,,,,,,
G06001900031035,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,2.01,2.5,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,1.07,2.79,1.07,,,,,,,,,,,,,,,,,,
G06001900031041,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,,,,2.48,2.98,2.83,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,2.8,,,,,,,,,,,,,,,,,,
G06001900031042,,,,,,,,,,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,1.97,1.62,2.02,1.62,,,,,,,,,2.15,,,,,,,,,
G06001900031043,,,,,,,,,,,,3.6,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,3.11,2.96,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,2.08,,2.08,,,,,,,,,,,,,,,,,,
G06001900032011,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,,1.37,0.87,1.37,,,,1.85,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,,,
G06001900032012,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,1.66,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,,,,0.87,1.37,1.22,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,,,,,,,,2.26,,,
G06001900032021,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,1.21,,,,,1.43,,0.75,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,,,,,1.96,,,
G06001900032022,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,1.59,1.56,,,,1.91,,0.52,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,
G06001900032023,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,1.71,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,,1.63,2.1,1.98,,,,2.42,,0.48,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900033011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,1.6,2.1,,,,0.77,1.5,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,0.58,,,
G06001900033012,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,1.52,1.03,1.52,,,,1.15,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,1.15,,,
G06001900033021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,1.96,0.62,0.87,,,3.3,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,1.13,,,,1.27,,,
G06001900033022,,,,,,,,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,1.1,1.3,1.33,,3.17,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,1.55,,,,,,,
G06001900033023,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,0.31,1.04,,,3.49,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,1.32,,,,0.96,,,
G06001900033024,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,0.94,1.63,1.13,,3.3,,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,,,,,1.47,,,
G06001900034001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,1.68,,2.2,0.38,1.1,,,3.85,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,0.77,,,
G06001900034002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.04,1.63,0.19,0.54,,,3.28,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,1.04,,,,,,,
G06001900034003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,1.25,1.36,0.51,0.75,,,3.04,,1.49,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.25,,,,,,,
G06001900034004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,1.84,0.75,1.0,,,3.52,,1.97,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,
G06001900035001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.45,1.05,0.96,0.95,,1.25,,0.98,1.18,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,
G06001900035002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,1.53,1.5,1.74,,1.51,,,1.44,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,,
G06001900035003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,1.96,0.61,1.46,1.46,,0.59,,1.3,0.52,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900035004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,1.21,1.8,2.04,,1.01,,1.9,0.94,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,
G06001900035005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,1.44,1.12,1.36,,1.42,,1.4,1.35,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,
G06001900036001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,1.52,2.11,2.35,,1.31,,2.2,1.23,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900036002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,2.24,0.89,2.0,1.74,,0.68,,1.58,0.61,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900036003,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.33,2.18,2.17,,1.11,,2.01,1.04,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900036004,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,1.77,2.37,2.6,,1.55,,2.45,1.48,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900036005,,,,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,1.93,2.52,2.76,,1.73,,,1.66,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900037011,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,2.26,,3.1,,2.04,,2.88,1.97,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32,,,,,,,,,,
G06001900037012,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,,1.95,2.68,2.79,,1.74,,2.63,1.66,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900037021,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,,,,,,,,2.48,,2.82,,,,2.6,,3.44,2.53,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900037022,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,,,,,,,,2.35,,2.68,,,,2.47,,3.31,2.4,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900037023,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,2.26,2.86,3.1,,2.04,,2.94,1.97,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900037024,,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,2.37,2.95,,,2.17,,3.05,2.1,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038031,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,7.42,,2.27,,1.88,2.1,,,,,7.41,,,,,,7.15,,,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038032,,,,,,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,2.51,2.74,,,,,5.7,,5.43,,,,5.21,,5.96,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038033,,,,,,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.51,,,4.16,,4.12,4.34,,,,,8.41,,8.37,,,,8.15,,,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038041,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,0.59,,1.0,1.3,,,,,5.24,,5.36,,,,5.14,,,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038042,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,,,1.32,,1.27,1.57,,,,,5.14,,5.25,,,,5.03,,,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038043,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22,,,1.41,,1.82,2.11,,,,,4.63,,4.75,,,,4.53,,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038051,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,,,1.52,,1.84,2.13,,,,,4.61,,4.73,,,,4.51,,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038052,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,2.85,3.15,,,,,3.62,,3.74,,,,3.52,,,3.45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038053,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,,2.27,2.56,,,,,4.16,,4.27,,,,4.05,,,3.98,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038071,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,2.86,3.16,,,,,3.42,,3.53,,,,3.31,,,3.24,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038072,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,3.28,3.58,,,,,3.53,,3.26,,,,3.04,,3.79,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038073,,,,,4.15,2.43,,,,,,,,,,,,,,,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,,,,,,,,4.64,,4.37,,,,3.92,,4.18,3.98,,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038081,,,,,4.68,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,3.0,3.3,,,,,4.89,,4.62,,,,4.17,,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038082,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,,2.26,2.56,,,,,4.84,,4.56,,,,4.34,,5.1,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038091,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,5.32,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,5.26,,0.95,,0.72,1.02,,,,,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038092,,,,,,2.61,,,,,,,,,,,,6.01,,,,,,,,,,,,,,,5.18,,5.69,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,5.64,,1.06,,0.66,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038101,,,,,,3.36,,,,,,,,,,,,6.19,,,,,,,,,,,,,,,5.92,,5.98,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,5.82,,1.23,,0.82,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900038102,,,,,,3.43,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,5.99,,6.29,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,6.13,,1.29,,0.91,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900039001,,,,,,14.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.88,17.03,,13.51,,13.31,13.23,,,,,17.75,,,,,,17.64,,,17.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900039002,,,,,,,,,,,,,,,,,,,,,,11.38,,,,,,,,,,,,,,,,,,,,,,,,11.17,10.96,11.54,11.63,11.45,,11.54,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26,,,,,,,,,,,,,
G06001900039003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.95,,,20.65,,,,,,,,,20.74,,,,,,,,,,,,,,,,,,,23.41,,23.37,23.6,,,,,,,,,,,,,,,,,,,,,,22.45,,,,,,,22.06,,,,,,,,,,,,,,,,,,21.37,,,,,,,,23.47,,,,
G06001900039004,,,,,10.69,9.4,,,,,,,,,,,,,,,,,,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.79,,8.75,8.97,,,,,,,,,,,10.92,,,10.99,,,,,10.74,,,10.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900039005,,,,,14.72,14.37,,,,,,,,,,,,,,,,,,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.65,,,,,,,,,15.03,,,,,,,,,,,,,,,,,,,13.76,,13.72,13.95,,,,,,,,,,,,,,,,,,,,,,12.78,,,,,,,12.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900040011,,,,,15.89,14.6,,,,,,,,,,,,,,,,,,15.92,,,,,,,,,,,,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.99,,13.94,14.17,,,,,,,,,,,16.12,,,16.19,,,,,,,,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900040012,,,,,16.97,16.62,,,,,,,,,,,,,,,,,,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43,,,,,,,,,,,,,,,,,,,16.02,,15.97,16.2,,,,,,,,,,,,,,,,,,,17.19,,,15.44,,,,,,,17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900040013,,,,,15.72,15.37,,,,,,,,,,,,,,,,,,15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.76,,14.72,14.95,,,,,,,,,,,16.7,,,,,,,,15.95,,,14.68,,,,,,,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900040021,,,,,14.05,12.76,,,,,,,,,,,,,,,,,,14.08,,,,,,,,,,,,15.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14,,12.1,12.33,,,,,,,,,,,14.27,,,14.34,,,,,,,,14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900040022,,,,,15.37,15.02,,,,,,,,,,,,,,,,,,15.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.42,,14.37,14.6,,,,,,,,,,,16.35,,,,,,,,15.6,,,14.34,,,,,,,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900040023,,,,,14.91,14.56,,,,,,,,,,,,,,,,,,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.16,,,,,,,,,,,,,,,,,,,13.95,,13.9,14.14,,,,,,,,,,,,,,,,,,,14.92,,,13.17,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900041001,,,,,,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89,11.04,,7.72,,7.32,7.24,,,,,12.44,,,,,,12.14,,,12.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900041002,,,,,,11.93,,,,,,,,,,,,13.93,,,,,,,,,,,,,,,,,,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.41,13.56,,10.24,,9.84,9.76,,,,,,,,,,,14.66,,,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042051,,,,,,3.97,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,4.0,,3.25,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,3.09,,3.33,,2.92,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042052,,,,,,3.9,,,,,,,,,,,,3.56,,,,,,,,,,,,,,,3.72,,3.35,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,3.19,,3.33,,2.92,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042053,,,,,,2.98,,,,,,,,,,,,4.28,,,,,,,,,,,,,,,4.04,,4.07,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,3.91,,2.34,,1.94,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042054,,,,,,3.11,,,,,,,,,,,,4.64,,,,,,,,,,,,,,,4.2,,4.43,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,4.27,,2.47,,2.06,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042071,,,,,,5.73,,,,,,,,,,,,7.74,,,,,,,,,,,,,,8.12,,,7.52,7.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21,7.36,,4.05,,3.64,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042072,,,,,,3.34,,,,,,,,,,,,5.35,,,,,,,,,,,,,,,5.88,,5.13,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,4.97,,1.88,,1.47,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042081,,,,,,7.45,,,,,,,,,,,,6.62,,,,,6.34,,,,,,,,,5.92,,,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93,5.97,,6.61,,6.2,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06001900042082,,,,,,,,,,,,,,,,,,5.22,,,,,4.93,,,,,,,,,4.51,,,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,4.57,,6.05,,5.64,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14,,,,,,,,,,,,,,
G06001900042101,,,,,,6.68,,,,,,,,,,,,5.21,,,,,4.92,,,,,,,,,4.51,,,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51,4.55,,5.84,,5.43,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
