,106610217,106610297,112746734,112748276,116268231,121347781,151326395,178352226,193849643,195463192,195463195,195463215,195463236,195463246,195463249,195463272,195463282,195463289,195463312,195463335,195463378,195463401,195463409,195463411,195463503,1967292,237994252,238128685,238128686,238130018,238130025,239147680,240216882,261183211,261477840,272224861,273804084,274704090,274714293,279275102,281757473,281972139,284577883,284578059,284658526,284658527,307063692,307063759,318174614,330700863,330970249,330970265,330970314,344189632,35073459,352169992,35285827,353893611,375009814,375011811,375012179,375012372,393293673,393312620,416476759,442588084,447537123,453453554,453453555,460142773,484987523,498111400,498978787,500792236,522998648,544299977,544907998,544908003,544908009,545103161,545956805,546245486,547321963,556619044,564790532,564790533,564790534,565275314,565275326,565275349,565624441,565843862,565843870,566414987,566414998,567618963,568837643,574259698,574259979,574260373,574612473,574612479,576941989,605780527,640354885,675557972,690889877,691908350,691908353,691924018,691924020,691924031,691924034,691942964,691942978,692359155,693686593,699519757,699519758,699519855,708693961,721037770,722008965,735387807,771525362,771525363,777207288,778685261,779792787,782894949,784079888,7851877,792379185,793301549,793388297,794678180,798190499,798197815,798197840,832653846,832704560,863721376,889987606,889987607,945216838
G06009701514023,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,3.85,,,,,,4.02,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,,,,3.59,,,4.07,,,,3.62,3.73,,,,,,,,,,,,,,,,
G06009701514024,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95,,,,,,,,,,,,,,,,,,,,4.18,4.88,,,,,6.11,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64,,,,,,,,,,4.76,,,,5.21,,,,,,,5.7,,,,,,,,,,,,,,,,,
G06009701514025,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,1.37,,,,1.86,,,2.5,,,,2.05,2.1,,,,,,,,,,,,,,,,
G06009701515021,1.64,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,1.11,1.83,,,,,,,,,2.3,,,,,,,,,,,,,1.85,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515022,3.83,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,4.57,,,,,,,,,,,,3.28,,3.47,3.35,,,,,,,,,,,,,,,,,,,,,,4.03,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515023,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15,,,,,,,,,,,,,,,,,,,,4.99,5.52,,,,,,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56,,7.75,,,,,,,,,,,,,5.98,,,,,,,,,,,,,,6.41,,6.05,,,,,,,,,,,,,,,,,,,,,,
G06009701515024,1.98,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,1.79,1.87,,,,,,,,,2.97,,,,,,,,,,,,,2.19,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515025,2.31,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,1.67,1.55,,,,,,,,,3.02,,,,,,,,,,,,,2.52,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515026,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,3.68,,,,,,,,,,,,2.16,,2.35,2.23,,,,,,,,,3.69,,,,,,,,,,,,,3.14,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515031,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,,,,,,,,,,,,,,,,,,,,,,,,7.98,8.14,7.99,8.32,,,,5.23,,5.42,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,5.64,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515032,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,,,4.05,3.89,4.22,,,,2.03,,2.11,1.65,,,,,,,,,3.53,,,,,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,,3.72,3.87,3.72,4.05,,,,2.03,,2.05,1.48,,,,,,,,,3.45,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515041,2.4,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,1.41,1.25,,,,,,,,,2.83,,,,,,,,,,,,,2.61,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515042,1.76,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,0.95,1.16,,,,,,,,,2.29,,,,,,,,,,,,,1.97,,,,1.62,,,,,,,,,,,,,,,,,,,,,,,,
G06009701515043,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,3.67,3.52,3.85,,,,1.41,,1.48,1.28,,,,,,,,,2.91,,,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,
G06009701516011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,5.73,,,,,,,,,,,,,,,,,,,,,,,4.2,4.08,3.93,3.85,5.59,5.87,,,,,5.97,,,,,,,,,,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701516012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45,10.48,,,,,,,,,,,,,,,,,,,,,,,8.95,8.83,8.68,8.6,10.34,10.62,,,,,10.72,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701516013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86,,,,,,,,,,,,,,,,,,,,,,,,4.36,4.24,4.09,4.01,5.75,6.02,,6.85,,,6.13,,,,,,,,,,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701516021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93,,,,,,,,,,,,,,,,,,,,,,,,7.43,7.32,7.17,7.09,8.83,,,9.93,,9.74,9.2,,,,,,,,,,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701516022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,5.1,4.98,4.83,4.75,6.49,6.77,,7.59,,,6.87,,,,,,,,,,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701516023,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,,,,,,,,,,,,,,,,,,,,,,,,4.04,3.92,3.77,3.69,,,,6.53,,6.34,5.81,,,,,,,,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701517001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,2.46,2.31,,,,,1.56,,1.37,1.39,,,,,,,,,1.78,2.0,2.12,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,
G06009701517002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,3.06,3.21,3.06,3.39,,,,1.66,,1.47,0.82,,,,,,,,,2.8,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701517003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,2.82,2.67,,,,,1.11,,0.92,0.38,,,,,,,,,1.97,2.35,2.31,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,
G06009701517004,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,3.08,2.93,,,,,1.17,,0.99,0.34,,,,,,,,,2.31,2.62,,,,,,,,,,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,
G06009701517005,1.84,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,2.17,0.43,0.76,,,,,,,,,1.86,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,
G06009701517006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59,2.32,,,,,,,,,,,,,,,,,,,,,,,1.08,0.96,0.81,1.14,2.19,2.46,,,,,2.86,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701518001,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,1.36,,,,,,,,,1.15,1.07,0.97,,,,,,,,,,0.72,,1.05,,,,,,,,,,,,,,,1.42,,,,,,,,,1.08,,,,,,,,,,,,,,,
G06009701518002,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,1.84,0.35,0.48,,,,,,,,,1.5,,1.83,,,,,,,,,,,,,,,1.77,,,,,,,,,1.86,,,,,,,,,,,,,,,
G06009701518003,1.53,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,0.81,1.14,0.63,1.17,,,,,,,,,0.98,,1.31,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,
G06009701518004,1.23,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,1.05,1.08,0.88,,,,,,,,,,1.17,,,,,,,,,,,,,1.27,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,
G06009701518005,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,1.63,0.14,0.69,,,,,,,,,1.29,,1.62,,,,,,,,,,,,,,,1.56,,,,,,,,,1.65,,,,,,,,,,,,,,,
G06009701519001,0.82,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,1.06,0.65,,,1.0,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,
G06009701519002,0.47,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,1.19,0.77,,,1.12,,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,
G06009701519003,0.77,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.66,,,,,,,,,,,,,0.83,,,,0.94,,,,,,,,,,,,,,,,,,,,0.22,,,,0.62,,,,,,,,1.45,,,,,,,,,,,,,,,,
G06009701519004,,0.87,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.92,0.73,,,,,,,,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,0.49,,,,0.89,,,,,,,,1.34,,,,,,,,,,,,,,,,
G06009701520001,,0.48,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.32,0.32,0.35,0.3,,,0.28,,,,,,,,,,,,,,,,,,0.44,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701520002,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.45,0.45,0.48,0.18,,,0.41,,,,,,,,,,0.14,,,,,,,,,0.56,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701521001,,,,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,1.41,,,1.17,1.32,,,,,,,0.92,,,,1.16,,,,,,,,,,,,,,1.9
G06009701521002,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.75,,,0.47,0.65,,,,,,,0.64,,,,0.0,1.12,,,,,,,,,,,,,1.08
G06009701521003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.51,0.51,,,,,0.51,,,,,,,,,,,,,,,,,,0.39,0.37,,,,,,,,,,,,0.21,,0.48,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,0.29
G06009701522011,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,0.49,0.69,,,0.74,0.59,,,,,,,0.12,,,0.69,0.76,,,,,,,,,,,,,,
G06009701522012,,,,,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,0.1,0.29,,,0.8,0.2,,,,,,,0.28,,,0.65,0.45,,,,,,,,,,,,,,
G06009701522013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,0.23,,,,,,,,,0.53,0.58,,,,0.49,,,,,,,0.7,,,0.21,0.89,0.95,,,,,,,,,,,,,
G06009701522014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,0.58,0.48,0.09,,,,0.19,,,,,,,0.66,,,0.7,0.84,0.46,,,,,,,,,,,,,
G06009701522021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,2.7,2.97,2.93,,1.06,1.09,,,,,2.65,,,,,,,,,3.05,2.09,,,,,,,,,,,,,,,,,,,,,,,,,3.42,,,,,,,,,,,,,,,
G06009701522022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,1.9,2.06,1.91,2.24,1.8,1.53,,,,,1.73,,,,,,,,,2.76,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701522023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,1.64,,2.16,,1.97,2.26,,,,,,,,,2.38,2.24,2.72,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,
G06009701522024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,,,,,,,,,,,,,,,,,,,,2.59,2.87,2.72,3.04,1.49,1.3,,,,,2.22,,,,,,,,,2.91,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701522025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,3.22,,,,1.97,,2.05,,1.86,2.15,,,,,,,,,2.28,2.57,2.61,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,,,,,,,,,,
G06009701522031,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,0.32,,0.29,,,,,,,,1.11,1.01,,,,,0.76,,,,,,,1.06,,,0.38,,0.99,,,,,,,,,,,,,
G06009701522032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,0.69,,,,,,,,,,0.4,,,,,,,,,,,,,0.49,,,,,,,,0.65,0.83,0.45,,,,0.54,,,,,,,,,,0.65,,0.53,,,,,,,,,,,,,
G06009701522033,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.91,0.66,,,0.8,,,,,,,,,,0.5,,,,,,,,,,,0.72,,0.68,,,,,,,,0.82,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,
G06009701522034,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.53,0.56,0.37,,,0.45,,,,,,,,,,0.29,,,,,,,,,0.59,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,
G06009701523001,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,,1.28,,,,,,,,,1.19,,,,1.44,1.29,,,,,,,0.82,,,1.12,1.46,,,,,,,,,,,,,,
G06009701523002,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,1.05,,,,,,,,,1.36,1.45,,,1.61,1.46,,,,,,,0.99,,,0.95,,,,,,,,,,,,,,,
G06009701523003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,1.68,1.58,2.12,,,,,,,,,0.63,,1.18,,,,,,,,,1.81,,,,,1.65,,,,,,,1.87,,,1.18,,,,,,,,,,,,,,,
G06009701523004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,1.37,,,,,,,,,,0.29,,0.76,,,,,,,,,1.38,1.13,,,,1.22,,,,,,,1.44,,,0.75,,1.46,,,,,,,,,,,,,
G06009701524001,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,,,,,,1.93,,,,2.06,2.03,,,,,,,1.63,,,2.23,2.04,,,,,,,,,,,,,,
G06009701524002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,2.4,,2.21,2.75,,,,,,,,,1.54,,2.09,,,,,,,,,2.67,,,,,2.56,,,,,,,2.29,,,2.09,,,,,,,,,,,,,,,
G06009701524003,,,,,,,,,,,,,,,,,,,4.89,,4.57,,,,,,,,,,,,4.52,,,,2.94,,,,,,,,,,,,,,,,,,,,,4.62,,,,,,,,,,3.49,3.49,,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,,,,,,,,4.11,,,,,,,,,,,,,,,,,,
G06009701524004,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,,,,,,,,,3.77,,,,,,,,,,,,,,,,,,4.6,4.35,,,,,,,,,,,,,,3.68,,3.69,,,,,,,,,,,,,3.84,,,,,,,,3.23,,,3.53,,,,,,,,,,,,,,,
G06009701524005,,,,,,,,,,,,,,,,,,,,,4.27,,,,,,,,,,,,,,,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42,3.17,,,,,,,,,,,,,,,3.77,4.02,,,,,,,,,,,,,4.31,,,,,,,,3.69,,,3.93,,,,,,,,,,,,,,,
G06009701525011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,2.05,,,,,,,,,,,,,,,,,,,,,,,0.8,0.69,0.54,0.86,1.91,2.18,,,,,2.58,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701525012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,1.37,,,,,,,,,,,,,,,,,,,,,,,1.16,1.44,1.39,1.86,1.28,1.07,,,,,2.62,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701525013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,1.43,1.74,1.61,1.93,1.79,1.52,,,,,2.37,,,,,,,,,3.43,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701525021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,1.86,2.12,2.08,2.54,0.22,0.24,,,,,3.01,,,,,,,,,3.78,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701525022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,1.64,1.92,1.88,2.34,0.6,0.33,,,,,2.65,,,,,,,,,3.43,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701525023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.1,1.38,1.34,1.8,0.87,1.14,,,,,2.82,,,,,,,,,3.89,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701526001,,,,,,,,,,,,,,,,,,,8.24,,,,,,,,,,,,,,,,,,6.28,,,,,,,,,,,,,,,,,,,,,,,,,5.31,,,,,,6.83,6.83,,,,,,,,,,,,,,,,6.92,7.19,,,5.28,5.31,,,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701526002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.09,3.29,,,,,,,,,,,,,,,,,,,,,,,4.4,4.66,4.62,5.08,3.16,3.43,,,,,6.36,,,,,,,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701526003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,1.55,,,,,,,,,,,,,,,,,,,,,,,0.23,0.54,0.49,1.0,1.41,1.68,,,,,2.64,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009701526004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,1.95,,,,,,,,,,,,,,,,,,,,,,,0.29,0.35,0.3,0.79,1.81,2.09,,,,,3.14,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
