G06008701220014,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,1.31,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,,,,,,,,1.35,1.52,,,,,,,,,,,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,,1.52,,1.32,1.38,,,,,,,,,,,,
G06008701220015,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,2.81,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,,,2.85,1.62,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,1.62,,2.83,1.48,,,,,,,,,,,,
G06008701220021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.45,,,,,,,7.08,,,,,,,,,,,5.93,,9.78,,,,,,,,,,,,,11.84,,,,,,,,,7.06,,,,,,7.3,,,7.75,,,,,,,,,,,10.24,,,,,,
G06008701220022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,,,,,,,3.11,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,,3.33,,,3.91,,,,4.21,,,,,,,,,5.9,,,,
G06008701220031,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,1.49,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,1.18,,1.63,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,1.19,,,,,,,,,3.28,,,,
G06008701220032,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,0.97,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,,0.66,,1.5,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,1.06,,,,,,,,,3.16,,,,
G06008701220033,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,0.57,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,,,,,,,,0.75,,,,,,,,,0.61,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,0.59,1.19,,,,,,,,,,,,
G06008701220034,,,,,,,,,,,,,,,,0.43,,,,,,,,,,0.67,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,1.81,0.28,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.13,,0.0,,,,,,,,,,,,
G06008701220035,,,,,,,,,,,,,,,,0.83,,,,,,,,,1.98,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,0.68,,2.06,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.52,,0.4,,,,,,,,,,,,
G06008701221001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.63,,2.17,,,,,,,,,1.23,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,1.84,,,,,,,1.73,,,,,,,,,3.16,,,,
G06008701221002,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,0.86,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,,,,,,,1.06,,2.52,,,,,,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,2.16,,,,,,,,,3.09,,,,
G06008701221003,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,,3.45,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,,,,,,3.29,,2.06,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,3.27,,,,,,,,,,,,,2.15,,,,,,,,,2.76,,,,
G06008701222011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,,,,,,,1.87,,,,,,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,1.84,,,,,,1.25,,,2.83,,,,2.97,,,,,,,,,4.66,,,,
G06008701222012,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,,2.8,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,,,,,,,2.81,,,,,,,,2.62,,,,,,,,,,,,,,,,2.88,,,,,,1.98,,,3.25,,,,,,,,,,,,,5.7,,,,
G06008701222013,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,,1.57,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,3.22,,,,,,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,1.66,,,,,,1.26,,,2.84,,,,,,,,,,,,,4.48,,,,
G06008701222014,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,4.53,,,,,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,,,,,,,,,,,3.8,,3.07,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,3.16,,,1.99,,,,,,,,,,,3.53,,,,,,
G06008701222015,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,1.54,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,1.63,,,,,,1.88,,,3.57,,,,2.76,,,,,,,,,4.45,,,,
G06008701222016,,,,,,,,,,,,,,,,,,,,,,,,4.34,,,,,,2.38,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,,,,,,,2.5,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,2.72,,,3.31,,,,,,,,,,,,,5.29,,,,
G06008701222017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,,,,,1.14,,2.69,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,1.62,,,,,,,2.25,,,,,,,,,3.94,,,,
G06008701222021,,,,,,,,,,,,,,,,,,,,,,,,1.79,,,,,,2.89,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,,,,,,,2.58,,,,,,,,2.81,,,,,,,,,,,,,,,,3.06,,,,,,1.59,,,2.08,,,,,,,,,,,,,5.65,,,,
G06008701222031,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,2.15,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,2.17,,,,,,,,3.02,,,,,,,,,,,,,,,,2.24,,,,,,1.34,,,2.93,,,,,,,,,,,,,5.06,,,,
G06008701222032,,,,,,,,,,,,,,,,,,,,,,,,3.17,,,,,,3.65,,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,3.67,,,,,,,,1.9,,,,,,,,,,,,,,,,3.74,,,,,,2.84,,,3.4,,,,,,,,,,,,,6.56,,,,
G06008701223001,,,,,,,,,,,,,,,,,,5.63,,,4.92,,,,,,,,,,,,,,,,,,,,,5.37,5.23,,,,,,,6.21,,,,,,,,,5.64,,,,,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28,4.6,,,,,,,,,,,,,,,,,,,4.91,,
G06008701223002,,,,,,,,,,,,,,,,,,5.03,,,,,,5.87,,,,,,,,,,,,,,,,,,4.77,6.13,,,,,,,5.61,,,,,,,,,5.62,,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,6.53,,,,,,,,,,,,,,,,,,,6.33,,
G06008701223003,,,,,,,,,,,,,,,,,,6.37,,,,,,6.04,,,,,,,,,,,,,,,,,,6.11,,,,,,,,6.95,,,,,,,,,6.96,,,,,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,2.63,,,,,,,,,,,,,,,,,,,,,,6.24,,,6.27,,,,,,,,,,,,,,,,,
G06008701224001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03,,,,,8.89,,,,,,,,,11.58,11.58,8.67,9.28,9.28,,,,,,,,,,,,,8.93,,,,,,,11.58,,,,4.44,,,,,,
G06008701224002,,,,,,,,,,,,,,,,,,4.83,,,,,,5.93,,,,,,,,,,,,,,,,,,5.6,,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,4.76,7.3,,,,,,,,,,,,,,,,,,,,,,5.99,,,4.82,,,,,,,,,,,0.56,,,,,,
G06008701224003,,,,,,,,,,,,,,,,,,4.32,,,,,,4.84,,,,,,,,,,,,,,,,,,4.06,,,,,,,,4.5,,,,,,,,,5.07,,,,,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12,3.36,,,,,,,,,,,,,,,,,,,,,,,,,4.97,,,,,,,,,,,6.32,,,,,,
G06008701224004,,,,,,,,,,,,,,,,,,,,,,,,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,,,,,,,,,,,,,,16.19,16.19,,13.89,13.89,,,,,,,,,,7.99,,,6.82,,,,,,,16.19,,,,2.09,,,,,,
G06008701224005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,3.9,,,,,,,,,,9.93,7.02,7.63,7.63,,,,,,,,,,,,,,,,,,,,9.93,,,,6.15,,,3.97,,,
G06008701224006,,,,,,,,,,,,,,,,,,,,,,,,4.63,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,5.72,,5.41,,,,,,3.85,,,,,,,,,,,,,,,,6.23,,,,,,4.73,,,4.76,,,,,,,,,,,5.39,,,,,,
G06008701225001,,,,,,,,,,,,,,,,,4.81,3.03,,,,,,,,,,,,,3.67,,,,,,,,,,,3.77,,,,,,,,2.9,,,,,,,,,3.6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,,,3.93,,,
G06008701225002,,,,,,,,,,,,,,,,,3.5,1.71,,,,,,,,,,,,,2.35,,,,,,,,,,,2.46,,,,,,,,1.59,,,,,,,,,2.28,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,3.06,,,,,,,,,,,,,,,,,,,3.62,,,
G06008701225003,,,,,,,,,,,,,,,,,4.58,,,4.96,,,,,,,,,,,3.08,,,,,,,,,,,,5.09,,,,,,,5.17,,,,,,,,,5.66,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,,,,,,,,,,,,,,,,,,,,,4.64,,,,,,,,,,,,,,,,,,,1.62,,,
G06008701225004,,,,,,,,,,,,,,,,,4.96,3.18,,,,,,,,,,,,,3.82,,,,,,,,,,,3.93,,,,,,,,3.05,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,4.08,,,
G06008701231001,,,,,,,,,,,,,,,,,,2.87,,,,,,,,,,,,,3.51,,,,,,,,,,,3.61,4.21,,,,,,,2.74,,,,,,,,,3.44,,,,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65,,,5.01,,,
G06008701231002,,,,,,,,,,,,,,,,,,3.82,,,,,,,,,,,,,4.46,,,,,,,,,,,4.57,,,,,,,,3.69,,,,,,,,,4.39,,,,,5.28,,,,,,,,,,,,,,,,,,,,,,,,6.61,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36,,,4.72,,,
G06008701233001,,,,,,,,,,,,,,,,,4.43,,4.7,4.81,5.02,,,,,,,,,,5.31,,,,,,,,,,,,5.43,,,,,,,,,,,,,,,,,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91,,,,,,,,,,,,,,,,,,,5.01,5.19,,
