,31516213,31299805,451675376,41783060,943344307,35560444,465115229,31364163
G06001303362013,0.0,0.0,2444.3879999999704,0.0,0.0,0.0,0.0,0.0
G06001303680014,0.0,0.0,0.0,0.0,1659.042,0.0,0.0,0.0
G06001303141031,0.0,1886.8139999999846,0.0,0.0,0.0,0.0,0.0,0.0
G06001303141042,0.0,7204.705,0.0,0.0,0.0,0.0,0.0,0.0
G06001303790003,0.0,0.0,0.0,0.0,0.0,169.02399999999926,0.0,0.0
G06001303820004,0.0,0.0,0.0,0.0,0.0,3128.0839999999625,0.0,0.0
G06001303690014,0.0,0.0,0.0,0.0,1671.525,0.0,0.0,0.0
G06001303141023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7338.179999999968
G06001303770005,0.0,0.0,0.0,0.0,0.0,1574.995499999993,0.0,0.0
G06001303730003,0.0,0.0,0.0,0.0,2442.3075,0.0,0.0,0.0
G06001303750001,0.0,0.0,0.0,0.0,2356.895671129633,1420.0582886269017,0.0,0.0
G06001303810001,0.0,0.0,0.0,0.0,0.0,2757.774,0.0,0.0
G06001303270001,0.0,0.0,0.0,0.0,0.0,0.0,6910.2525,0.0
G06001303650021,0.0,0.0,0.0,0.0,5485.632499999999,0.0,0.0,0.0
G06001303660021,0.0,0.0,0.0,0.0,1084.71,0.0,0.0,0.0
G06001303050001,1304.3404999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303141022,0.0,3470.236,0.0,0.0,0.0,0.0,0.0,0.0
G06001303552002,0.0,18419.968,0.0,0.0,0.0,0.0,0.0,0.0
G06001303770002,0.0,0.0,0.0,0.0,0.0,630.496,0.0,0.0
G06001303100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.85199999999
G06001303650023,0.0,0.0,0.0,0.0,5381.065999999999,0.0,0.0,0.0
G06001303071022,359.0999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303072023,2096.6879999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303690012,0.0,0.0,0.0,0.0,2249.03,0.0,0.0,0.0
G06001303071023,1371.9899999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303750002,0.0,0.0,0.0,0.0,0.0,2058.6404999999995,0.0,0.0
G06001303790002,0.0,0.0,0.0,0.0,0.0,717.9909999999999,0.0,0.0
G06001303780001,0.0,0.0,0.0,0.0,0.0,8478.749999999962,0.0,0.0
G06001303760003,0.0,0.0,0.0,0.0,0.0,1088.472,0.0,0.0
G06001303680013,0.0,0.0,0.0,0.0,1377.8799999999999,0.0,0.0,0.0
G06001303660022,0.0,0.0,0.0,0.0,2356.6079999999997,0.0,0.0,0.0
G06001303580003,0.0,0.0,0.0,199.49999999999952,0.0,0.0,0.0,0.0
G06001303050002,135.17549999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.9299999999912
G06001303060032,1628.8319999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303050004,1507.3174999999933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303132063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.7669999999958
G06001303810004,0.0,0.0,0.0,0.0,0.0,1302.488,0.0,0.0
G06001303142003,0.0,3932.9999999999827,0.0,0.0,0.0,0.0,0.0,0.0
G06001303922002,0.0,0.0,0.0,0.0,17779.819999999952,0.0,0.0,0.0
G06001303760001,0.0,0.0,0.0,0.0,0.0,1529.5,0.0,0.0
G06001303131012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2332.952999999994
G06001303922003,0.0,0.0,0.0,0.0,5571.464999999991,0.0,0.0,0.0
G06001303150001,0.0,0.0,8269.408,0.0,0.0,0.0,0.0,0.0
G06001303050005,1005.5369999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303270005,0.0,0.0,0.0,0.0,0.0,0.0,6877.772,0.0
G06001303760004,0.0,0.0,0.0,0.0,0.0,703.0475,0.0,0.0
G06001303650022,0.0,0.0,0.0,0.0,2648.7615,0.0,0.0,0.0
G06001303131014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.8199999999968
G06001303090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.7349999999965
G06001303090001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7937.971999999963
G06001303290003,0.0,0.0,1697.9349999999795,0.0,0.0,0.0,0.0,0.0
G06001303132062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196.39999999999
G06001303770004,0.0,0.0,0.0,0.0,0.0,1901.6149999999998,0.0,0.0
G06001303680021,0.0,0.0,0.0,0.0,1927.854,0.0,0.0,0.0
G06001303141021,0.0,10329.3025,0.0,0.0,0.0,0.0,0.0,0.0
G06001303072022,475.8074999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303790001,0.0,0.0,0.0,0.0,0.0,1360.723,0.0,0.0
G06001303680011,0.0,0.0,0.0,0.0,1106.712,0.0,0.0,0.0
G06001303680012,0.0,0.0,0.0,0.0,3177.9019999999996,0.0,0.0,0.0
G06001303270003,0.0,0.0,910.6756500157016,0.0,0.0,0.0,3490.655575201155,0.0
G06001303830001,0.0,0.0,0.0,0.0,0.0,4845.968999999943,0.0,0.0
G06001303200012,0.0,0.0,0.0,0.0,0.0,0.0,860.3199999999962,0.0
G06001303810003,0.0,0.0,0.0,0.0,0.0,4089.18,0.0,0.0
G06001303100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8496.419999999962
G06001303820002,0.0,0.0,0.0,0.0,0.0,5786.820499999931,0.0,0.0
G06001303660012,0.0,0.0,0.0,0.0,1650.8624999999863,0.0,0.0,0.0
G06001303760002,0.0,0.0,0.0,0.0,0.0,3234.6929999999998,0.0,0.0
G06001303120001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4623.9445
G06001303131021,3957.330902719572,0.0,0.0,0.0,0.0,0.0,0.0,3709.4860874802903
G06001303270002,0.0,0.0,193.40099999999998,0.0,0.0,0.0,0.0,0.0
G06001303922001,0.0,0.0,0.0,0.0,3834.6559999999904,0.0,0.0,0.0
G06001303580004,0.0,0.0,0.0,995.3624999999984,0.0,0.0,0.0,0.0
G06001303810002,0.0,0.0,0.0,0.0,0.0,2705.8185000000003,0.0,0.0
G06001303362012,0.0,0.0,2661.1969999999683,0.0,0.0,0.0,0.0,0.0
G06001303110002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3344.0189999999848
G06001303552001,0.0,16464.22199999993,0.0,0.0,0.0,0.0,0.0,0.0
G06001303770003,0.0,0.0,0.0,0.0,0.0,464.1035,0.0,0.0
G06001303141043,0.0,2830.278,0.0,0.0,0.0,0.0,0.0,0.0
G06001303922004,0.0,0.0,0.0,0.0,2930.7689999999925,0.0,0.0,0.0
G06001303060031,1559.1399999999933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303800002,0.0,0.0,0.0,0.0,0.0,3345.89999999996,0.0,0.0
G06001303141044,0.0,4695.004499999999,0.0,0.0,0.0,0.0,0.0,0.0
G06001303100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.2014999999924
G06001303750003,0.0,0.0,0.0,0.0,0.0,1451.2959999999998,0.0,0.0
G06001303580005,0.0,0.0,0.0,2277.8719999999958,0.0,0.0,0.0,0.0
G06001303080014,5271.055999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
