,GISJOIN,BLOCKGROUPPOP19,BLOCKGROUPHH19,PCT_LESSHS,PCT_UNEMP,PCT_RENT,PCT_LINGISO,PCT_POV,RATE_ASTH,RATE_LBW,RATE_CVD,SCORE_CI_TRACT,SCORE_PCTL_CI_TRACT,SCORE_POLLUT,SCORE_PCTL_POLLUT
9531,G06003707024005,762,294,0.04695652,0.013008130081300813,0.7312925,0.1020408,0.156168,42.3,4.46,12.97,35.43498837,68.30559758,8.564088664,98.49408836
9532,G06003707025011,961,413,0.001392758,0.0,0.7433414,0.02663438,0.01560874,35.85,3.33,10.92,17.44251759,31.34140192,6.988766095,86.55880523
9533,G06003707025012,488,179,0.1638142,0.07709750566893424,0.3519553,0.0,0.06762295,35.85,3.33,10.92,17.44251759,31.34140192,6.988766095,86.55880523
9534,G06003707025013,782,350,0.0797546,0.061046511627906974,0.6,0.0,0.1598465,35.85,3.33,10.92,17.44251759,31.34140192,6.988766095,86.55880523
9535,G06003707025014,2194,805,0.0377095,0.009679370840895343,0.3565217,0.05838509,0.0515041,35.85,3.33,10.92,17.44251759,31.34140192,6.988766095,86.55880523
9536,G06003707025015,540,249,0.01873536,0.07494145199063232,0.1325301,0.0,0.04444444,35.85,3.33,10.92,17.44251759,31.34140192,6.988766095,86.55880523
9537,G06003707025021,839,367,0.01783061,0.020802377414561663,0.1907357,0.0,0.05005959,40.36,4.55,11.23,26.83682723,52.73575391,7.199923647,89.54573739999998
9538,G06003707025022,1326,740,0.201426,0.0,0.472973,0.2391892,0.2277526,40.36,4.55,11.23,26.83682723,52.73575391,7.199923647,89.54573739999998
9539,G06003707025023,1592,909,0.0,0.05266955266955267,0.3751375,0.0,0.1036432,40.36,4.55,11.23,26.83682723,52.73575391,7.199923647,89.54573739999998
9540,G06003707026001,629,284,0.04233871,0.02533783783783784,0.2746479,0.07394366,0.07790143,48.78,4.64,14.01,31.14124812,60.90519415,7.151833039,88.88612320999998
9541,G06003707026002,1310,453,0.1268437,0.0,0.1037528,0.0,0.01221374,48.78,4.64,14.01,31.14124812,60.90519415,7.151833039,88.88612320999998
9542,G06003707026003,764,300,0.1151832,0.022617124394184167,0.4033333,0.0,0.07460733,48.78,4.64,14.01,31.14124812,60.90519415,7.151833039,88.88612320999998
9543,G06003707026004,1750,581,0.08271237,0.019539427773900907,0.1927711,0.02753873,0.09028571,48.78,4.64,14.01,31.14124812,60.90519415,7.151833039,88.88612320999998
9544,G06003707026005,642,234,0.04488778,0.0,0.1452991,0.07692308,0.05607477,48.78,4.64,14.01,31.14124812,60.90519415,7.151833039,88.88612320999998
9545,G06003707026006,1294,475,0.08599779,0.06411483253588517,0.3452632,0.1557895,0.160066,48.78,4.64,14.01,31.14124812,60.90519415,7.151833039,88.88612320999998
9546,G06003707027001,953,336,0.01178203,0.013755158184319119,0.2142857,0.02380952,0.0996852,43.84,7.36,12.63,25.64674693,50.23953606,6.648273669,81.21966397
9547,G06003707027002,1113,431,0.03307888,0.0,0.3921114,0.0,0.09613657,43.84,7.36,12.63,25.64674693,50.23953606,6.648273669,81.21966397
9548,G06003707027003,515,216,0.09952607,0.0,0.1342593,0.04166667,0.0368932,43.84,7.36,12.63,25.64674693,50.23953606,6.648273669,81.21966397
9549,G06003707027004,854,288,0.0547504,0.022189349112426034,0.1770833,0.05902778,0.143026,43.84,7.36,12.63,25.64674693,50.23953606,6.648273669,81.21966397
9550,G06003707028011,2169,923,0.1148055,0.01380897583429229,0.7908992,0.04225352,0.2766252,41.08,6.31,12.58,33.31113164,64.58648512,6.274328644,73.87678905
9551,G06003707028012,1328,627,0.108593,0.049194991055456175,0.5470494,0.04784689,0.3825301,41.08,6.31,12.58,33.31113164,64.58648512,6.274328644,73.87678905
9552,G06003707028013,1182,498,0.05342625,0.026973026973026972,0.4779116,0.0,0.249577,41.08,6.31,12.58,33.31113164,64.58648512,6.274328644,73.87678905
9553,G06003707028021,889,406,0.1467626,0.054758800521512385,0.6699507,0.06650246,0.2935883,29.98,5.88,9.81,27.97499411,54.90418558,5.947687343,67.05662726
9554,G06003707028022,1404,481,0.05157895,0.03017241379310345,0.3222453,0.06860707,0.1703869,29.98,5.88,9.81,27.97499411,54.90418558,5.947687343,67.05662726
9555,G06003707028031,648,306,0.3425197,0.014598540145985401,0.8366013,0.2712418,0.3024691,34.22,5.53,11.92,44.0044102,80.82450832,7.4488273,92.1219664
9556,G06003707028032,1182,423,0.1819322,0.0,0.8794326,0.1867612,0.5105991,34.22,5.53,11.92,44.0044102,80.82450832,7.4488273,92.1219664
9557,G06003707028033,1233,493,0.09740933,0.09749034749034749,0.4827586,0.06288032,0.3706407,23.7,4.55,8.39,16.4885426,29.0595058,7.102084859,88.16428127
9558,G06003707029011,3099,1942,0.02738764,0.008199409642505739,1.0,0.00669413,0.06615037,27.53,4.04,10.07,20.07166457,37.68280383,7.944979626,95.90541381000001
9559,G06003707029012,1798,903,0.0,0.05963855421686747,1.0,0.0,0.1490545,27.53,4.04,10.07,20.07166457,37.68280383,7.944979626,95.90541381000001
9560,G06003707029013,3727,1915,0.004122939,0.01953240603728914,1.0,0.0,0.3444716,27.53,4.04,10.07,20.07166457,37.68280383,7.944979626,95.90541381000001
9561,G06003707029014,1228,777,0.0,0.008733624454148471,0.5933076,0.08494208,0.09771987,27.53,4.04,10.07,20.07166457,37.68280383,7.944979626,95.90541381000001
9562,G06003707030011,2365,1288,0.0,0.04559426229508197,0.6684783,0.01164596,0.08752643,39.43,5.61,9.37,24.61636654,48.00806858,7.282335202,90.32980709
9563,G06003707030012,2320,1056,0.04115684,0.04231974921630094,0.3456439,0.01515152,0.05689655,39.43,5.61,9.37,24.61636654,48.00806858,7.282335202,90.32980709
9564,G06003707030013,1818,814,0.0,0.040396881644223954,0.3366093,0.0,0.07645765,39.43,5.61,9.37,24.61636654,48.00806858,7.282335202,90.32980709
9565,G06003707030021,938,439,0.1,0.12845138055222088,0.4077449,0.0,0.1769723,55.46,4.87,8.95,24.09287914,46.94906707,5.595021501,58.89234599
9566,G06003707030022,1543,614,0.03035559,0.0357653791130186,0.4185668,0.0,0.08554763,55.46,4.87,8.95,24.09287914,46.94906707,5.595021501,58.89234599
9567,G06003707030023,2619,1090,0.009058883,0.07782608695652174,0.2825688,0.02110092,0.1103475,55.46,4.87,8.95,24.09287914,46.94906707,5.595021501,58.89234599
9568,G06003707030024,1621,716,0.01873536,0.02039274924471299,0.0,0.01396648,0.1625553,55.46,4.87,8.95,24.09287914,46.94906707,5.595021501,58.89234599
9569,G06003707031001,547,182,0.07243461,0.1583011583011583,0.0,0.0,0.0,130.09,4.9,15.36,29.89666726,58.45940494,5.095452517,47.7784692
9570,G06003707031002,916,352,0.06547619,0.06495098039215687,0.04261364,0.0,0.1877729,130.09,4.9,15.36,29.89666726,58.45940494,5.095452517,47.7784692
9571,G06003707031003,1646,683,0.003987241,0.02098849018280298,0.1083455,0.0,0.1190765,130.09,4.9,15.36,29.89666726,58.45940494,5.095452517,47.7784692
9572,G06003707031004,909,431,0.0326087,0.06905370843989769,0.6241299,0.0,0.1980198,130.09,4.9,15.36,29.89666726,58.45940494,5.095452517,47.7784692
9573,G06003707031005,758,401,0.09559939,0.2097902097902098,0.4339152,0.0,0.257931,130.09,4.9,15.36,29.89666726,58.45940494,5.095452517,47.7784692
9574,G06003707031006,1292,470,0.01129944,0.014256619144602852,0.412766,0.0,0.1996904,130.09,4.9,15.36,29.89666726,58.45940494,5.095452517,47.7784692
9575,G06003707032001,1152,467,0.05324814,0.12237093690248566,0.2997859,0.0,0.3449782,121.03,7.29,14.36,32.41542343,63.21230459,5.065591069,47.11885501
9576,G06003707032002,1123,411,0.09459459,0.04516129032258064,0.1922141,0.0,0.06322351,121.03,7.29,14.36,32.41542343,63.21230459,5.065591069,47.11885501
9577,G06003707032003,673,307,0.07419355,0.0,0.1530945,0.06514658,0.1649331,121.03,7.29,14.36,32.41542343,63.21230459,5.065591069,47.11885501
9578,G06003707032004,859,431,0.0,0.040993788819875775,0.2389791,0.0,0.125,121.03,7.29,14.36,32.41542343,63.21230459,5.065591069,47.11885501
9579,G06003707032005,698,272,0.07118056,0.08455284552845528,0.08455882,0.0,0.1117479,121.03,7.29,14.36,32.41542343,63.21230459,5.065591069,47.11885501
9580,G06003707032006,1183,427,0.0,0.07317073170731707,0.1850117,0.01873536,0.2515667,121.03,7.29,14.36,32.41542343,63.21230459,5.065591069,47.11885501
9581,G06003708001011,3014,903,0.03869969,0.03281378178835111,0.1162791,0.04983389,0.07000664,16.22,3.57,6.15,7.02892061,6.820474029,3.859413425,21.13254512
9582,G06003708001012,2724,1035,0.04827586,0.030979498861047835,0.06666667,0.05507246,0.1610294,16.22,3.57,6.15,7.02892061,6.820474029,3.859413425,21.13254512
9583,G06003708001021,2848,1025,0.04365691,0.03818827708703375,0.3180488,0.01463415,0.1271067,13.91,4.39,6.03,9.044574431,10.67826525,4.843404201,41.95395146
9584,G06003708001022,1960,879,0.01137124,0.05889014722536806,0.3390216,0.0,0.1081633,13.91,4.39,6.03,9.044574431,10.67826525,4.843404201,41.95395146
9585,G06003708001023,2405,784,0.0,0.009,0.1505102,0.0,0.08368734,13.91,4.39,6.03,9.044574431,10.67826525,4.843404201,41.95395146
9586,G06003708002021,1343,351,0.01633166,0.023391812865497075,0.2336182,0.0,0.2248697,22.65,4.06,8.48,12.20288096,18.45688351,4.728544376,39.37772246
9587,G06003708002022,4722,1698,0.04148871,0.024010914051841747,0.1071849,0.07361602,0.1207116,22.65,4.06,8.48,12.20288096,18.45688351,4.728544376,39.37772246
9588,G06003708002031,1790,587,0.03030303,0.039660056657223795,0.07325383,0.005110733,0.06536313,19.96,6.42,7.12,15.20444792,26.02118003,5.627639802,59.80087119
9589,G06003708002032,3743,1366,0.0,0.02216252518468771,0.3828697,0.01756955,0.1015228,19.96,6.42,7.12,15.20444792,26.02118003,5.627639802,59.80087119
9590,G06003708002041,1707,708,0.07048799,0.040846097738876735,0.2288136,0.04237288,0.08435852,23.62,6.31,9.0,24.8584818,48.43671205,6.704362267,82.19041693
9591,G06003708002042,2788,1018,0.0,0.020435362061306087,0.2318271,0.04125737,0.05380201,23.62,6.31,9.0,24.8584818,48.43671205,6.704362267,82.19041693
9592,G06003708003241,1076,392,0.004092769,0.0011614401858304297,0.08418367,0.05357143,0.170892,18.37,3.68,10.79,12.33384525,18.83509834,5.355747039,53.62787803
9593,G06003708003242,1687,620,0.0316403,0.021706586826347306,0.2951613,0.04354839,0.05572021,18.37,3.68,10.79,12.33384525,18.83509834,5.355747039,53.62787803
9594,G06003708003243,1962,628,0.08166295,0.03746223564954683,0.0843949,0.0,0.1207951,18.37,3.68,10.79,12.33384525,18.83509834,5.355747039,53.62787803
9595,G06003708003244,2241,801,0.0141129,0.0530565167243368,0.01498127,0.08364544,0.06648817,18.37,3.68,10.79,12.33384525,18.83509834,5.355747039,53.62787803
9596,G06003708003251,1668,710,0.0,0.019940915805022157,0.215493,0.01830986,0.06115108,16.99,2.46,9.38,5.524061708,3.895612708,4.255771965,28.64965775
9597,G06003708003252,1905,797,0.005882353,0.0053699284009546535,0.1593476,0.01003764,0.03937008,16.99,2.46,9.38,5.524061708,3.895612708,4.255771965,28.64965775
9598,G06003708003261,1698,686,0.0,0.01389854065323141,0.2915452,0.03790087,0.06654888,12.13,2.19,6.79,3.550726244,1.071608674,4.404460413,32.04729309
9599,G06003708003262,1047,439,0.07488479,0.00966702470461869,0.1776765,0.01822323,0.243553,12.13,2.19,6.79,3.550726244,1.071608674,4.404460413,32.04729309
9600,G06003708003263,1996,707,0.007275132,0.016324062877871828,0.02545969,0.01272984,0.04082661,12.13,2.19,6.79,3.550726244,1.071608674,4.404460413,32.04729309
9601,G06003708003271,2601,1103,0.02259332,0.06331387516838796,0.6781505,0.03263826,0.08639053,14.79,4.81,8.91,17.68857912,32.03479576,5.062237491,47.08151836
9602,G06003708003272,1085,434,0.01768707,0.020954598370197905,0.08064516,0.1290323,0.2580645,14.79,4.81,8.91,17.68857912,32.03479576,5.062237491,47.08151836
9603,G06003708003273,2141,653,0.09776536,0.03229461756373938,0.2771822,0.07656968,0.1662774,14.79,4.81,8.91,17.68857912,32.03479576,5.062237491,47.08151836
9604,G06003708003281,1538,507,0.006523765,0.04263275991024682,0.3116371,0.03747535,0.180104,19.77,7.25,8.86,21.85182261,41.90620272,5.493115178,56.66459241
9605,G06003708003282,1195,468,0.02896725,0.019853709508881923,0.6816239,0.1346154,0.1222597,19.77,7.25,8.86,21.85182261,41.90620272,5.493115178,56.66459241
9606,G06003708003291,1154,325,0.0,0.0,0.0,0.0,0.0,17.56,4.81,8.65,16.57765563,29.28643469,5.87019485,65.2520224
9607,G06003708003292,2712,1081,0.04282116,0.02495697074010327,0.3422757,0.07308048,0.2286136,17.56,4.81,8.65,16.57765563,29.28643469,5.87019485,65.2520224
9608,G06003708003293,3087,1185,0.01633224,0.01292929292929293,0.5004219,0.02447257,0.130166,17.56,4.81,8.65,16.57765563,29.28643469,5.87019485,65.2520224
9609,G06003708003301,882,327,0.02593193,0.027065527065527065,0.1529052,0.03058104,0.1358447,8.64,,4.61,4.438923874,2.168431669,4.770367682,40.48537648
9610,G06003708003311,732,217,0.09014675,0.026501766784452298,0.2718894,0.02304147,0.09874826,18.96,,7.33,9.069993903,10.74130106,5.711868113,61.60547604
9611,G06003708003321,1335,397,0.03491272,0.009750812567713976,0.3073048,0.0,0.2452687,17.25,5.75,10.37,9.419050443,11.47251639,4.061483561,24.89110143
9612,G06003708003322,1029,370,0.0,0.012761020881670533,0.05675676,0.0,0.2779397,17.25,5.75,10.37,9.419050443,11.47251639,4.061483561,24.89110143
9613,G06003708003323,784,219,0.03185841,0.0,0.06392694,0.0,0.04209184,17.25,5.75,10.37,9.419050443,11.47251639,4.061483561,24.89110143
9614,G06003708003324,1066,495,0.0,0.05196078431372549,0.1151515,0.0,0.1454034,17.25,5.75,10.37,9.419050443,11.47251639,4.061483561,24.89110143
9615,G06003708003325,1131,360,0.0,0.0,0.0,0.0,0.01237843,17.25,5.75,10.37,9.419050443,11.47251639,4.061483561,24.89110143
9616,G06003708003326,1198,424,0.02377972,0.0,0.0,0.0,0.01168614,17.25,5.75,10.37,9.419050443,11.47251639,4.061483561,24.89110143
9617,G06003708004061,1424,435,0.08888889,0.015570934256055362,0.1586207,0.03908046,0.04842821,14.25,2.47,7.7,7.033837238,6.845688351,3.277947715,11.68637212
9618,G06003708004062,531,295,0.01635992,0.04854368932038835,0.3288136,0.0,0.1638418,14.25,2.47,7.7,7.033837238,6.845688351,3.277947715,11.68637212
9619,G06003708004063,574,251,0.0254902,0.06946983546617916,0.4143426,0.03187251,0.2752613,14.25,2.47,7.7,7.033837238,6.845688351,3.277947715,11.68637212
9620,G06003708004081,928,391,0.07100592,0.022277227722772276,0.1790281,0.0,0.1884532,14.25,3.74,7.7,4.360867547,2.092788704,4.004744336,23.5345364
9621,G06003708004082,3489,1580,0.01321415,0.007633587786259542,0.1398734,0.009493671,0.08999713,14.25,3.74,7.7,4.360867547,2.092788704,4.004744336,23.5345364
9622,G06003708004083,1389,593,0.02956989,0.007692307692307693,0.2293423,0.0,0.05615551,14.25,3.74,7.7,4.360867547,2.092788704,4.004744336,23.5345364
9623,G06003708004084,1468,569,0.0,0.023682200152788387,0.03690685,0.0,0.140327,14.25,3.74,7.7,4.360867547,2.092788704,4.004744336,23.5345364
9624,G06003708004101,4031,592,0.007364975,0.045871559633027525,0.2263514,0.01351351,0.1307067,5.94,5.97,4.18,16.7609953,29.84114977,5.484925334,56.42812694
9625,G06003708005041,2334,1150,0.03420195,0.0023775558725630053,0.3617391,0.0173913,0.1598115,13.77,4.55,7.26,11.37540896,16.32627332,6.341000006,75.50715619
9626,G06003708005061,1277,523,0.008678881,0.04770318021201413,0.09560229,0.0,0.2036022,11.79,3.31,6.24,5.213150328,3.378719112,3.946022392,22.58867455
9627,G06003708005062,467,263,0.0,0.031746031746031744,0.3764259,0.0,0.1220557,,,,,,,
9628,G06003708005063,1526,598,0.0152027,0.007867820613690008,0.2558528,0.0,0.06094364,11.79,3.31,6.24,5.213150328,3.378719112,3.946022392,22.58867455
9629,G06003709001021,710,274,0.4446721,0.026101141924959218,0.3613139,0.1715328,0.6271186,129.41,5.97,20.29,39.46585194,74.09228442,4.414601422,32.23397635
9630,G06003709001031,2365,626,0.1959459,0.019716574245224893,0.3833866,0.02396166,0.5579307,135.82,6.68,20.79,18.53829057,34.0519415,2.330161261,2.352209085
9631,G06003709001032,1584,468,0.2858423,0.014825796886582653,0.3397436,0.0,0.5561869,135.82,6.68,20.79,18.53829057,34.0519415,2.330161261,2.352209085
9632,G06003709001033,1990,578,0.2248187,0.07889125799573561,0.5,0.01384083,0.6778894,135.82,6.68,20.79,18.53829057,34.0519415,2.330161261,2.352209085
9633,G06003709001041,2123,604,0.2721739,0.0872434017595308,0.263245,0.2400662,0.5949129,110.17,7.61,16.89,30.06596601,58.77458396,3.422495454,14.00124456
9634,G06003709001042,1371,392,0.327907,0.0,0.2653061,0.06632653,0.3304158,110.17,7.61,16.89,30.06596601,58.77458396,3.422495454,14.00124456
9635,G06003709001043,2328,701,0.3537367,0.048465266558966075,0.2239658,0.1312411,0.5597079,110.17,7.61,16.89,30.06596601,58.77458396,3.422495454,14.00124456
9636,G06003709002011,1129,421,0.2305825,0.032665964172813484,0.2114014,0.05700713,0.3454384,147.68,5.71,22.74,47.20228984,84.65708522,5.999433515,68.17672682
9637,G06003709003001,5613,1226,0.2149073,0.03257575757575758,0.3743883,0.08564437,0.5240925,146.66,8.85,22.35,51.3495546,89.2713061,6.289208879,74.25015557
9638,G06003709005011,1327,460,0.255102,0.01689545934530095,0.5065217,0.08478261,0.6132003,154.42,8.81,23.64,46.91953869,84.31669187999998,5.484497248,56.41568139
9639,G06003709005012,2762,653,0.3111639,0.051593323216995446,0.4777948,0.1607963,0.481441,154.42,8.81,23.64,46.91953869,84.31669187999998,5.484497248,56.41568139
9640,G06003709005013,3136,856,0.1920627,0.03547008547008547,0.4509346,0.02920561,0.4698517,154.42,8.81,23.64,46.91953869,84.31669187999998,5.484497248,56.41568139
9641,G06003709005041,1468,562,0.2509091,0.031805425631431246,0.8220641,0.05516014,0.5728883,142.85,7.76,22.01,32.38662972,63.16187595,4.668279269,38.08338519
9642,G06003709005042,5793,1445,0.131703,0.013157894736842105,0.2089965,0.0283737,0.2913043,142.85,7.76,22.01,32.38662972,63.16187595,4.668279269,38.08338519
9643,G06003709005051,1178,419,0.2334852,0.12605042016806722,0.2673031,0.05250597,0.4405772,154.47,8.16,23.65,32.94128345,63.90569844,4.045823607,24.4181705
9644,G06003709005052,2249,723,0.1060606,0.06823979591836735,0.5076072,0.0,0.6082703,154.47,8.16,23.65,32.94128345,63.90569844,4.045823607,24.4181705
9645,G06003709005061,1922,570,0.1454381,0.05131761442441054,0.4122807,0.05087719,0.4028287,154.47,7.68,23.65,27.17528775,53.39132627,3.304606272,12.10952085
9646,G06003709005062,2266,712,0.1873199,0.031044776119402984,0.5337079,0.01685393,0.3874669,154.47,7.68,23.65,27.17528775,53.39132627,3.304606272,12.10952085
9647,G06003709005071,2757,832,0.2196203,0.020944958597174865,0.4014423,0.03966346,0.504822,154.47,8.33,23.65,26.56478801,52.13061019,3.22599042,10.97697573
9648,G06003709005072,1870,513,0.2105263,0.051840721262208865,0.9005848,0.07407407,0.6074866,154.47,8.33,23.65,26.56478801,52.13061019,3.22599042,10.97697573
9649,G06003709005073,2706,921,0.3311258,0.019417475728155338,0.3029316,0.1476656,0.4275684,154.47,8.33,23.65,26.56478801,52.13061019,3.22599042,10.97697573
9650,G06003709005081,4016,1049,0.1806593,0.024504504504504504,0.399428,0.04861773,0.4434717,154.47,9.98,23.65,21.35438366,40.7211296,2.630460629,4.405724953
9651,G06003709006021,2623,851,0.3649589,0.007473841554559043,0.2549941,0.2291422,0.6225696,154.39,9.46,23.63,50.94476732,88.81744831,5.772240531,62.94959552
9652,G06003709006022,2919,705,0.2979429,0.0769641902725815,0.5758865,0.02411348,0.7218225,154.39,9.46,23.63,50.94476732,88.81744831,5.772240531,62.94959552
9653,G06003709006051,2215,750,0.2876106,0.0414651002073255,0.5186667,0.052,0.910158,154.47,6.93,23.65,32.12431092,62.63237519,3.929213311,22.31487243
9654,G06003709006052,1614,479,0.07135875,0.05337519623233909,0.2004175,0.0,0.2650291,154.47,6.93,23.65,32.12431092,62.63237519,3.929213311,22.31487243
9655,G06003709006053,3710,986,0.1981181,0.025735294117647058,0.336714,0.03144016,0.5239016,154.47,6.93,23.65,32.12431092,62.63237519,3.929213311,22.31487243
9656,G06003709006061,2667,764,0.1810394,0.03351698806244261,0.5706806,0.06413613,0.6216723,142.59,7.58,21.21,43.5109565,80.14372163,4.943562631,44.18170504
9657,G06003709006062,865,351,0.432,0.05603448275862069,0.960114,0.06837607,0.8462428,142.59,7.58,21.21,43.5109565,80.14372163,4.943562631,44.18170504
9658,G06003709006071,1839,596,0.2515611,0.05421686746987952,0.6241611,0.01174497,0.6478642,151.71,9.72,23.12,45.33932922,82.32476045999998,5.254483152,51.63658992
9659,G06003709006072,1812,564,0.1513353,0.06553585196607556,0.3900709,0.08156028,0.6371237,151.71,9.72,23.12,45.33932922,82.32476045999998,5.254483152,51.63658992
9660,G06003709006081,2386,673,0.142547,0.02502780867630701,0.4338782,0.04606241,0.5326907,154.47,6.8,23.65,29.83627689,58.38376198,3.70865701,18.64343497
9661,G06003709006082,1059,311,0.2336449,0.039850560398505604,0.3762058,0.02250804,0.4488038,154.47,6.8,23.65,29.83627689,58.38376198,3.70865701,18.64343497
9662,G06003709006091,3587,987,0.2174787,0.0403790688092295,0.5197568,0.08713273,0.6091441,154.47,8.53,23.65,28.21591449,55.35804337,3.281410427,11.73615432
9663,G06003709006092,1391,477,0.1389291,0.012195121951219513,0.6457023,0.1048218,0.6240115,154.47,8.53,23.65,28.21591449,55.35804337,3.281410427,11.73615432
9664,G06003709007011,1716,594,0.3186023,0.08021390374331551,0.8097643,0.05555556,0.747669,137.04,8.04,18.89,50.67282237,88.56530508999998,5.714761382,61.65525825
9665,G06003709007012,1004,322,0.1960784,0.11576354679802955,0.6645963,0.05900621,0.5318725,137.04,8.04,18.89,50.67282237,88.56530508999998,5.714761382,61.65525825
9666,G06003709007013,969,344,0.1997019,0.03168044077134986,0.5872093,0.09593023,0.499484,137.04,8.04,18.89,50.67282237,88.56530508999998,5.714761382,61.65525825
9667,G06003709007014,1323,455,0.2034286,0.07514450867052024,0.4263736,0.08131868,0.5668934,137.04,8.04,18.89,50.67282237,88.56530508999998,5.714761382,61.65525825
9668,G06003709007031,1269,623,0.118451,0.007897334649555774,1.0,0.04173355,0.3555363,158.01,7.02,21.59,40.90069817,76.47503781999998,5.103923648,47.99004356
9669,G06003709007032,1406,512,0.1330645,0.041385135135135136,0.5507812,0.02734375,0.544808,158.01,7.02,21.59,40.90069817,76.47503781999998,5.103923648,47.99004356
9670,G06003709007033,1674,615,0.2091097,0.024650780608052588,0.7560976,0.1056911,0.5758662,158.01,7.02,21.59,40.90069817,76.47503781999998,5.103923648,47.99004356
9671,G06003709007041,2007,939,0.03658537,0.026685393258426966,1.0,0.04046858,0.4997509,146.06,5.94,20.07,34.12397889,66.08673727,5.082255751,47.45488488
9672,G06003709007042,903,484,0.1764706,0.05432937181663837,0.927686,0.01859504,0.4955157,146.06,5.94,20.07,34.12397889,66.08673727,5.082255751,47.45488488
9673,G06003709007051,1573,551,0.03582719,0.02183803457688808,0.1597096,0.0,0.1750973,150.27,4.91,20.7,31.77845582,62.02723147,4.807474808,41.14499067
9674,G06003709007052,1877,975,0.2190343,0.023824451410658306,0.8194872,0.04102564,0.4960043,150.27,4.91,20.7,31.77845582,62.02723147,4.807474808,41.14499067
9675,G06003709007053,530,205,0.07977208,0.0,1.0,0.06829268,0.5849057,150.27,4.91,20.7,31.77845582,62.02723147,4.807474808,41.14499067
9676,G06003709008031,2248,628,0.07794508,0.015820698747528016,0.6321656,0.03184713,0.479638,154.07,9.03,21.11,34.48982805,66.64145234,4.750383795,39.96266335
9677,G06003709008032,1976,520,0.07246377,0.02264808362369338,0.1096154,0.1019231,0.508161,154.07,9.03,21.11,34.48982805,66.64145234,4.750383795,39.96266335
9678,G06003709008033,1693,636,0.0443686,0.0,0.408805,0.0,0.4394566,154.07,9.03,21.11,34.48982805,66.64145234,4.750383795,39.96266335
9679,G06003709008034,2834,644,0.2181387,0.020686412787964268,0.5201863,0.0,0.3602682,154.07,9.03,21.11,34.48982805,66.64145234,4.750383795,39.96266335
9680,G06003709008041,1870,677,0.2960471,0.038834951456310676,0.6307238,0.1004431,0.5717368,158.01,9.27,21.59,48.62978528,86.29601614,5.580097192,58.50653391
9681,G06003709008042,1489,394,0.1770833,0.05089538171536286,0.3477157,0.03807107,0.5775688,158.01,9.27,21.59,48.62978528,86.29601614,5.580097192,58.50653391
9682,G06003709008051,1142,426,0.2123894,0.023517382413087935,0.1643192,0.1056338,0.3397548,138.98,5.44,19.27,35.77015953,68.80988401,4.962088579,44.66708152
9683,G06003709008052,2656,603,0.2805919,0.0361328125,0.39801,0.07131012,0.2761394,138.98,5.44,19.27,35.77015953,68.80988401,4.962088579,44.66708152
9684,G06003709008053,1118,364,0.1920439,0.008724100327153763,0.3983516,0.0,0.3947842,138.98,5.44,19.27,35.77015953,68.80988401,4.962088579,44.66708152
9685,G06003709008061,2279,757,0.1052632,0.06595744680851064,0.9101717,0.0,0.8036591,158.01,7.14,21.59,48.280703,85.85476550999998,5.408446559,54.87243311
9686,G06003709008062,2355,1272,0.2401146,0.031055900621118012,0.8867925,0.115566,0.5515924,158.01,7.14,21.59,48.280703,85.85476550999998,5.408446559,54.87243311
9687,G06003709009001,2604,885,0.1026659,0.02451225612806403,0.1943503,0.06553672,0.2388633,65.33,3.32,12.95,23.78550927,46.18003026,5.251635035,51.57436217
9688,G06003709009002,1414,520,0.09853249,0.004725897920604915,0.4173077,0.0,0.5544554,65.33,3.32,12.95,23.78550927,46.18003026,5.251635035,51.57436217
9689,G06003709010031,4895,0,0.3648939,0.0,,,,60.67,,14.26,,,3.494035983,14.90976976
9690,G06003709010041,1908,583,0.1496321,0.03698722259583053,0.4716981,0.1286449,0.2484277,60.67,5.65,14.26,17.46565667,31.40443772,3.377830643,13.29184816
9691,G06003709010042,1328,549,0.03526221,0.012077294685990338,0.1967213,0.0,0.1378012,60.67,5.65,14.26,17.46565667,31.40443772,3.377830643,13.29184816
9692,G06003709010043,9227,2613,0.1060127,0.02969138511042855,0.2162266,0.02296211,0.1618985,60.67,5.65,14.26,17.46565667,31.40443772,3.377830643,13.29184816
9693,G06003709010071,1361,340,0.1553974,0.02693965517241379,0.2794118,0.0,0.1828704,55.82,6.12,12.84,15.48245441,26.58850227,3.399446647,13.65276914
9694,G06003709010072,733,297,0.05229794,0.012232415902140673,0.2962963,0.02356902,0.109116,55.82,6.12,12.84,15.48245441,26.58850227,3.399446647,13.65276914
9695,G06003709010081,1976,608,0.1417683,0.037476577139287946,0.4638158,0.05427632,0.319332,58.02,5.29,11.92,25.53393586,49.9369642,4.38107991,31.41257001
9696,G06003709010082,768,300,0.1272727,0.060755336617405585,0.68,0.02333333,0.2939633,58.02,5.29,11.92,25.53393586,49.9369642,4.38107991,31.41257001
9697,G06003709010091,2148,758,0.1044868,0.016756756756756756,0.1451187,0.04617414,0.2192737,60.26,6.14,13.9,27.62424459,54.1225416,4.283678473,29.32171749
9698,G06003709010092,1483,436,0.2424242,0.03766478342749529,0.8922018,0.09633028,0.6298045,60.26,6.14,13.9,27.62424459,54.1225416,4.283678473,29.32171749
