trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
30-muVD8IrPcgM,563,30-2,Eastbound,"",1,313789,13870,
30-MUWCOl_2prQ,605,30-2,Counterclockwise,"",0,313780,8390,
30-muxkoexnf,4869,30-1,Northbound,"",0,313742,14467,
30-mv4jwns26,566,30-1,Westbound,"",1,313758,14170,
30-MVeD_RJqzRK,566,30-2,Westbound,"",1,313814,14170,
30-MvvBC8xDgtH,568,30-3,Counterclockwise,"",0,313851,15713,
30-mw3ehseln,4869,30-3,Southbound,"",1,313858,14898,
30-MW4-P_oJN5b,572,30-1,Counterclockwise,"",0,313722,8397,
30-mWcgAQT5BqccT,566,30-1,Westbound,"",1,313755,14170,
30-MwgX1MaLj0an,576,30-3,Southbound,"",0,313834,14512,
30-mwjy5t80g,4577,30-1,Northbound,"",1,313751,13664,
30-MwKqOuoWDn_,568,30-1,Counterclockwise,"",0,313730,15713,
30-mWPaAgTV0aD,4868,30-3,Northbound,"",0,313874,14465,
30-mxcko049m,4577,30-3,Southbound,"",0,313882,13665,
30-my4bhecwm,4577,30-3,Northbound,"",1,313881,13664,
30-my4KM1QGrJg,574,30-3,Clockwise,"",0,313843,16427,
30-mY6LVJ68PBt,563,30-2,Westbound,"",0,313789,13869,
30-mY7ui3r9pgj,567,30-1,Clockwise,"",1,313729,15712,
30-MyefR-mK8uw,574,30-3,Clockwise,"",0,313842,16427,
30-Myiz13Ex0keNV,589,30-1,Counterclockwise,"",0,313735,8383,
30-mz1WfCWB5dK,605,30-3,Counterclockwise,"",0,313833,8390,
30-mz1xrnpil,565,30-1,Southbound,"",0,313739,15723,
30-mzjtsxfgq,4577,30-1,Northbound,"",1,313738,13664,
30-mzt1k77fi,4869,30-3,Northbound,"",0,313860,14467,
30-MZtTNeZKmK7,572,30-1,Counterclockwise,"",0,313721,8397,
30-MzyIOfWrU_u,566,30-2,Eastbound,"",0,313810,13886,
30-N-iGSlVnpEJ,564,30-1,Clockwise,"",0,313760,12807,
30-N-JWxbOXxo2,575,30-2,Clockwise,"",0,313777,8392,
30-n-oOZo92SJ2A-,563,30-3,Westbound,"",0,313829,13869,
30-N-wZH7vIqkW,4577,30-2,Northbound,"",1,313826,13664,
30-n09eOI-LKW-,571,30-2,Clockwise,"",0,313782,8396,
30-n0p8-M-KfmEXi,562,30-3,Northbound,"",1,313863,13708,
30-n1bZwu7Y12,4868,30-1,Southbound,"",1,313769,14466,
30-n30kvaejc,4869,30-1,Southbound,"",1,313747,14898,
30-N3LTBnkHCvf,576,30-2,Northbound,"",1,313775,14576,
30-n3VdEHUi8zf,574,30-1,Clockwise,"",0,313724,16427,
30-n4cmtv2sm,4869,30-1,Southbound,"",1,313749,14898,
30-N5ilLJkZPT5,566,30-2,Eastbound,"",0,313813,13886,
30-N658KpWc1kU,604,30-2,Counterclockwise,"",0,313786,16136,
30-n665dyznf,4869,30-1,Southbound,"",1,313740,14898,
30-n6ptbm36g,566,30-2,Westbound,"",1,313813,14170,
30-n77fPlSMbGL,571,30-1,Clockwise,"",0,313720,8396,
30-n7cL980v5s4,4868,30-3,Northbound,"",0,313878,14465,
30-n7IkhwJWnvX,589,30-2,Counterclockwise,"",0,313796,8383,
30-n7vin6bed,4869,30-3,Southbound,"",1,313857,14898,
30-n8g46xwmp,576,30-3,Northbound,"",1,313828,14576,
30-nA_v9cHzGN2,4868,30-3,Northbound,"",0,313877,14465,
30-na3n8um55,4577,30-3,Northbound,"",1,313881,13664,
30-Na9PqYWd-u,571,30-1,Clockwise,"",0,313720,8396,
30-nAw6yEzORSQ,571,30-1,Clockwise,"",0,313719,8396,
30-nAwJJpDSVlM,4867,30-1,Northbound,"",1,313752,15715,
30-Nb5fdTAk23z,4867,30-2,Southbound,"",0,313822,19752,
30-NbLcRPRYC_Byy,562,30-1,Northbound,"",1,313753,13708,
30-NBRjxeQGI04,563,30-2,Eastbound,"",1,313797,13870,
30-Ncaju-axHIo,566,30-2,Eastbound,"",0,313813,13886,
30-NcKJG0CxngD,4867,30-3,Southbound,"",0,313880,19752,
30-nco5s0vpk,563,30-1,Eastbound,"",1,313732,13870,
30-NcTSwmKSo8Dm,576,30-1,Southbound,"",0,313710,14512,
30-ncWSmvNXnA5,4868,30-3,Northbound,"",0,313874,14465,
30-NDfD1aFmacS,574,30-2,Clockwise,"",0,313785,16427,
30-NDvVX4JEbQw8y,573,30-1,Clockwise,"",0,313711,8382,
30-NdXa328IYPU,4869,30-2,Northbound,"",0,313805,14467,
30-ne_eU927mVF,4577,30-2,Northbound,"",1,313825,13664,
30-nEu8UA3o4o0,589,30-2,Counterclockwise,"",0,313774,8383,
30-neVETEJmxy1,4577,30-2,Northbound,"",1,313826,13664,
30-NezZ_rbid1l,604,30-3,Counterclockwise,"",0,313844,16136,
30-NFpKVg1VHbl,4868,30-3,Northbound,"",0,313875,14465,
30-ng2N2Lgc0IS,568,30-2,Counterclockwise,"",0,313792,15713,
30-Ngzho-jmLuW,568,30-1,Counterclockwise,"",0,313731,15713,
30-Nh3EeX9iRNS,4867,30-2,Southbound,"",0,313822,19752,
30-nhQ7aveOi28Mn,573,30-1,Clockwise,"",0,313711,8382,
30-nj3iA_upBve,572,30-2,Counterclockwise,"",0,313784,8397,
30-njooq15pl,4869,30-3,Northbound,"",0,313862,14467,
30-nk39yb6me,565,30-1,Southbound,"",0,313754,15723,
30-nk8g4hv8p,565,30-3,Northbound,"",1,313865,13662,
30-nkEGpk1xPPA,568,30-3,Counterclockwise,"",0,313852,15713,
30-nKgHFfcq4D20F,562,30-1,Southbound,"",0,313753,13709,
30-nKoKx1MPusV,4869,30-2,Northbound,"",0,313798,14467,
30-nL-HtGyDs0g,571,30-1,Clockwise,"",0,313720,8396,
30-nl324xbjh,4869,30-3,Northbound,"",0,313858,14467,
30-NLf-b3ZxOts,4868,30-1,Northbound,"",0,313769,14465,
30-nLFYYm4nZAR,4867,30-1,Southbound,"",0,313750,19752,
30-NLVdp8cxLYYuP,562,30-1,Southbound,"",0,313753,13709,
30-nMArLiJxHdo,571,30-1,Clockwise,"",0,313719,8396,
30-NN6c8xQstGq,4577,30-2,Northbound,"",1,313827,13664,
30-NnHhz8M0Q--,604,30-2,Counterclockwise,"",0,313786,16136,
30-nNiFaQp9oyg,4577,30-2,Northbound,"",1,313826,13664,
30-nNR_P588aJ_oq,563,30-1,Eastbound,"",1,313732,13870,
30-nOMkUDewnsuFA,566,30-1,Westbound,"",1,313745,14170,
30-nosGot4EJ4,574,30-1,Clockwise,"",0,313724,16427,
30-NPq8xJ8IDeQB,576,30-1,Northbound,"",1,313712,14576,
30-NpUE0iVoyMM,566,30-2,Westbound,"",1,313814,14170,
30-NpylIPeSVN8Gu,566,30-1,Westbound,"",1,313757,14170,
30-NpZaTuz2MDzfm,563,30-3,Eastbound,"",1,313829,13870,
30-npznz17t3,4577,30-3,Southbound,"",0,313882,13665,
30-nq40j6od3,4869,30-1,Northbound,"",0,313744,14467,
30-NqwEZmMBQKe,4869,30-2,Southbound,"",1,313801,14898,
30-NqwVBeO6OGk47,562,30-3,Northbound,"",1,313863,13708,
30-NRg6uzAvDCy,4867,30-2,Northbound,"",1,313822,15715,
30-nrkNhCeJIPu,589,30-2,Counterclockwise,"",0,313774,8383,
30-Ns1UUdgodMr,574,30-3,Clockwise,"",0,313843,16427,
30-ns94rhTZdnS,562,30-2,Southbound,"",0,313806,13709,
30-nsoDTSyLIqs3c,562,30-1,Southbound,"",0,313753,13709,
30-Nta8-Brn8NOTS,589,30-1,Counterclockwise,"",0,313733,8383,
30-ntIftMGjCTl,4869,30-2,Northbound,"",0,313803,14467,
30-ntKW3II5cRkOj,573,30-1,Clockwise,"",0,313711,8382,
30-NtRuzqdIdjs,575,30-2,Clockwise,"",0,313777,8392,
30-NtuX4ZkEvVg,572,30-1,Counterclockwise,"",0,313721,8397,
30-nUgC_YI3zlj,572,30-2,Counterclockwise,"",0,313784,8397,
30-nuKT4D5HqlD,564,30-3,Clockwise,"",0,313872,12807,
30-nveYLiyEg_V,4868,30-3,Southbound,"",1,313871,14466,
30-nvQnVDLypv,574,30-1,Clockwise,"",0,313723,16427,
30-NWfKlcaxvl2Ww,566,30-1,Eastbound,"",0,313758,13886,
30-nwh9wZLPZ3r,4869,30-2,Northbound,"",0,313800,14467,
30-NWOyOn4LEzd,568,30-2,Counterclockwise,"",0,313794,15713,
30-NWzQeArDE9mO,576,30-1,Northbound,"",1,313710,14576,
30-nxAlYSwjeMt,4577,30-2,Southbound,"",0,313827,13665,
30-NxquKJWMscE,562,30-2,Southbound,"",0,313806,13709,
30-ny1i1j15y,565,30-3,Northbound,"",1,313865,13662,
30-Ny5QXoFO7AQ,572,30-1,Counterclockwise,"",0,313721,8397,
30-nzrpo7qmi,4577,30-3,Northbound,"",1,313883,13664,
30-nzWNjL7wcxu,4577,30-2,Southbound,"",0,313825,13665,
30-o_brvY3Px0Q,604,30-1,Counterclockwise,"",0,313726,16136,
30-o_GgrUX7Icy,565,30-2,Southbound,"",0,313808,15723,
30-O_h8CyrOTrr,572,30-3,Counterclockwise,"",0,313841,8397,
30-O_l8XKDy6R6,566,30-3,Westbound,"",1,313866,14170,
30-o06u83uoz,4869,30-1,Southbound,"",1,313744,14898,
30-o0A6VxxA1xB,574,30-2,Clockwise,"",0,313787,16427,
30-o2B0-O_OsKv,572,30-3,Counterclockwise,"",0,313841,8397,
30-O2ngJX4DAaL,574,30-3,Clockwise,"",0,313843,16427,
30-o38xsZGNUD2Hq,562,30-1,Southbound,"",0,313753,13709,
30-O3N4Rbru5-I,4869,30-2,Northbound,"",0,313804,14467,
30-O40ujksiiyX,565,30-2,Northbound,"",1,313808,13662,
30-o4a12lk9h,4869,30-1,Southbound,"",1,313740,14898,
30-o4cOdFfEmPw,603,30-2,Clockwise,"",0,313819,9255,
30-O4Yws7HAykR,576,30-2,Northbound,"",1,313773,14576,
30-O4zCbLd63Z8,575,30-2,Clockwise,"",0,313777,8392,
30-O6-HQVP6kryGz,589,30-3,Counterclockwise,"",0,313837,8383,
30-O6-M2GYH2Sp,4868,30-1,Northbound,"",0,313768,14465,
30-o6bcbuciw,4577,30-1,Northbound,"",1,313772,13664,
30-o6bl7yqsm,4577,30-1,Southbound,"",0,313738,13665,
30-O6Fw4-lTud8,572,30-3,Counterclockwise,"",0,313840,8397,
30-o93550d0o,4577,30-3,Northbound,"",1,313881,13664,
30-o9zdft3TEPn,4868,30-2,Southbound,"",1,313809,14466,
30-OahOlutowD0,4867,30-2,Northbound,"",1,313824,15715,
30-oaorO-91Y4s,568,30-2,Counterclockwise,"",0,313792,15713,
30-oattkesjd,565,30-1,Southbound,"",0,313739,15723,
30-OB9m0z9nJbu,576,30-2,Southbound,"",0,313775,14512,
30-obsh6le2s,4577,30-3,Northbound,"",1,313881,13664,
30-OcaiAw60H_w,4869,30-2,Northbound,"",0,313805,14467,
30-occt0583n,4577,30-1,Southbound,"",0,313772,13665,
30-OcFBWgQv8nm4z,562,30-3,Southbound,"",0,313863,13709,
30-oCjNOyjsA-s,4867,30-1,Northbound,"",1,313771,15715,
30-odLVolPfX4e,576,30-2,Northbound,"",1,313773,14576,
30-ODpDr94pfr3,4868,30-2,Southbound,"",1,313821,14466,
30-OdPMwOrnn7u,564,30-3,Clockwise,"",0,313872,12807,
30-oEcfE6U1ddF,571,30-1,Clockwise,"",0,313720,8396,
30-OEoWM6D2J6NqX,573,30-1,Clockwise,"",0,313711,8382,
30-oeqEb4yLR60,564,30-3,Clockwise,"",0,313855,12807,
30-OeqIp65-l_CE1,562,30-1,Northbound,"",1,313753,13708,
30-oewSgXV3y98,605,30-1,Counterclockwise,"",0,313716,8390,
30-of5g4652b,573,30-1,Clockwise,"",0,313717,8382,
30-oFyLRV4pFS5,4867,30-1,Northbound,"",1,313771,15715,
30-oGC8Z40CEsV,605,30-1,Counterclockwise,"",0,313713,8390,
30-OGOLflJuWz6,4867,30-3,Northbound,"",1,313876,15715,
30-oh6AZYx_rPo,571,30-3,Clockwise,"",0,313839,8396,
30-oH6r-Cf2l7tIY,562,30-1,Southbound,"",0,313753,13709,
30-OhAbp6KrGDxWc,563,30-1,Westbound,"",0,313737,13869,
30-ohbERRPPvsH,4577,30-2,Southbound,"",0,313827,13665,
30-ohgby6lf6,4869,30-1,Northbound,"",0,313740,14467,
30-OHinJnKTpgC,605,30-2,Counterclockwise,"",0,313795,8390,
30-ohlgYVwcI3k,573,30-2,Clockwise,"",0,313790,8382,
30-oi-fk17fhoT,574,30-2,Clockwise,"",0,313785,16427,
30-oinyvpttquvEK,573,30-1,Clockwise,"",0,313711,8382,
30-OkCIlkKAwcl,566,30-3,Westbound,"",1,313870,14170,
30-oKlRsisA45t,566,30-3,Eastbound,"",0,313869,13886,
30-OKywMWHWyCPn,576,30-1,Southbound,"",0,313710,14512,
30-ol1hsram0,565,30-3,Northbound,"",1,313864,13662,
30-olasAQrxUQf,604,30-3,Counterclockwise,"",0,313845,16136,
30-olp46qNAheH,4869,30-2,Southbound,"",1,313800,14898,
30-omudl6p5x,4869,30-3,Southbound,"",1,313856,14898,
30-OMwkQTOUzXo,603,30-3,Clockwise,"",0,313846,9255,
30-ON58e8kMH87,4869,30-2,Southbound,"",1,313798,14898,
30-oN8mHmfM4Vd,605,30-2,Counterclockwise,"",0,313795,8390,
30-Onmp3uHR3V3ld,563,30-3,Eastbound,"",1,313854,13870,
30-onzq4cjk6,4577,30-1,Southbound,"",0,313738,13665,
30-Oqg0LY1t7fW,4868,30-2,Northbound,"",0,313809,14465,
30-OqwksbgLzp,4867,30-1,Southbound,"",0,313752,19752,
30-oQZzCrnjS-K,604,30-2,Counterclockwise,"",0,313788,16136,
30-oriqi4wi1,4869,30-1,Southbound,"",1,313748,14898,
30-orzJqOKFg63,4868,30-3,Northbound,"",0,313871,14465,
30-os0d6ip29,562,30-1,Northbound,"",1,313753,13708,
30-os5v9x45l,565,30-1,Northbound,"",1,313754,13662,
30-osjmwiwDVSM7,576,30-3,Southbound,"",0,313834,14512,
30-oTeDbGamVml,605,30-3,Counterclockwise,"",0,313830,8390,
30-otfesv74y,4869,30-1,Southbound,"",1,313743,14898,
30-OtN-f__RLMu,576,30-2,Northbound,"",1,313776,14576,
30-otygumjss,4869,30-1,Southbound,"",1,313749,14898,
30-OU40YlflOlW,605,30-1,Counterclockwise,"",0,313716,8390,
30-OUGJ4Vjx0-q,604,30-3,Counterclockwise,"",0,313844,16136,
30-OutoX_80hCU,572,30-3,Counterclockwise,"",0,313841,8397,
30-ov4LNerWrWb0L,562,30-1,Northbound,"",1,313753,13708,
30-ovorIoJ158C,566,30-2,Westbound,"",1,313813,14170,
30-OvPACmAo-MmJ4,562,30-3,Southbound,"",0,313863,13709,
30-OX2v2RymAeXK,4868,30-2,Northbound,"",0,313820,14465,
30-OXn2DMrbwhS,571,30-2,Clockwise,"",0,313782,8396,
30-oxrru0fae,4577,30-3,Southbound,"",0,313881,13665,
30-oxzfPVM_SkM,565,30-2,Northbound,"",1,313807,13662,
30-Oy8A8KJ0T4N,589,30-2,Counterclockwise,"",0,313774,8383,
30-oy8VkNGChoe,605,30-2,Counterclockwise,"",0,313795,8390,
30-oycjusahb,4869,30-3,Northbound,"",0,313847,14467,
30-oyl9v_ZNuMP,4868,30-1,Southbound,"",1,313766,14466,
30-oys4NuDg4Y4,589,30-2,Counterclockwise,"",0,313774,8383,
30-oyzynuyrb,589,30-3,Counterclockwise,"",0,313835,8383,
30-OzB-i4sPLMUr,576,30-1,Southbound,"",0,313714,14512,
30-ozcyPHbFQcC,566,30-3,Eastbound,"",0,313870,13886,
30-ozIhuRd9rJY,4867,30-1,Southbound,"",0,313752,19752,
30-OzOcYTVtPlH,4869,30-2,Northbound,"",0,313799,14467,
30-p_BPXQRbDnF,573,30-2,Clockwise,"",0,313790,8382,
30-p_ndQwXutAmSa,573,30-1,Clockwise,"",0,313717,8382,
30-P-kuoGJGra4c,576,30-3,Southbound,"",0,313831,14512,
30-p-wMFZiGl0i,605,30-3,Counterclockwise,"",0,313830,8390,
30-p-XDh141Fhk,575,30-2,Clockwise,"",0,313777,8392,
30-p0vImjVBo0z,4868,30-1,Northbound,"",0,313765,14465,
30-p17i7aje9,4577,30-1,Southbound,"",0,313751,13665,
30-P2ebFhcJUIP,574,30-1,Clockwise,"",0,313723,16427,
30-p2mGop9V71e,4868,30-3,Northbound,"",0,313878,14465,
30-p3tddsyhd,589,30-3,Counterclockwise,"",0,313837,8383,
30-p65bl9gpb,562,30-1,Southbound,"",0,313753,13709,
30-P69Q4D-v9q,574,30-1,Clockwise,"",0,313724,16427,
30-P72gPvsTmwF,566,30-3,Eastbound,"",0,313869,13886,
30-p7cHnjlro5D,571,30-3,Clockwise,"",0,313839,8396,
30-p7Js8ddnUdV,604,30-1,Counterclockwise,"",0,313727,16136,
30-p7r4kf20x,4577,30-1,Northbound,"",1,313738,13664,
30-p7ZJ-vOCWM,574,30-1,Clockwise,"",0,313724,16427,
30-p8cymxqcg,4869,30-3,Northbound,"",0,313857,14467,
30-p8d91w04p,4577,30-1,Southbound,"",0,313738,13665,
30-P9BWAfeTzi-,564,30-2,Clockwise,"",0,313816,12807,
30-P9MDJMe5-sqts,573,30-1,Clockwise,"",0,313711,8382,
30-pa0a9GqQ1Iy,565,30-2,Northbound,"",1,313807,13662,
30-PA807t9cHLx,567,30-1,Clockwise,"",1,313729,15712,
30-paiBq6hznB5,566,30-2,Eastbound,"",0,313813,13886,
30-PAld45RPdAmmT,563,30-1,Eastbound,"",1,313732,13870,
30-PAnyXr8M-2p,4868,30-1,Northbound,"",0,313769,14465,
30-pb0l1v1bh,567,30-1,Clockwise,"",1,313728,15712,
30-PB6VRZ4tk6d,573,30-2,Clockwise,"",0,313779,8382,
30-pB9kJmcLFud,563,30-2,Westbound,"",0,313789,13869,
30-PbJ-Qy5AsihAq,566,30-1,Westbound,"",1,313758,14170,
30-pbjriqmqv,4869,30-3,Northbound,"",0,313847,14467,
30-pbpov6jii,562,30-2,Southbound,"",0,313806,13709,
30-pbywx16xc,565,30-1,Southbound,"",0,313754,15723,
30-pC-uCOkhw09nT,563,30-3,Westbound,"",0,313829,13869,
30-PcDAL0UNoHM,575,30-2,Clockwise,"",0,313777,8392,
30-PCF6_mRMQ6l,605,30-2,Counterclockwise,"",0,313780,8390,
30-PCoCOVj6epG,4868,30-1,Southbound,"",1,313767,14466,
30-pd2c1li34,4869,30-1,Northbound,"",0,313725,14467,
30-PDQxyYT7UJc,563,30-2,Eastbound,"",1,313789,13870,
30-pdR-PhzZVts78,562,30-1,Southbound,"",0,313753,13709,
30-PE_0VrH708y,604,30-1,Counterclockwise,"",0,313727,16136,
30-pe88jh8cj,562,30-1,Northbound,"",1,313753,13708,
30-pedmhgwxs,4577,30-3,Northbound,"",1,313882,13664,
30-pevvhgqxd,4869,30-1,Southbound,"",1,313747,14898,
30-PGSJ3gXUwwrFX,573,30-3,Clockwise,"",0,313848,8382,
30-pi3woBs2KCh,4868,30-1,Southbound,"",1,313763,14466,
30-piP9NoY0NOE,566,30-3,Eastbound,"",0,313867,13886,
30-pjg6cpghp,4869,30-3,Northbound,"",0,313860,14467,
30-PjpKKxHq_UK,565,30-2,Northbound,"",1,313807,13662,
30-pjv42v0yv,565,30-1,Northbound,"",1,313739,13662,
30-pJwhEwwRLu,4577,30-1,Northbound to Beachwood & Westshire,"",1,313751,18790,
30-pk0i3wag6,605,30-3,Counterclockwise,"",0,313833,8390,
30-pkaiqn7r7,4577,30-3,Southbound,"",0,313883,13665,
30-pKCTpDocluE,567,30-1,Clockwise,"",1,313728,15712,
30-pkdbbqqba,565,30-1,Southbound,"",0,313739,15723,
30-pKeC7mH14Yj,4867,30-3,Northbound,"",1,313876,15715,
30-pkeeudc4s,4869,30-1,Southbound,"",1,313725,14898,
30-pKUBUkTyFZJ,563,30-2,Eastbound,"",1,313789,13870,
30-pl7aqptar,566,30-1,Westbound,"",1,313745,14170,
30-plkmph3mj,4869,30-1,Northbound,"",0,313744,14467,
30-Plmm-WOn50T,566,30-2,Westbound,"",1,313814,14170,
30-pmlfo30ch,4577,30-1,Northbound,"",1,313772,13664,
30-PmRb4mwWxGK,566,30-2,Eastbound,"",0,313811,13886,
30-Pmwfcl9jiqsd,576,30-1,Southbound,"",0,313712,14512,
30-PN435UK7N1p,566,30-2,Westbound,"",1,313812,14170,
30-Pnc4hSvWdJO,574,30-1,Clockwise,"",0,313724,16427,
30-pNRH_1InQ6O,564,30-2,Clockwise,"",0,313817,12807,
30-pNVTmrsr_k8,4868,30-3,Southbound,"",1,313874,14466,
30-po2o34dvr,4869,30-3,Northbound,"",0,313859,14467,
30-PO4FM0U3ZCA,562,30-2,Southbound,"",0,313806,13709,
30-pOMQJEofRJ4,4869,30-2,Northbound,"",0,313804,14467,
30-POQwBB8RI-m,4869,30-2,Southbound,"",1,313798,14898,
30-ppro6nidk,4577,30-3,Northbound,"",1,313882,13664,
30-PPwiA0ab8OQ,567,30-3,Clockwise,"",1,313850,15712,
30-pqmewvrl4,4577,30-1,Southbound,"",0,313772,13665,
30-pQQu2RNoJry7R,562,30-1,Northbound,"",1,313753,13708,
30-pqrejgVsV7M,4869,30-2,Northbound,"",0,313803,14467,
30-pqyoyc1xv,4869,30-3,Northbound,"",0,313856,14467,
30-pr3FwDwQTVT,564,30-1,Clockwise,"",0,313759,12807,
30-PruvZt358jK,574,30-2,Clockwise,"",0,313787,16427,
30-PsK08NXsh6w,603,30-1,Clockwise,"",0,313762,9255,
30-psMxipjfL8,574,30-1,Clockwise,"",0,313723,16427,
30-pswimjAYh_c,566,30-2,Westbound,"",1,313812,14170,
30-pt0tr2w05,4577,30-3,Southbound,"",0,313881,13665,
30-PuG5lfetaPf,4868,30-1,Northbound,"",0,313765,14465,
30-pulc3snmm,4869,30-3,Southbound,"",1,313860,14898,
30-puTNvAEhxD1,575,30-1,Clockwise,"",0,313718,8392,
30-puwd-4MWMzO,603,30-3,Clockwise,"",0,313846,9255,
30-pWma8k1-Z6,575,30-1,Clockwise,"",0,313715,8392,
30-PwOMlCUc4t,562,30-2,Northbound,"",1,313806,13708,
30-px0_PM3Gckm,572,30-3,Counterclockwise,"",0,313841,8397,
30-pXfg3busz6X,568,30-3,Counterclockwise,"",0,313852,15713,
30-pxJ5vzKGUeH,4869,30-2,Southbound,"",1,313799,14898,
30-pxvx5UlaV5UEY,573,30-1,Clockwise,"",0,313717,8382,
30-py5jCSPQHaj,4869,30-2,Southbound,"",1,313799,14898,
30-pyFJLVD42I8,4868,30-3,Northbound,"",0,313874,14465,
30-PyJcLFajY28,4868,30-1,Northbound,"",0,313763,14465,
30-pyqdcc5z5,4869,30-1,Southbound,"",1,313749,14898,
30-PZ_D7HwJ14U,4869,30-2,Southbound,"",1,313805,14898,
30-pZ977NOVBAr,4868,30-1,Northbound,"",0,313764,14465,
30-q-re2z55bHB,4868,30-1,Southbound,"",1,313763,14466,
30-q07iuiq4p,4869,30-3,Southbound,"",1,313862,14898,
30-q0HI1mFF7DA6g,573,30-3,Clockwise,"",0,313853,8382,
30-q1u1u7wqb,4869,30-1,Southbound,"",1,313741,14898,
30-q27c33FeVGi,605,30-1,Counterclockwise,"",0,313716,8390,
30-q3b3Xli4cw,562,30-2,Northbound,"",1,313806,13708,
30-q3d2e8jhy,4577,30-1,Southbound,"",0,313751,13665,
30-q3wDfsM0tG4,4869,30-2,Southbound,"",1,313802,14898,
30-q4mzp530e,4869,30-1,Northbound,"",0,313749,14467,
30-Q58141uYZKOn,576,30-3,Northbound,"",1,313831,14576,
30-q5fP3da0NMB,4869,30-2,Southbound,"",1,313802,14898,
30-Q6L5YbCNr_1,4869,30-2,Northbound,"",0,313800,14467,
30-Q8GbgfDFFFK,605,30-1,Counterclockwise,"",0,313713,8390,
30-q8m2csxo2,562,30-3,Northbound,"",1,313863,13708,
30-q9LrGmHcxdt_f,563,30-1,Westbound,"",0,313737,13869,
30-qa7lp8prw,4869,30-3,Southbound,"",1,313859,14898,
30-Qaw_DAVQ_zT,4868,30-1,Northbound,"",0,313766,14465,
30-qb5i4811m,589,30-1,Counterclockwise,"",0,313733,8383,
30-qbJcpLuL8AW,4868,30-3,Southbound,"",1,313871,14466,
30-qBQz1rd8TS,575,30-1,Clockwise,"",0,313715,8392,
30-qCfCUtLlKcJ,604,30-1,Counterclockwise,"",0,313727,16136,
30-qD9cHscAN83i,576,30-3,Northbound,"",1,313834,14576,
30-QDAXI_5r6Rz,567,30-2,Clockwise,"",1,313793,15712,
30-qe48l5cpz,4869,30-1,Northbound,"",0,313741,14467,
30-Qej3l4Jpg0z,568,30-1,Counterclockwise,"",0,313731,15713,
30-QETtJfpxkP0f,576,30-1,Northbound,"",1,313714,14576,
30-qEvfb76Qyp2H5,563,30-3,Westbound,"",0,313829,13869,
30-QFfGecMu1ke,4869,30-2,Southbound,"",1,313801,14898,
30-qfja86r9y,562,30-3,Southbound,"",0,313863,13709,
30-QFJIhNkxCNm,573,30-2,Clockwise,"",0,313779,8382,
30-qFL5LCq69bO,605,30-1,Counterclockwise,"",0,313713,8390,
30-qfxrq9hiRXS9,576,30-3,Southbound,"",0,313828,14512,
30-qg7C-bHCQwM,562,30-2,Southbound,"",0,313806,13709,
30-QGJnEOZFRrs,567,30-2,Clockwise,"",1,313793,15712,
30-QGrdzKTVAgL,565,30-2,Southbound,"",0,313807,15723,
30-qhzXEXypQ3fs7,562,30-1,Northbound,"",1,313753,13708,
30-QiF3z8HfhcF,4867,30-1,Southbound,"",0,313750,19752,
30-qInu5sBLJxb,4868,30-2,Southbound,"",1,313815,14466,
30-qIVUO45OvC0s,576,30-1,Southbound,"",0,313714,14512,
30-qJkBpnULgSE,603,30-1,Clockwise,"",0,313761,9255,
30-qjyqjanbz,4869,30-1,Northbound,"",0,313736,14467,
30-qlfggzvl5,575,30-1,Clockwise,"",0,313715,8392,
30-QmktJwVHFFB,563,30-2,Eastbound,"",1,313797,13870,
30-QMXvPAMrJJ,571,30-1,Clockwise,"",0,313720,8396,
30-QMz7KMaZ5czgR,562,30-1,Southbound,"",0,313753,13709,
30-qmzbjbWEenMN,576,30-1,Northbound,"",1,313714,14576,
30-QMzSPGRSolG,4869,30-2,Southbound,"",1,313799,14898,
30-qn3fMl9dEQ2,571,30-1,Clockwise,"",0,313720,8396,
30-qn5mP8O1GeD,4867,30-1,Northbound,"",1,313770,15715,
30-qn6r_Zp2yGy,574,30-2,Clockwise,"",0,313785,16427,
30-Qn867g4yPF5,4869,30-2,Northbound,"",0,313801,14467,
30-QNAzgReqYOW,575,30-2,Clockwise,"",0,313778,8392,
30-qnI2AAaM9-_,4869,30-2,Southbound,"",1,313799,14898,
30-QNn_Z2arBaF,4577,30-1,Southbound to Metro B (Red Line Station),"",0,313751,18791,
30-QnoZF_vKdjp,4577,30-2,Northbound,"",1,313826,13664,
30-qnzrxzpga,4869,30-1,Southbound,"",1,313741,14898,
30-qOcXU7jcFCB,564,30-2,Clockwise,"",0,313817,12807,
30-qpkxcgtso,589,30-1,Counterclockwise,"",0,313733,8383,
30-qqxrmba3y,4869,30-3,Northbound,"",0,313862,14467,
30-qrJzPyrSefu,4577,30-2,Southbound,"",0,313826,13665,
30-Qs9go_g2Oss,574,30-3,Clockwise,"",0,313842,16427,
30-QSA9KTBCu6kl6,589,30-3,Counterclockwise,"",0,313837,8383,
30-QSuNOJ_yF6S,568,30-1,Counterclockwise,"",0,313730,15713,
30-qT6u-uHX_Kj,566,30-3,Eastbound,"",0,313866,13886,
30-qt8z5j5ap,4869,30-1,Southbound,"",1,313740,14898,
30-Qtd2HnjUaog,575,30-1,Clockwise,"",0,313715,8392,
