,647095474,31299805,35560444,41783060,31364237,31273452,31368512,943344307,31516213
G06001303650021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5485.632499999999,0.0
G06001303141042,0.0,0.0,0.0,0.0,4896.014999999999,0.0,0.0,0.0,0.0
G06001303672003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.0099999999927,0.0
G06001303810002,0.0,0.0,2705.8185000000003,0.0,0.0,0.0,0.0,0.0,0.0
G06001303810001,0.0,0.0,2757.774,0.0,0.0,0.0,0.0,0.0,0.0
G06001303142003,0.0,3932.9999999999827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303132063,0.0,0.0,0.0,0.0,0.0,0.0,1793.8849999999998,0.0,0.0
G06001303552002,0.0,8030.962303573338,0.0,0.0,9090.379984373329,0.0,0.0,0.0,0.0
G06001303790004,0.0,0.0,1290.831499999994,0.0,0.0,0.0,0.0,0.0,0.0
G06001303650022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.7615,0.0
G06001303820004,0.0,0.0,3128.0839999999625,0.0,0.0,0.0,0.0,0.0,0.0
G06001303131014,0.0,0.0,0.0,0.0,0.0,0.0,1073.215,0.0,0.0
G06001303362012,0.0,0.0,0.0,0.0,0.0,3320.9055,0.0,0.0,0.0
G06001303110001,0.0,0.0,0.0,0.0,0.0,0.0,1719.8799999999999,0.0,0.0
G06001303071023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.9899999999936
G06001303660022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.6079999999997,0.0
G06001303141022,0.0,0.0,0.0,0.0,461.94699999999995,0.0,0.0,0.0,0.0
G06001303760001,0.0,0.0,1529.5,0.0,0.0,0.0,0.0,0.0,0.0
G06001303922004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.7689999999925,0.0
G06001303680014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.042,0.0
G06001303141021,0.0,0.0,0.0,0.0,2935.4049999999997,0.0,0.0,0.0,0.0
G06001303050005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.5369999999974
G06001303141031,0.0,1886.8139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303680011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.712,0.0
G06001303810003,0.0,0.0,4089.18,0.0,0.0,0.0,0.0,0.0,0.0
G06001303072023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.6879999999906
G06001303270005,743.8750967013779,0.0,0.0,0.0,0.0,4309.777440282595,0.0,0.0,0.0
G06001303660023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.61349999998,0.0
G06001303690014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.525,0.0
G06001303690012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.03,0.0
G06001303770003,0.0,0.0,464.1035,0.0,0.0,0.0,0.0,0.0,0.0
G06001303080014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5271.055999999977
G06001303050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.1449999999916
G06001303552001,0.0,0.0,0.0,0.0,0.0,11924.704,0.0,0.0,0.0
G06001303660012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.8624999999863,0.0
G06001303790003,0.0,0.0,169.02399999999926,0.0,0.0,0.0,0.0,0.0,0.0
G06001303050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.3404999999966
G06001303141023,0.0,0.0,0.0,0.0,1916.3399999999997,0.0,0.0,0.0,0.0
G06001303071021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.29799999999962
G06001303270003,0.0,0.0,0.0,0.0,0.0,3321.675,0.0,0.0,0.0
G06001303770001,0.0,0.0,817.9784999999999,0.0,0.0,0.0,0.0,0.0,0.0
