pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
mtc:26026-7265920-1642795391215,mtc:1591036567974,mtc:1642795371755,1,1,30.77634,,,,,,
mtc:26025-7265920-1642795396044,mtc:1591036558485,mtc:1642795371755,1,1,32.07405,,,,,,
mtc:7265920-26034-1642795402405,mtc:1642795371755,mtc:1591037120782,1,1,12.71604,,,,,,
mtc:25274-7451785-1643433878606,mtc:fruitvale_bus_bays,mtc:BA-FTVL_3-1643433667504,1,1,20.16117,,,,,,
mtc:25274-7451784-1643434302623,mtc:fruitvale_bus_bays,FTVL_2,1,1,20.32276,,,,,,
mtc:7451784-25276-1643434307251,FTVL_2,mtc:fruitvale_fare_area,6,1,25.53149,,,,,,
mtc:7451785-25276-1643434312102,mtc:BA-FTVL_3-1643433667504,mtc:fruitvale_fare_area,6,1,26.01916,,,,,,
mtc:25278-25264-1643435229068,mtc:fruitvale_bart_south,FTVL,1,1,8.87989,,,,,,
mtc:25277-25264-1643435234443,mtc:fruitvale_bart_north,FTVL,1,1,9.04420,,,,,,
mtc:7451787-25276-1643435315415,mtc:1643435311548,mtc:fruitvale_fare_area,1,1,7.06887,,,,,,
mtc:25276-7451786-1643435320986,mtc:fruitvale_fare_area,mtc:1643435308185,1,1,6.91761,,,,,,
mtc:7451788-25277-1643435403517,mtc:1643435393870,mtc:fruitvale_bart_north,2,1,15.30943,,,,,,
mtc:7451788-25276-1643435412020,mtc:1643435393870,mtc:fruitvale_fare_area,1,1,7.79395,,,,,,
mtc:7451789-25276-1643435456470,mtc:1643435396437,mtc:fruitvale_fare_area,1,1,10.98692,,,,,,
mtc:7451789-25278-1643435462089,mtc:1643435396437,mtc:fruitvale_bart_south,2,1,14.97745,,,,,,
mtc:7451790-25276-1643435578133,mtc:1643435575867,mtc:fruitvale_fare_area,1,1,13.50946,,,,,,
mtc:7451791-25276-1643435585536,mtc:1643435582310,mtc:fruitvale_fare_area,1,1,11.41436,,,,,,
mtc:26105-7523093-1643682652801,mtc:1591041279951,EMBR_5,1,1,1.63152,,,,,,
mtc:7523093-26106-1643682655921,EMBR_5,mtc:1591041295677,1,1,1.63838,,,,,,
mtc:26107-7523094-1643682683881,mtc:1591041310075,EMBR_6,1,1,2.06152,,,,,,
mtc:7523094-26108-1643682686441,EMBR_6,mtc:1591041318091,1,1,1.99939,,,,,,
mtc:26120-7523090-1643682731083,mtc:1591041670512,EMBR_4,1,1,2.49047,,,,,,
mtc:7523090-26121-1643682746526,EMBR_4,mtc:1591041677477,1,1,2.51478,,,,,,
mtc:6073181-26159-1643682966534,17217,mtc:1591044004416,1,1,3.60998,,,,,,
mtc:26159-26100-1643683000095,mtc:1591044004416,16992,1,1,3.86619,,,,,,
mtc:26095-26164-1643683202488,EMBR,mtc:1591044698404,1,1,1.30327,,,,,,
mtc:25309-25281-1643683271423,mtc:1590095262956,70011,1,1,12.95676,,,,,,
mtc:25309-25282-1643683275737,mtc:1590095262956,70012,1,1,12.57733,,,,,,
mtc:7523097-25939-1643683397589,12TH_4,mtc:1590713123849,1,1,18.31829,,,,,,
mtc:25928-7523098-1643683449081,mtc:1590712880986,12TH_1,1,1,2.40493,,,,,,
mtc:7523098-25930-1643683456096,12TH_1,mtc:1590712897490,1,1,2.29993,,,,,,
mtc:25933-7523096-1643683547351,mtc:1590712994119,12TH_2,1,1,3.96696,,,,,,
mtc:7523096-25935-1643683553138,12TH_2,mtc:1590713015022,1,1,4.23554,,,,,,
mtc:7523095-25938-1643683698970,12TH_8,mtc:1590713110083,1,1,4.76751,,,,,,
mtc:25991-25899-1643683774180,mtc:1590714740850,12TH,1,1,1.51174,,,,,,
mtc:25947-7523101-1643684055747,mtc:1590713359930,12TH_6,1,1,31.14905,,,,,,
mtc:7523101-25951-1643684061215,12TH_6,mtc:1590713416212,1,1,4.12121,,,,,,
mtc:25945-7523102-1643684222690,mtc:1590713329149,12TH_3,1,1,1.42537,,,,,,
mtc:25909-25912-1643684347420,mtc:1590712415237,mtc:1590712460177,1,1,0.93743,,,,,,
mtc:25360-7523104-1643684618140,mtc:1590159090122,DELN_2,6,1,3.31084,,,,,,
mtc:7523103-25359-1643684816500,DELN_1,mtc:1590159081988,6,1,2.94911,,,,,,
mtc:7523105-25340-1643684899728,mtc:1643684885752,89267,1,1,15.95269,,,,,,
mtc:7523106-25342-1643684939196,mtc:1643684937414,WC:2131,1,1,30.82707,,,,,,
mtc:25341-7523106-1643684948646,75400,mtc:1643684937414,1,1,45.54841,,,,,,
mtc:7523106-25343-1643684952683,mtc:1643684937414,42183,1,1,11.99276,,,,,,
mtc:7523106-25344-1643684972109,mtc:1643684937414,42151,1,1,25.68180,,,,,,
mtc:7523105-7523106-1643684988800,mtc:1643684885752,mtc:1643684937414,1,1,84.81509,,,,,,
mtc:7523114-7523106-1643685066983,mtc:1643685064406,mtc:1643684937414,1,1,10.39899,,,,,,
mtc:7523114-7523104-1643685087369,mtc:1643685064406,DELN_2,1,1,42.14402,,,,,,
mtc:7523108-7523114-1643685092202,58885,mtc:1643685064406,1,1,14.04098,,,,,,
mtc:7523114-7523109-1643685098911,mtc:1643685064406,52949,1,1,7.80461,,,,,,
mtc:7523114-7523113-1643685102950,mtc:1643685064406,55524,1,1,27.19369,,,,,,
mtc:7523114-7523112-1643685107687,mtc:1643685064406,59667,1,1,43.18204,,,,,,
mtc:7523114-7523110-1643685113801,mtc:1643685064406,52943,1,1,26.61766,,,,,,
mtc:7523114-7523111-1643685118851,mtc:1643685064406,52942,1,1,40.83734,,,,,,
mtc:7523107-7523106-1643685132372,828001,mtc:1643684937414,1,1,46.81366,,,,,,
mtc:7523115-25384-1643685817390,75399,mtc:1590160871773,1,1,65.37997,,,,,,
mtc:25382-7523118-1643685829122,mtc:1590160769015,831949,1,1,24.70961,,,,,,
mtc:25382-7523119-1643685833397,mtc:1590160769015,831943,1,1,28.23145,,,,,,
mtc:25382-7523122-1643685837740,mtc:1590160769015,831944,1,1,40.78065,,,,,,
mtc:25382-7523123-1643685841804,mtc:1590160769015,831945,1,1,62.30078,,,,,,
mtc:25382-7523124-1643685845958,mtc:1590160769015,831946,1,1,77.03660,,,,,,
mtc:25382-7523120-1643685856227,mtc:1590160769015,831942,1,1,27.92051,,,,,,
mtc:25382-7523121-1643685860462,mtc:1590160769015,831941,1,1,57.38683,,,,,,
mtc:25382-7523117-1643685868784,mtc:1590160769015,831950,1,1,27.47274,,,,,,
mtc:25382-7523116-1643685872876,mtc:1590160769015,831951,1,1,51.00846,,,,,,
mtc:25384-7523125-1643694769613,mtc:1590160871773,mtc:1643694761773,1,1,10.57391,,,,,,
mtc:7523125-25382-1643694773813,mtc:1643694761773,mtc:1590160769015,1,1,9.81674,,,,,,
mtc:7523125-25385-1643694789439,mtc:1643694761773,mtc:1590160940536,1,1,27.51800,,,,,,
mtc:7523125-25386-1643694793175,mtc:1643694761773,mtc:1590161032333,1,1,27.07495,,,,,,
mtc:25387-7523125-1643694800000,mtc:1590161103916,mtc:1643694761773,1,1,16.30724,,,,,,
mtc:25398-25402-1643694926289,mtc:1590161387307,mtc:1590161474264,1,1,13.89870,,,,,,
mtc:25402-25399-1643694936103,mtc:1590161474264,mtc:1590161396906,1,1,31.29026,,,,,,
mtc:25401-25403-1643694956924,mtc:1590161416673,mtc:1590161492362,1,1,13.22890,,,,,,
mtc:25403-25400-1643694972848,mtc:1590161492362,mtc:1590161407267,1,1,31.56596,,,,,,
mtc:25402-25369-1643694994521,mtc:1590161474264,WCRK,1,1,5.89705,,,,,,
mtc:25403-25369-1643695040629,mtc:1590161492362,WCRK,1,1,5.59193,,,,,,
mtc:25362-25368-1643695500212,mtc:1590159143222,mtc:1590159649305,1,1,8.37179,,,,,,
mtc:25368-25363-1643695503301,mtc:1590159649305,mtc:1590159153335,1,1,28.35883,,,,,,
mtc:25366-25368-1643695513467,mtc:1590159362426,mtc:1590159649305,1,1,16.38024,,,,,,
mtc:25361-25365-1643695545064,mtc:1590159132142,mtc:1590159213855,1,1,7.47659,,,,,,
mtc:25365-25364-1643695548548,mtc:1590159213855,mtc:1590159163739,1,1,26.65332,,,,,,
mtc:25365-25353-1643695555756,mtc:1590159213855,mtc:1590158945944,1,1,17.45373,,,,,,
mtc:25368-25339-1643695575140,mtc:1590159649305,DELN,1,1,10.50874,,,,,,
mtc:25365-25339-1643695579668,mtc:1590159213855,DELN,1,1,8.46901,,,,,,
mtc:25942-25925-1643697362443,mtc:1590713251505,mtc:1590712801371,6,1,18.17004,,,,,,
mtc:25769-25727-1643700989614,mtc:1590693150141,PHIL,1,1,6.81677,,,,,,
mtc:25727-25770-1643700993720,PHIL,mtc:1590693160704,1,1,9.40588,,,,,,
mtc:7523126-7451791-1643701441679,mtc:1643701439649,mtc:1643435582310,5,1,0.34517,,,,,,
mtc:7523126-25277-1643701451058,mtc:1643701439649,mtc:fruitvale_bart_north,1,1,17.02390,,,,,,
mtc:7523127-7451786-1643701460939,mtc:1643701459001,mtc:1643435308185,4,1,12.12843,,,,,,
mtc:7523127-25277-1643701466977,mtc:1643701459001,mtc:fruitvale_bart_north,1,1,33.91013,,,,,,
mtc:7523128-7451787-1643701478947,mtc:1643701476130,mtc:1643435311548,4,1,12.02453,,,,,,
mtc:7523129-7451790-1643701498358,mtc:1643701496687,mtc:1643435575867,5,1,0.38312,,,,,,
mtc:7523129-25278-1643701505690,mtc:1643701496687,mtc:fruitvale_bart_south,1,1,17.62246,,,,,,
mtc:25404-39787-1643701804536,RICH,mtc:1592687687090,1,1,7.12986,,,,,,
mtc:25405-25441-1643701835144,AM:RIC,mtc:1590174683662,1,1,5.74990,,,,,,
mtc:7523130-25430-1643702539738,mtc:1643702533946,mtc:1590174313166,1,1,32.07391,,,,,,
mtc:7523130-25431-1643702551497,mtc:1643702533946,mtc:1590174353545,1,1,39.61507,,,,,,
mtc:25437-7523130-1643702556324,mtc:1590174487639,mtc:1643702533946,1,1,3.27801,,,,,,
mtc:25438-7523130-1643846204404,mtc:1590174503707,mtc:1643702533946,1,1,8.80719,,,,,,
mtc:25565-25587-1643846453221,7102,mtc:1590597443854,1,1,7.60495,,,,,,
mtc:25586-25565-1643846458809,mtc:1590597428634,7102,1,1,6.47810,,,,,,
mtc:25582-25587-1643846500974,mtc:1590597325527,mtc:1590597443854,1,1,49.06491,,,,,,
mtc:25583-25586-1643846504674,mtc:1590597357225,mtc:1590597428634,1,1,52.01485,,,,,,
mtc:25587-25584-1643846523633,mtc:1590597443854,mtc:1590597390988,1,1,36.70833,,,,,,
mtc:25591-25581-1643846613275,mtc:1590597615567,mtc:1590597306225,1,1,33.65327,,,,,,
mtc:25591-25578-1643846638431,mtc:1590597615567,mtc:1590597245264,1,1,41.74679,,,,,,
mtc:39817-25593-1643846661215,mtc:1592690873207,mtc:1590597634962,1,1,25.16365,,,,,,
mtc:39821-25590-1643846676575,mtc:1592690978524,mtc:1590597536039,1,1,33.61099,,,,,,
mtc:25590-25577-1643846702123,mtc:1590597536039,mtc:1590597206543,1,1,44.78876,,,,,,
mtc:25590-7544435-1643846947405,mtc:1590597536039,mtc:MA-40430-1643846909011,1,1,7.62727,,,,,,
mtc:7544436-25592-1643846955148,44003,mtc:1590597625661,1,1,24.79016,,,,,,
mtc:25592-7544437-1643846958241,mtc:1590597625661,44001,1,1,4.95224,,,,,,
mtc:7544433-25592-1643846989635,mtc:MA-44003-1643846902132,mtc:1590597625661,1,1,24.81412,,,,,,
mtc:7544434-25590-1643847007948,7780000,mtc:1590597536039,1,1,4.19345,,,,,,
mtc:25591-7544438-1643847019504,mtc:1590597615567,44002,1,1,22.53012,,,,,,
mtc:7544439-25578-1643847135997,mtc:1643847134275,mtc:1590597245264,1,1,27.92607,,,,,,
mtc:7544439-25577-1643847147858,mtc:1643847134275,mtc:1590597206543,1,1,45.89163,,,,,,
mtc:25593-7544439-1643847152421,mtc:1590597634962,mtc:1643847134275,1,1,50.18940,,,,,,
mtc:39817-7544440-1643847182113,mtc:1592690873207,mtc:1643847175614,1,1,16.23700,,,,,,
mtc:25592-7544440-1643847186440,mtc:1590597625661,mtc:1643847175614,1,1,31.37940,,,,,,
mtc:7544441-7544447-1643847694049,CM:3450351,mtc:1643847686492,1,1,6.50642,,,,,,
mtc:7544447-25787-1643847921509,mtc:1643847686492,mtc:1590696789280,1,1,28.66205,,,,,,
mtc:7544448-25776-1643847958183,mtc:1643847953096,332019,1,1,4.94122,,,,,,
mtc:7544448-7544443-1643847962754,mtc:1643847953096,332021,1,1,18.70752,,,,,,
mtc:7544448-7544444-1643847966980,mtc:1643847953096,17925,1,1,16.30118,,,,,,
mtc:25788-25784-1643848060036,mtc:1590696820464,mtc:1590696582934,6,1,26.34807,,,,,,
mtc:25784-7544445-1643848069464,mtc:1590696582934,17842,1,1,13.67234,,,,,,
mtc:25787-7544449-1643848126140,mtc:1590696789280,mtc:1643848120623,1,1,13.74253,,,,,,
mtc:7544449-7544448-1643848129950,mtc:1643848120623,mtc:1643847953096,1,1,8.20678,,,,,,
mtc:7544449-7544445-1643848135275,mtc:1643848120623,17842,1,1,45.33422,,,,,,
mtc:7544450-7544447-1643848184829,mtc:1643848174094,mtc:1643847686492,1,1,56.46352,,,,,,
mtc:7544446-7544450-1643848188829,17606,mtc:1643848174094,1,1,54.01802,,,,,,
mtc:7544450-25784-1643848192693,mtc:1643848174094,mtc:1590696582934,1,1,25.85045,,,,,,
mtc:25775-7544449-1643848368060,332014,mtc:1643848120623,1,1,7.63159,,,,,,
mtc:7544449-7544442-1643848381965,mtc:1643848120623,14341,1,1,54.63054,,,,,,
mtc:25811-25773-1643848500035,mtc:1590698075365,DALY,1,1,9.21014,,,,,,
mtc:25773-25810-1643848503090,DALY,mtc:1590698022172,1,1,10.10077,,,,,,
mtc:26552-26508-1643851694550,mtc:1591379194339,UCTY,1,1,4.80798,,,,,,
mtc:26508-26553-1643851698536,UCTY,mtc:1591379207544,1,1,4.12247,,,,,,
mtc:26553-26535-1643851813367,mtc:1591379207544,mtc:1591378622243,1,1,23.44225,,,,,,
mtc:26552-26537-1643851817555,mtc:1591379194339,mtc:1591378640157,1,1,24.33504,,,,,,
mtc:26521-26527-1643851862547,mtc:1591376368143,mtc:1591378497101,6,1,14.08253,,,,,,
mtc:7544451-26527-1643851986568,mtc:1643851962003,mtc:1591378497101,1,1,10.03061,,,,,,
mtc:7544452-7544451-1643852041006,mtc:1643852001880,mtc:1643851962003,4,1,14.41738,,,,,,
mtc:7544452-26552-1643852053288,mtc:1643852001880,mtc:1591379194339,1,1,24.16562,,,,,,
mtc:26565-26589-1643852388574,DUBL,mtc:1591400914120,1,1,5.76810,,,,,,
mtc:26589-26573-1643852408365,mtc:1591400914120,mtc:1591400667921,1,1,40.07358,,,,,,
mtc:26587-26581-1643852572488,mtc:1591400871982,mtc:1591400780564,1,1,10.15100,,,,,,
mtc:26587-26582-1643852576480,mtc:1591400871982,mtc:1591400789489,1,1,9.87437,,,,,,
mtc:26596-7544454-1643852721015,mtc:1591401196277,831159,1,1,146.73121,,,,,,
mtc:26594-26567-1643852922223,mtc:1591401057360,832158,1,1,34.36064,,,,,,
mtc:26566-26596-1643852978208,880095,mtc:1591401196277,1,1,84.35237,,,,,,
mtc:25291-25312-1643853236541,WARM,mtc:1590095924653,1,1,8.55410,,,,,,
mtc:7544455-25295-1643853291090,51714,mtc:1590031873581,1,1,44.92099,,,,,,
mtc:7544458-7544456-1643854090372,mtc:1643854051040,mtc:1643854015430,1,1,9.42195,,,,,,
mtc:7544456-7544457-1643854093814,mtc:1643854015430,mtc:1643854048116,1,1,20.27495,,,,,,
mtc:7544457-7544459-1643854098835,mtc:1643854048116,mtc:1643854054199,2,1,23.50560,,,,,,
mtc:7544458-7544460-1643854104227,mtc:1643854051040,mtc:1643854056800,4,1,21.60555,,,,,,
mtc:7544456-7544462-1643854134248,mtc:1643854015430,mtc:1643854125126,1,1,30.72195,,,,,,
mtc:7544463-7544462-1643854154659,mtc:1643854140920,mtc:1643854125126,5,1,3.41780,,,,,,
mtc:7544463-7544461-1643854160080,mtc:1643854140920,mtc:1643854060133,1,1,31.15087,,,,,,
mtc:7544460-7544461-1643854164700,mtc:1643854056800,mtc:1643854060133,1,1,31.14164,,,,,,
mtc:7544459-7544461-1643854168755,mtc:1643854054199,mtc:1643854060133,1,1,30.52362,,,,,,
mtc:25297-7544461-1643854178812,mtc:1590031994266,mtc:1643854060133,1,1,57.14585,,,,,,
mtc:25847-7544464-1643854729452,mtc:1590700513597,COLS_2,2,1,5.63028,,,,,,
mtc:7544465-39823-1643854873988,COLS_1,mtc:1592692370154,1,1,7.18984,,,,,,
mtc:7544472-7544473-1643854971977,mtc:1643854911676,mtc:1643854964794,1,1,22.52330,,,,,,
mtc:7544472-7544465-1643854988994,mtc:1643854911676,COLS_1,1,1,24.13344,,,,,,
mtc:7544474-7544468-1643855019804,mtc:1643855012009,56777,1,1,5.10508,,,,,,
mtc:7544474-7544469-1643855023685,mtc:1643855012009,55577,1,1,22.95381,,,,,,
mtc:7544474-7544470-1643855027934,mtc:1643855012009,55663,1,1,41.33880,,,,,,
mtc:7544473-7544467-1643855034494,mtc:1643854964794,55552,1,1,43.34110,,,,,,
mtc:7544473-7544466-1643855037982,mtc:1643854964794,59599,1,1,63.17539,,,,,,
mtc:7544471-7544473-1643855047897,53746,mtc:1643854964794,1,1,12.52736,,,,,,
mtc:7544465-7544474-1643855062320,COLS_1,mtc:1643855012009,1,1,13.28466,,,,,,
mtc:7544475-25849-1643855386779,mtc:1643855364554,mtc:1590700589516,1,1,88.38168,,,,,,
mtc:7544475-25850-1643855391123,mtc:1643855364554,mtc:1590700615369,1,1,71.18492,,,,,,
mtc:25820-7544476-1643856091803,mtc:1590699125933,mtc:1643856075743,1,1,22.54517,,,,,,
mtc:7544476-25821-1643856095682,mtc:1643856075743,mtc:1590699163325,1,1,4.41958,,,,,,
mtc:7544476-25822-1643856098905,mtc:1643856075743,mtc:1590699180319,1,1,1.75359,,,,,,
mtc:7544476-25823-1643856103012,mtc:1643856075743,mtc:1590699200075,1,1,12.79500,,,,,,
mtc:7544477-7544476-1643856142580,mtc:1643856121930,mtc:1643856075743,1,1,4.35019,,,,,,
mtc:7544478-7544477-1643856174739,mtc:1643856161101,mtc:1643856121930,4,1,8.64743,,,,,,
mtc:25860-25812-1643856297722,mtc:1590701219729,COLS,1,1,1.91897,,,,,,
mtc:7544480-39824-1643856693001,COLS_4,mtc:1592693272586,1,1,4.73384,,,,,,
mtc:7544481-7544479-1643856729081,mtc:1643856718498,AM:OAC,1,1,43.00362,,,,,,
mtc:25849-7544481-1643856739634,mtc:1590700589516,mtc:1643856718498,1,1,12.10193,,,,,,
mtc:26412-26415-1643857033231,mtc:1591236109837,mtc:1591236160517,6,1,22.20915,,,,,,
mtc:39844-26411-1643857064074,mtc:1592696342734,SFIA,1,1,5.63834,,,,,,
mtc:39843-26411-1643857067995,mtc:1592696319231,SFIA,1,1,5.17480,,,,,,
mtc:26453-7544482-1643857285860,mtc:1591237191268,SFIA_1,1,1,6.37134,,,,,,
mtc:7544482-26446-1643857305613,SFIA_1,mtc:1591237052445,6,1,9.97041,,,,,,
mtc:39840-39844-1643857506686,mtc:1592696060332,mtc:1592696342734,1,1,8.51025,,,,,,
mtc:39843-39839-1643857523799,mtc:1592696319231,mtc:1592696037522,1,1,12.55271,,,,,,
mtc:26452-39838-1643857607557,mtc:1591237165670,mtc:1592695966267,1,1,21.46949,,,,,,
mtc:26450-39836-1643857618354,mtc:1591237147811,mtc:1592695880300,1,1,20.41963,,,,,,
mtc:26429-7544484-1643858294460,mtc:1591236647634,mtc:1643857371362,1,1,10.55220,,,,,,
mtc:7544484-26426-1643858297083,mtc:1643857371362,mtc:1591236615310,1,1,9.85411,,,,,,
mtc:39843-26434-1643858506992,mtc:1592696319231,mtc:1591236806207,1,1,92.69993,,,,,,
mtc:39844-26433-1643858517862,mtc:1592696342734,mtc:1591236795220,1,1,94.27974,,,,,,
mtc:26433-26415-1643858562561,mtc:1591236795220,mtc:1591236160517,1,1,18.89511,,,,,,
mtc:26415-26434-1643858566482,mtc:1591236160517,mtc:1591236806207,1,1,19.88176,,,,,,
mtc:26425-26428-1643858675185,mtc:1591236599493,mtc:1591236637670,2,1,14.39169,,,,,,
mtc:26428-7544484-1643858683770,mtc:1591236637670,mtc:1643857371362,1,1,8.34435,,,,,,
mtc:39839-39838-1643858717841,mtc:1592696037522,mtc:1592695966267,1,1,30.64236,,,,,,
mtc:39840-39836-1643858731030,mtc:1592696060332,mtc:1592695880300,1,1,32.71558,,,,,,
mtc:26446-7544484-1643858771999,mtc:1591237052445,mtc:1643857371362,1,1,28.70204,,,,,,
mtc:25494-25501-1643859133893,mtc:SB-12149044-1590528058060,mtc:1590528669453,1,1,29.84476,,,,,,
mtc:25490-25485-1643859378173,mtc:1590527236836,OAKL,1,1,16.63234,,,,,,
mtc:25493-25490-1643859584423,mtc:1590527345690,mtc:1590527236836,1,1,18.16904,,,,,,
mtc:25490-25488-1643859586575,mtc:1590527236836,mtc:1590527216020,1,1,10.12611,,,,,,
mtc:25489-25490-1643859590913,mtc:1590527226134,mtc:1590527236836,1,1,10.32580,,,,,,
mtc:7544491-25896-1643859932243,mtc:FS-75551-1643859927274,mtc:1590711613104,1,1,6.73840,,,,,,
mtc:26308-26314-1643863105247,64692,mtc:1591227410942,1,1,48.15159,,,,,,
mtc:26317-39835-1643863152784,mtc:1591227660386,mtc:1592695576612,1,1,56.18458,,,,,,
mtc:26317-26307-1643863168354,mtc:1591227660386,AM:GAC,1,1,4.30721,,,,,,
mtc:39835-26309-1643863182526,mtc:1592695576612,CE:3400006.1,1,1,6.46534,,,,,,
mtc:26486-26458-1643863341318,mtc:1591286394583,61532,1,1,20.97425,,,,,,
mtc:7544492-26486-1643863353514,62137,mtc:1591286394583,1,1,12.98896,,,,,,
mtc:7544493-26486-1643863357393,61427,mtc:1591286394583,1,1,26.29559,,,,,,
mtc:26486-26459-1643863359518,mtc:1591286394583,62035,1,1,32.52147,,,,,,
mtc:7544494-26482-1643863402458,mtc:1643863396720,mtc:1591286261484,1,1,15.46108,,,,,,
mtc:7544494-26486-1643863408613,mtc:1643863396720,mtc:1591286394583,1,1,33.50145,,,,,,
mtc:26464-26485-1643863437655,mtc:1591238340666,mtc:1591286348205,1,1,48.87076,,,,,,
mtc:26460-26485-1643863505500,64821,mtc:1591286348205,1,1,25.33376,,,,,,
mtc:26485-26461-1643863508352,mtc:1591286348205,64786,1,1,21.08438,,,,,,
mtc:26500-26462-1643863599352,mtc:1591286915174,70211,1,1,4.40823,,,,,,
mtc:26497-26463-1643863653265,mtc:1591286724937,70212,1,1,2.25134,,,,,,
mtc:39865-26497-1643863662766,mtc:1592698970501,mtc:1591286724937,1,1,27.21959,,,,,,
mtc:26485-7544495-1643863722316,mtc:1591286348205,mtc:1643863713373,1,1,52.11146,,,,,,
mtc:7544495-26482-1643863726128,mtc:1643863713373,mtc:1591286261484,1,1,12.78615,,,,,,
mtc:26500-26482-1643863734958,mtc:1591286915174,mtc:1591286261484,1,1,71.40339,,,,,,
mtc:39865-7544494-1643863741519,mtc:1592698970501,mtc:1643863396720,1,1,43.64459,,,,,,
mtc:7544496-26497-1643863837802,mtc:1643863819225,mtc:1591286724937,1,1,9.35397,,,,,,
mtc:7544497-39736-1643863981064,65884,mtc:1591748072329,1,1,83.19496,,,,,,
mtc:39730-7544498-1643863992529,mtc:1591747904465,MLPT_1,1,1,27.14540,,,,,,
mtc:7544500-6365881-1643865002035,mtc:1643864997124,MLPT,1,1,9.44302,,,,,,
mtc:7544500-39734-1643865010364,mtc:1643864997124,mtc:1591747995569,1,1,32.26007,,,,,,
mtc:39732-7544500-1643865018731,mtc:1591747965619,mtc:1643864997124,1,1,38.64686,,,,,,
mtc:39731-7544499-1643865022877,mtc:1591747950705,mtc:1643864993116,1,1,38.46664,,,,,,
mtc:7544499-39733-1643865028606,mtc:1643864993116,mtc:1591747986912,1,1,32.52118,,,,,,
mtc:7544499-6365881-1643865119735,mtc:1643864993116,MLPT,1,1,8.00524,,,,,,
mtc:7544501-39730-1643865468324,mtc:1643865453124,mtc:1591747904465,1,1,24.60250,,,,,,
mtc:7544507-7544501-1643865579691,mtc:1643865577852,mtc:1643865453124,1,1,14.87493,,,,,,
mtc:7544507-7544506-1643865592310,mtc:1643865577852,mtc:1643865574636,5,1,0.70720,,,,,,
mtc:7544506-39741-1643865605414,mtc:1643865574636,mtc:1591748215618,1,1,9.88908,,,,,,
mtc:39741-7544502-1643865609801,mtc:1591748215618,mtc:1643865562598,1,1,4.95792,,,,,,
mtc:7544504-7544501-1643865641956,mtc:1643865568207,mtc:1643865453124,1,1,6.11627,,,,,,
mtc:7544501-7544505-1643865646032,mtc:1643865453124,mtc:1643865571130,1,1,3.48618,,,,,,
mtc:7544504-7544502-1643865649585,mtc:1643865568207,mtc:1643865562598,2,1,12.21779,,,,,,
mtc:7544505-7544503-1643865655573,mtc:1643865571130,mtc:1643865565262,4,1,10.74689,,,,,,
mtc:7544503-39741-1643865666497,mtc:1643865565262,mtc:1591748215618,1,1,6.74237,,,,,,
mtc:26604-26599-1643866549673,mtc:1591404166237,65249,1,1,18.02345,,,,,,
mtc:26604-26600-1643866656550,mtc:1591404166237,65236,1,1,15.49163,,,,,,
mtc:39867-39745-1643866717091,mtc:1592699495109,mtc:1591748401627,1,1,7.27334,,,,,,
mtc:39867-39744-1643866723525,mtc:1592699495109,mtc:1591748379540,1,1,34.87993,,,,,,
mtc:7544508-26601-1643866883175,mtc:1643866857363,mtc:1591404079981,5,1,0.57135,,,,,,
mtc:7544508-39744-1643866889090,mtc:1643866857363,mtc:1591748379540,5,1,0.53857,,,,,,
mtc:7544508-26610-1643866897099,mtc:1643866857363,mtc:1591404574661,1,1,10.86055,,,,,,
mtc:26610-7544509-1643866950785,mtc:1591404574661,mtc:1643866934850,1,1,7.53644,,,,,,
mtc:7544509-39745-1643866955752,mtc:1643866934850,mtc:1591748401627,2,1,10.20892,,,,,,
mtc:7544509-26602-1643866960802,mtc:1643866934850,mtc:1591404132334,2,1,10.47322,,,,,,
mtc:7544510-7544511-1643867248492,mtc:1643867211412,mtc:1643867228864,5,1,0.85649,,,,,,
mtc:7544510-39728-1643867255256,mtc:1643867211412,mtc:1591747884582,1,1,10.01858,,,,,,
mtc:7544511-7544500-1643867272949,mtc:1643867228864,mtc:1643864997124,1,1,14.63768,,,,,,
mtc:7544512-39728-1643867323783,mtc:1643867290793,mtc:1591747884582,1,1,10.33574,,,,,,
mtc:7544499-7544513-1643867333862,mtc:1643864993116,mtc:1643867308414,1,1,17.21680,,,,,,
mtc:7544513-7544512-1643867341955,mtc:1643867308414,mtc:1643867290793,5,1,1.08616,,,,,,
mtc:7544514-26767-1643867521356,61474,mtc:1591644281249,1,1,113.11276,,,,,,
mtc:26767-26758-1643867528585,mtc:1591644281249,60001,1,1,51.86711,,,,,,
mtc:39790-26756-1643867559384,mtc:1592688856110,AM:SCC,1,1,8.88090,,,,,,
mtc:26754-26770-1643867973352,70241,mtc:1591644345716,1,1,18.27289,,,,,,
mtc:26770-26757-1643867977366,mtc:1591644345716,CE:3400006.2,1,1,25.19620,,,,,,
mtc:39790-26755-1643868094574,mtc:1592688856110,70242,1,1,38.15228,,,,,,
mtc:7544516-7544515-1643868395984,mtc:1643868380395,mtc:1643868303532,2,1,11.15093,,,,,,
mtc:7544515-39790-1643868403784,mtc:1643868303532,mtc:1592688856110,1,1,15.99999,,,,,,
mtc:7544518-7544517-1643868432486,mtc:1643868418947,mtc:1643868409330,1,1,20.56326,,,,,,
