,id_site,SQFT_ROOF,cat_site,occ_site
6517,37784271,74567.2074334,Pri,1491.3441486680001
6518,378041773,3272.03587152,Pri,65.4407174304
6519,37804621,61921.7032302,Pri,1238.434064604
6520,37812256,42400.6520938,Pri,848.0130418760001
6521,37838305,36217.2765407,Pri,724.345530814
6522,37877710,88493.1741398,Pri,1769.863482796
6523,37877748,33122.416192,Pri,662.44832384
6524,37877915,61811.5561941,Pri,1236.231123882
6525,37877949,59336.816284,Pri,1186.73632568
6526,37877955,41911.7695812,Pri,838.235391624
6527,37891435,65074.6916074,Pri,1301.493832148
6528,37893657,45533.172486,Pri,910.66344972
6529,37894089,57475.9382566,Pri,1149.518765132
6530,37894422,75606.0666244,Pri,1512.121332488
6531,37908398,20476.6734252,Pri,409.533468504
6532,37908746,58114.3645055,Pri,1162.28729011
6533,37908939,59402.3055659,Pri,1188.046111318
6534,37909307,80983.1653029,Pri,1619.663306058
6535,37909503,27682.9986605,Pri,553.65997321
6536,37909708,81066.27425449998,Pri,1621.3254850899996
6537,37945996,51747.4525244,Pri,1034.949050488
6538,37946673,65702.2528001,Pri,1314.0450560020001
6539,37947888,57993.8516329,Pri,1159.877032658
6540,379529170,64727.7478278,Pri,1294.554956556
6541,379686668,13747.3100264,Pri,274.946200528
6542,38000074,89317.26656669998,Pri,1786.3453313339996
6543,380023473,25604.2892598,Pri,512.085785196
6544,380023474,9353.49702786,Pri,187.0699405572
6545,38025580,60205.4696387,Pri,1204.109392774
6546,38025847,63263.1934255,Pri,1265.26386851
6547,38046974,56732.7470696,Pri,1134.654941392
6548,38048111,53255.4641514,Pri,1065.1092830280002
6549,38059511,59800.6352455,Pri,1196.0127049100001
6550,38060067,51331.438602,Pri,1026.62877204
6551,38062066,61005.4871737,Pri,1220.109743474
6552,38063919,4056.86532776,Pri,81.1373065552
6553,38064252,53127.8280965,Pri,1062.55656193
6554,38095940,36417.0137826,Pri,728.340275652
6555,38097277,66443.3407729,Pri,1328.866815458
6556,38097285,45540.4053664,Pri,910.808107328
6557,38098659,94281.6846132,Pri,1885.633692264
6558,38098925,44036.1937162,Pri,880.723874324
6559,381102035,20229.5027705,Pri,404.59005541
6560,38130812,52480.6392907,Pri,1049.6127858139998
6561,381345440,17064.8138641,Pri,341.296277282
6562,381379969,19011.2329406,Pri,380.224658812
6563,381602463,3992.85412102,Pri,79.8570824204
6564,38201628,53075.0493912,Pri,1061.500987824
6565,38203186,64238.1675425,Pri,1284.76335085
6566,38205758,57977.9511966,Pri,1159.559023932
6567,38212598,83569.8097938,Pri,1671.396195876
6568,38215728,74216.6953073,Pri,1484.3339061460001
6569,382345477,55721.3303631,Pri,1114.426607262
6570,382346296,59766.5120491,Pri,1195.3302409819999
6571,382350400,54028.0664519,Pri,1080.561329038
6572,38246238,98663.39551,Pri,1973.2679102
6573,38249334,69876.179873,Pri,1397.52359746
6574,38259334,58939.1434048,Pri,1178.7828680960001
6575,38259343,79956.4166675,Pri,1599.12833335
6576,38259361,70963.0490708,Pri,1419.260981416
6577,38259437,58231.0732277,Pri,1164.6214645539999
6578,38259931,72606.4432436,Pri,1452.1288648720001
6579,38273565,84924.9115847,Pri,1698.4982316940002
6580,3828921,26975.7345017,Pri,539.5146900340001
6581,38327297,71972.3731777,Pri,1439.447463554
6582,38327434,91609.8252408,Pri,1832.196504816
6583,38327565,56684.5673909,Pri,1133.6913478180002
6584,38327859,85307.193247,Pri,1706.14386494
6585,38336798,61638.8200828,Pri,1232.776401656
6586,38339702,56310.1623116,Pri,1126.2032462319999
6587,38341976,66335.7212747,Pri,1326.7144254940001
6588,38343758,75974.42012749998,Pri,1519.4884025499996
6589,383740666,51440.7813545,Pri,1028.8156270900001
6590,384083933,17270.7624609,Pri,345.41524921800004
6591,384117437,60530.1225914,Pri,1210.602451828
6592,384258646,67983.4149349,Pri,1359.6682986980002
6593,38461621,79181.6340221,Pri,1583.632680442
6594,38477350,60881.8421048,Pri,1217.636842096
6595,38477468,35849.877637,Pri,716.99755274
6596,384942362,43588.2180706,Pri,871.764361412
6597,38518851,59503.617744,Pri,1190.0723548800001
6598,38520960,44078.8584361,Pri,881.577168722
6599,38521297,36449.8458143,Pri,728.9969162860001
6600,38539203,91088.031805,Pri,1821.7606361
6601,38540431,80028.42188169998,Pri,1600.5684376339996
6602,38540877,61800.7033525,Pri,1236.01406705
6603,38541058,63812.1601324,Pri,1276.243202648
6604,38541556,53138.1322664,Pri,1062.762645328
6605,38542188,80852.6738664,Pri,1617.053477328
6606,385437218,61406.100742,Pri,1228.12201484
6607,38550498,50974.4389114,Pri,1019.488778228
6608,38551609,61352.7060359,Pri,1227.0541207180001
6609,38551643,59899.4754589,Pri,1197.989509178
6610,38551688,64919.2896948,Pri,1298.385793896
6611,38554493,77720.90730619998,Pri,1554.4181461239996
6612,38555710,62339.912691,Pri,1246.79825382
6613,38556546,247424.082154,Pri,4948.48164308
6614,38556547,62775.4530473,Pri,1255.5090609459999
6615,38556551,65238.8177115,Pri,1304.77635423
6616,38556642,128317.19767,Pri,2566.3439534
6617,385799186,678.892616248,Pri,13.577852324959998
6618,38580460,64470.4261904,Pri,1289.408523808
6619,38585854,60475.8418059,Pri,1209.5168361180001
6620,38605633,56897.0842232,Pri,1137.941684464
6621,38605653,70946.9786599,Pri,1418.939573198
6622,38628940,51950.9072384,Pri,1039.018144768
6623,386489292,17602.5815603,Pri,352.051631206
6624,38653402,49484.7107644,Pri,989.694215288
6625,38674777,70800.5437992,Pri,1416.0108759839998
6626,38689781,71472.6600581,Pri,1429.453201162
6627,38715619,61941.6475994,Pri,1238.8329519879999
6628,38738862,68161.8865845,Pri,1363.23773169
6629,387419170,36532.7710096,Pri,730.6554201920001
6630,38783031,45392.6049585,Pri,907.85209917
6631,38783713,60214.6798073,Pri,1204.293596146
6632,38783949,50251.334681,Pri,1005.0266936200001
6633,38784105,46919.3466498,Pri,938.3869329959999
6634,388152882,70329.0870955,Pri,1406.58174191
6635,38826741,33854.4123502,Pri,677.088247004
6636,38834352,69808.1342116,Pri,1396.162684232
6637,38834907,70321.8327137,Pri,1406.436654274
6638,38857120,8615.64458799,Pri,172.3128917598
6639,388600185,54303.8197873,Pri,1086.0763957460001
6640,38882820,73729.36931969998,Pri,1474.5873863939996
6641,38882945,14117.4259816,Pri,282.348519632
6642,38883840,65064.3619961,Pri,1301.287239922
6643,38899359,94277.9363545,Pri,1885.5587270899998
6644,38899500,64190.3937468,Pri,1283.807874936
6645,38899854,84647.55566509998,Pri,1692.9511133019996
6646,38900117,64296.8336988,Pri,1285.936673976
6647,38900205,37804.6959218,Pri,756.093918436
6648,38900417,56538.5489704,Pri,1130.770979408
6649,389095579,2964.51907567,Pri,59.2903815134
6650,389095580,3593.48584085,Pri,71.869716817
6651,38915602,82184.2241224,Pri,1643.6844824480002
6652,38916650,50852.9442536,Pri,1017.058885072
6653,38941132,82923.1145387,Pri,1658.462290774
6654,38942858,27257.3576003,Pri,545.147152006
6655,38944607,48960.4493744,Pri,979.2089874879999
6656,390044397,23934.9342051,Pri,478.69868410199996
6657,390258276,73418.7482134,Pri,1468.374964268
6658,39040959,58176.868715,Pri,1163.5373743
6659,390580194,74572.859263,Pri,1491.4571852600002
6660,390632993,77932.66432559998,Pri,1558.6532865119996
6661,390632995,63666.0857828,Pri,1273.321715656
6662,391347860,80728.05433529998,Pri,1614.5610867059995
6663,391450301,45400.1564968,Pri,908.003129936
6664,391517333,23938.6089958,Pri,478.772179916
6665,39157785,61748.7066878,Pri,1234.974133756
6666,39158107,64232.897979,Pri,1284.6579595800001
6667,39158131,60042.8572059,Pri,1200.857144118
6668,39158244,59620.9981933,Pri,1192.419963866
6669,391619283,28303.0901513,Pri,566.061803026
6670,391796285,75724.85033479998,Pri,1514.4970066959995
6671,39185848,68110.9915657,Pri,1362.219831314
6672,39199823,67155.1955254,Pri,1343.1039105080001
6673,392027115,35680.1069774,Pri,713.602139548
6674,39203151,54967.4927366,Pri,1099.349854732
6675,39226368,75329.67367619998,Pri,1506.5934735239996
6676,392266905,42311.0116112,Pri,846.220232224
6677,39245127,53663.1380151,Pri,1073.262760302
6678,39245165,68792.3020756,Pri,1375.846041512
6679,39258806,47390.4196018,Pri,947.808392036
6680,39259392,66862.3672609,Pri,1337.2473452180002
6681,39259623,78660.18152309998,Pri,1573.2036304619996
6682,39259994,45237.1384101,Pri,904.742768202
6683,39260091,75281.59149599998,Pri,1505.6318299199995
6684,39260276,59005.0001952,Pri,1180.100003904
6685,392629487,21451.8611028,Pri,429.037222056
6686,392874676,58790.1848289,Pri,1175.803696578
6687,393158824,76789.22243749998,Pri,1535.7844487499997
6688,39320310,69725.261037,Pri,1394.5052207400001
6689,393288326,8100.76399433,Pri,162.0152798866
6690,393293673,845.2260230309998,Pri,16.904520460619995
6691,393299987,45932.0115783,Pri,918.640231566
6692,39330787,60177.9368153,Pri,1203.5587363060001
6693,39335022,57874.0992318,Pri,1157.4819846359999
6694,39335360,56179.7111155,Pri,1123.59422231
6695,39335398,162363.324067,Pri,3247.26648134
6696,39335690,62932.44397,Pri,1258.6488794
6697,39335766,39862.2317607,Pri,797.244635214
6698,39335895,43569.102942,Pri,871.3820588399999
6699,39335947,30432.4710691,Pri,608.649421382
6700,39357994,54765.9924096,Pri,1095.319848192
6701,393580308,57617.1450391,Pri,1152.342900782
6702,39368190,122513.929458,Pri,2450.27858916
6703,393839306,36326.157557,Pri,726.52315114
6704,393964680,78963.0114502,Pri,1579.2602290040002
6705,39456325,67520.0881685,Pri,1350.40176337
6706,39460426,26087.4000734,Pri,521.748001468
6707,394730447,75378.2143648,Pri,1507.5642872960002
6708,39494017,72587.64430109998,Pri,1451.7528860219995
6709,395237731,204965.893141,Pri,4099.31786282
6710,39596940,44153.7518118,Pri,883.075036236
6711,39596966,102803.340951,Pri,2056.06681902
6712,39599159,82302.3334781,Pri,1646.046669562
6713,39599359,61032.573251,Pri,1220.65146502
6714,39599473,49729.5093624,Pri,994.590187248
6715,39603572,52237.9181516,Pri,1044.758363032
6716,396112900,53553.833503,Pri,1071.07667006
6717,396116796,33675.6874928,Pri,673.5137498560001
6718,396350543,41018.9494352,Pri,820.3789887039999
6719,397170448,59686.1818554,Pri,1193.723637108
6720,39718063,57942.6546119,Pri,1158.853092238
6721,397565256,3467.70293113,Pri,69.3540586226
6722,397733126,70732.7503592,Pri,1414.655007184
6723,397850200,17894.612742,Pri,357.89225484
6724,397885819,75395.76980609998,Pri,1507.9153961219997
6725,39793201,39549.8719213,Pri,790.997438426
6726,39793662,19616.4905543,Pri,392.32981108599995
6727,39794662,60917.5734962,Pri,1218.351469924
6728,398365930,34168.1602394,Pri,683.363204788
6729,39869746,1741.67244745,Pri,34.833448949
6730,398806965,54201.802474,Pri,1084.03604948
6731,398872612,24294.7115333,Pri,485.894230666
6732,39926680,35150.96744,Pri,703.0193488
6733,39929074,37417.2545323,Pri,748.345090646
6734,39932211,18112.3574702,Pri,362.247149404
6735,39969604,52716.8390566,Pri,1054.336781132
6736,39986420,59120.5284409,Pri,1182.410568818
6737,40020773,45131.7806895,Pri,902.6356137900001
6738,40020924,32100.4881593,Pri,642.009763186
6739,40020956,35520.0060373,Pri,710.4001207460001
6740,40021040,19381.7547594,Pri,387.635095188
6741,40021127,53467.2972119,Pri,1069.345944238
6742,40021172,61363.5874201,Pri,1227.271748402
6743,40021356,44210.8515015,Pri,884.21703003
6744,400277094,16337.2466655,Pri,326.74493331
6745,40047851,42001.081868,Pri,840.02163736
6746,400481201,119118.621456,Pri,2382.3724291199997
6747,400482523,53856.0928005,Pri,1077.12185601
6748,401098506,39655.8543703,Pri,793.1170874060001
6749,401123231,54931.7445172,Pri,1098.634890344
6750,401136992,143197.934734,Pri,2863.95869468
6751,40120190,20643.4669656,Pri,412.869339312
6752,401325252,47865.7981366,Pri,957.315962732
6753,401504874,23765.9074705,Pri,475.31814941
6754,401547871,13441.5231205,Pri,268.83046241
6755,401547875,80715.42396869998,Pri,1614.3084793739995
6756,401891414,46463.2672946,Pri,929.265345892
6757,402081353,62242.152471,Pri,1244.84304942
6758,40223286,44143.0251984,Pri,882.860503968
6759,40223530,56575.9475398,Pri,1131.518950796
6760,402273118,4851.76663235,Pri,97.03533264699999
6761,40255525,71329.9942209,Pri,1426.599884418
6762,40255529,59806.5029963,Pri,1196.130059926
6763,40255537,51316.1081048,Pri,1026.322162096
6764,402996436,56121.6617593,Pri,1122.433235186
6765,40300761,65088.7833805,Pri,1301.77566761
6766,40316453,64239.2581399,Pri,1284.7851627979999
6767,403387687,13390.9442635,Pri,267.81888527
6768,403556785,51693.7673889,Pri,1033.875347778
6769,403559120,6174.82676266,Pri,123.4965352532
6770,403831628,42102.6887995,Pri,842.05377599
6771,404106531,70210.0077558,Pri,1404.2001551160001
6772,40442577,51440.4624405,Pri,1028.80924881
6773,40442845,52208.5790999,Pri,1044.171581998
6774,404526879,54850.382058,Pri,1097.00764116
6775,40476352,55104.1305525,Pri,1102.08261105
6776,40479838,73821.6516272,Pri,1476.433032544
6777,40579645,46562.6177367,Pri,931.2523547339999
6778,40579767,63240.7831461,Pri,1264.815662922
6779,40579804,82524.16653839998,Pri,1650.4833307679996
6780,40579854,68898.8367587,Pri,1377.976735174
6781,40586109,50949.5530604,Pri,1018.991061208
6782,40592058,51259.959992,Pri,1025.19919984
6783,40592417,156173.137811,Pri,3123.46275622
6784,406399956,55847.6473379,Pri,1116.952946758
6785,406399957,47098.0204103,Pri,941.960408206
6786,406399962,52075.9785401,Pri,1041.5195708019999
6787,40654582,39064.2131863,Pri,781.2842637260001
6788,40655540,82967.20009919998,Pri,1659.3440019839995
6789,40657396,59982.6723339,Pri,1199.6534466780001
6790,40719799,36983.8201485,Pri,739.67640297
6791,407325629,9130.6634128,Pri,182.613268256
6792,407372683,1367.65388727,Pri,27.3530777454
6793,407408480,29912.4038082,Pri,598.248076164
6794,40778763,125602.42063,Pri,2512.0484125999997
6795,40779575,36111.277749,Pri,722.22555498
6796,40779669,67114.5787969,Pri,1342.2915759379998
6797,40779696,86203.573823,Pri,1724.07147646
6798,407806002,18838.1188747,Pri,376.762377494
6799,407807281,2536.05297668,Pri,50.7210595336
6800,40788151,18070.8552121,Pri,361.417104242
6801,40833719,41506.900798,Pri,830.1380159600001
6802,408673992,40349.0938934,Pri,806.981877868
6803,408839713,82918.1115598,Pri,1658.362231196
6804,40905782,13912.0638142,Pri,278.24127628400004
6805,40905785,56700.3925628,Pri,1134.007851256
6806,410103860,75345.805198,Pri,1506.91610396
6807,41018418,92724.8441137,Pri,1854.4968822740002
6808,41019647,63753.8216242,Pri,1275.076432484
6809,410669952,56596.2961192,Pri,1131.925922384
6810,41157479,29591.191359,Pri,591.82382718
6811,41158165,48257.290289,Pri,965.1458057799999
6812,41163557,99308.5381703,Pri,1986.170763406
6813,41165561,69824.9999672,Pri,1396.499999344
6814,41168836,51610.839202,Pri,1032.21678404
6815,412280921,35875.2475106,Pri,717.5049502119999
6816,41230822,44768.0567834,Pri,895.3611356680001
6817,41293840,63657.2079407,Pri,1273.1441588139999
6818,413470998,48915.2355137,Pri,978.304710274
6819,41381930,52226.5274294,Pri,1044.5305485879999
6820,41381974,7988.39940399,Pri,159.7679880798
6821,41382021,60443.7608541,Pri,1208.875217082
6822,41382037,35317.022644,Pri,706.3404528799999
6823,41382048,33779.2658251,Pri,675.5853165020001
6824,41382063,58357.2763372,Pri,1167.1455267439999
6825,41382065,18818.4206728,Pri,376.368413456
6826,41382066,45547.6594749,Pri,910.953189498
6827,41382067,34991.7837533,Pri,699.835675066
6828,414033665,79592.29514649998,Pri,1591.8459029299995
6829,414034867,46580.2027898,Pri,931.604055796
6830,414035143,34827.6667639,Pri,696.553335278
6831,414035587,35838.4960476,Pri,716.769920952
6832,414283664,18823.0161386,Pri,376.460322772
6833,414295984,58323.7006133,Pri,1166.474012266
6834,414311974,26727.9875761,Pri,534.559751522
6835,414514063,31291.6122607,Pri,625.832245214
6836,41456604,59264.7081061,Pri,1185.294162122
6837,414583404,23422.6601045,Pri,468.45320209
6838,414731620,54440.6610762,Pri,1088.813221524
6839,414886637,27880.1927832,Pri,557.603855664
6840,415083982,73010.13932279998,Pri,1460.2027864559996
6841,41521961,63886.1872001,Pri,1277.723744002
6842,41521990,62692.9522317,Pri,1253.859044634
6843,41522030,48150.4079605,Pri,963.00815921
6844,41522031,60565.9633176,Pri,1211.3192663519999
6845,415433316,65500.9456001,Pri,1310.018912002
6846,416476759,3638.64103015,Pri,72.772820603
6847,41656033,65170.0523053,Pri,1303.401046106
6848,41656174,5558.52410274,Pri,111.17048205479999
6849,41657145,55965.5370528,Pri,1119.3107410559999
6850,41657411,63692.2466859,Pri,1273.844933718
6851,41706352,10909.1274817,Pri,218.182549634
6852,41734383,39353.2579214,Pri,787.065158428
6853,41734385,84970.5177873,Pri,1699.410355746
6854,417457054,5055.33409698,Pri,101.10668193960001
6855,4174592,7606.82520781,Pri,152.1365041562
6856,41783060,32494.6948636,Pri,649.893897272
6857,41790880,75405.313057,Pri,1508.1062611400002
6858,41790885,38698.7785741,Pri,773.975571482
6859,418120413,29288.2637081,Pri,585.765274162
6860,419159121,70488.307586,Pri,1409.76615172
6861,419170696,90865.9907576,Pri,1817.319815152
6862,420135553,14880.9698097,Pri,297.619396194
6863,420438746,22831.9956058,Pri,456.639912116
6864,420461952,3201.1610535,Pri,64.02322107
6865,42057880,65162.5800242,Pri,1303.251600484
6866,421069929,53675.9545015,Pri,1073.51909003
6867,42118182,59246.2722612,Pri,1184.925445224
6868,421325987,4067.71840717,Pri,81.3543681434
6869,42148369,2526.16864295,Pri,50.523372859
6870,42148370,2559.06620046,Pri,51.1813240092
6871,42148374,2452.30995013,Pri,49.0461990026
6872,42148402,4045.45671719,Pri,80.90913434379999
6873,42148693,1206.85217033,Pri,24.1370434066
6874,42148700,5140.75840467,Pri,102.8151680934
6875,42148701,7400.908589519999,Pri,148.01817179039998
6876,42149145,8721.08203354,Pri,174.4216406708
6877,42149151,1788.38130447,Pri,35.767626089400004
6878,42149155,8545.8353143,Pri,170.91670628600002
6879,421889290,80422.0115046,Pri,1608.440230092
6880,421916087,21470.8466889,Pri,429.41693377800004
6881,42192581,45700.830094,Pri,914.0166018799999
6882,422118453,38787.1342582,Pri,775.742685164
6883,422137636,26181.1374915,Pri,523.62274983
6884,423244288,8637.71610786,Pri,172.7543221572
6885,423254047,72038.945182,Pri,1440.77890364
6886,42332685,62805.1164319,Pri,1256.102328638
6887,423570560,70587.2322277,Pri,1411.7446445540002
6888,423889766,29748.5628327,Pri,594.9712566540001
6889,423948640,38712.1361568,Pri,774.242723136
6890,424274251,71569.8806234,Pri,1431.3976124679998
6891,424453800,37849.1497111,Pri,756.982994222
6892,424639605,26278.7391259,Pri,525.574782518
6893,424923538,53312.3855795,Pri,1066.2477115899999
6894,424923544,13008.6884925,Pri,260.17376985
6895,424936522,65353.5467081,Pri,1307.070934162
6896,424981544,104750.058656,Pri,2095.0011731199997
6897,42522337,48047.7191615,Pri,960.95438323
6898,42527533,73607.0354319,Pri,1472.140708638
6899,425352052,7838.95000271,Pri,156.7790000542
6900,425393960,25729.6202178,Pri,514.592404356
6901,42588713,23921.1011125,Pri,478.42202225
6902,42590126,82552.47157949998,Pri,1651.0494315899996
6903,42607919,28945.3299742,Pri,578.906599484
6904,427533177,25980.4518156,Pri,519.6090363120001
6905,427693321,57697.5855362,Pri,1153.951710724
6906,427725265,54488.2505518,Pri,1089.765011036
6907,427725267,48080.0200939,Pri,961.600401878
6908,427749667,43873.3388571,Pri,877.4667771420001
6909,428426817,2037.80802543,Pri,40.756160508600004
6910,428954676,38392.3235232,Pri,767.846470464
6911,430123321,68150.0219565,Pri,1363.00043913
6912,430135584,46261.6111891,Pri,925.2322237819999
6913,430285893,1875.02689408,Pri,37.500537881599996
6914,43089619,68031.4270288,Pri,1360.628540576
6915,43090312,54655.5743051,Pri,1093.111486102
6916,43090371,67499.9426132,Pri,1349.9988522639999
6917,431171383,1534.80222966,Pri,30.6960445932
6918,431177750,28580.8868511,Pri,571.617737022
6919,431616362,41802.8970314,Pri,836.0579406280001
6920,431616363,93235.3258226,Pri,1864.706516452
6921,431663012,8957.894857819998,Pri,179.15789715639997
6922,431875691,2238.78902196,Pri,44.7757804392
6923,432114912,5847.37093188,Pri,116.94741863760001
6924,432138426,72555.6694964,Pri,1451.113389928
6925,43239709,27501.8928907,Pri,550.0378578140001
6926,432526362,56709.9595605,Pri,1134.19919121
6927,43303917,5394.04559424,Pri,107.88091188480001
6928,43314105,59346.7266635,Pri,1186.93453327
6929,433769471,10820.0354068,Pri,216.400708136
6930,43393804,55238.5504056,Pri,1104.771008112
6931,43520305,47056.567461,Pri,941.13134922
6932,43539550,52093.1239791,Pri,1041.8624795819999
6933,43668499,64637.0435449,Pri,1292.740870898
6934,43674225,14275.5848811,Pri,285.511697622
6935,436760784,27336.8734595,Pri,546.73746919
6936,436811497,51665.31987,Pri,1033.3063974
6937,43703541,39565.3724725,Pri,791.30744945
6938,437240428,12329.3571917,Pri,246.58714383400002
6939,43740145,55830.564867,Pri,1116.61129734
6940,437486619,51853.255099,Pri,1037.06510198
6941,437551119,49089.4473968,Pri,981.788947936
6942,438074713,11707.1016549,Pri,234.14203309799998
6943,438203854,99889.9803638,Pri,1997.799607276
6944,438545785,3122.51867131,Pri,62.4503734262
6945,43870690,74804.45230059998,Pri,1496.0890460119997
6946,43870725,46362.3060881,Pri,927.2461217619999
6947,438758152,8423.8720462,Pri,168.477440924
6948,438859960,56006.8040677,Pri,1120.136081354
6949,438900066,13137.7695503,Pri,262.75539100599997
6950,43963240,33576.0246313,Pri,671.5204926260001
6951,43963349,134366.125147,Pri,2687.32250294
6952,43963353,74090.4327786,Pri,1481.8086555720001
6953,43968117,78679.1066714,Pri,1573.5821334280001
6954,43985780,37775.1666326,Pri,755.5033326519999
6955,439906902,87944.90049889998,Pri,1758.8980099779997
6956,43990945,65803.5934235,Pri,1316.07186847
6957,440159278,71084.981911,Pri,1421.69963822
6958,440159292,54854.4043956,Pri,1097.088087912
6959,44033008,16025.0362228,Pri,320.500724456
6960,44033897,69126.8415984,Pri,1382.5368319680001
6961,44035782,54357.3121413,Pri,1087.146242826
6962,44035844,77273.6184417,Pri,1545.472368834
6963,44035921,74752.8916818,Pri,1495.057833636
6964,44035947,88285.0240247,Pri,1765.700480494
6965,44035970,46449.3615443,Pri,928.987230886
6966,44036092,66020.9061568,Pri,1320.418123136
6967,44036368,25702.524823,Pri,514.05049646
6968,44040160,48547.2831222,Pri,970.945662444
6969,44040166,10782.1299432,Pri,215.64259886399998
6970,440465165,73420.7497807,Pri,1468.414995614
6971,440740771,56887.1302867,Pri,1137.7426057339999
6972,44127949,71368.0601142,Pri,1427.3612022839998
6973,441481105,10903.8065127,Pri,218.07613025400002
6974,44158239,51381.8798925,Pri,1027.63759785
6975,442087370,32207.4618378,Pri,644.149236756
6976,442099773,58828.3436835,Pri,1176.56687367
6977,442099774,19409.3027366,Pri,388.186054732
6978,442099775,86474.5047401,Pri,1729.4900948020002
6979,442099776,35051.9722377,Pri,701.039444754
6980,442588084,2295.42307985,Pri,45.908461597
6981,442653185,37564.1747762,Pri,751.283495524
6982,442656023,43507.2875284,Pri,870.1457505679999
6983,442671387,105012.536572,Pri,2100.25073144
6984,442673335,67675.9129293,Pri,1353.518258586
6985,442689339,61776.258518,Pri,1235.52517036
6986,442689340,42693.6102776,Pri,853.872205552
6987,442689873,62111.3919916,Pri,1242.227839832
6988,442689874,82367.264869,Pri,1647.3452973800001
6989,442873491,60539.5270641,Pri,1210.790541282
6990,44289113,143863.408551,Pri,2877.26817102
6991,442952563,53688.2914337,Pri,1073.765828674
6992,442956604,62845.1521082,Pri,1256.903042164
6993,442964876,62085.0992429,Pri,1241.701984858
6994,443498925,55583.9918747,Pri,1111.679837494
6995,443668563,68654.728884,Pri,1373.09457768
6996,443668566,132140.138892,Pri,2642.8027778399996
6997,44388762,60684.1482851,Pri,1213.6829657019998
6998,44388808,102192.196668,Pri,2043.8439333600002
6999,44388937,31594.8715128,Pri,631.897430256
7000,44389215,4257.95642126,Pri,85.1591284252
7001,44389494,50160.5204194,Pri,1003.210408388
7002,4439293,63421.9021369,Pri,1268.438042738
7003,44402509,20643.627067,Pri,412.87254134
7004,44402873,61452.0989482,Pri,1229.041978964
7005,44447058,66417.7173858,Pri,1328.3543477160001
7006,444795487,53978.5176036,Pri,1079.5703520719999
7007,44486142,88568.01202039998,Pri,1771.3602404079998
7008,44486149,50611.3604253,Pri,1012.227208506
7009,44486152,70276.5415984,Pri,1405.530831968
7010,44486156,38949.395568,Pri,778.98791136
7011,44486165,103684.314947,Pri,2073.68629894
7012,44486183,528907.947248,Pri,10578.15894496
7013,44486243,48680.9831388,Pri,973.619662776
7014,44486249,19174.4585841,Pri,383.489171682
7015,44486289,104046.846362,Pri,2080.93692724
7016,44486338,13398.8425825,Pri,267.97685165
7017,44486432,160895.353562,Pri,3217.9070712400003
7018,44486522,82979.3666302,Pri,1659.587332604
7019,44486533,71632.5232217,Pri,1432.650464434
7020,44501546,76138.15323019998,Pri,1522.7630646039997
7021,445259803,60570.9628773,Pri,1211.419257546
7022,44530125,21999.0232189,Pri,439.980464378
7023,445376236,70853.0408769,Pri,1417.060817538
7024,445400401,57889.4779886,Pri,1157.789559772
7025,44544439,100778.659818,Pri,2015.57319636
7026,445602508,75076.03384449998,Pri,1501.5206768899995
7027,445612905,52243.9460708,Pri,1044.878921416
7028,44580766,57129.3931873,Pri,1142.587863746
7029,445859037,65929.5479243,Pri,1318.590958486
7030,44602862,45378.7847678,Pri,907.5756953560001
7031,446242792,5521.89631405,Pri,110.437926281
7032,44627831,94606.8337947,Pri,1892.1366758939998
7033,44658848,60268.948852,Pri,1205.37897704
7034,44806716,73130.37363319998,Pri,1462.6074726639997
7035,448444070,68132.0012291,Pri,1362.640024582
7036,448741253,24273.9418933,Pri,485.47883786600005
7037,449472826,21731.5314704,Pri,434.630629408
7038,449472827,17492.4143612,Pri,349.848287224
7039,449492974,64697.6037977,Pri,1293.952075954
7040,449994308,6536.70621143,Pri,130.7341242286
7041,450113500,31135.5627279,Pri,622.711254558
7042,450456782,1984.74955055,Pri,39.694991011
7043,45059015,51724.263725,Pri,1034.4852744999998
7044,45059293,79958.4754139,Pri,1599.169508278
7045,451777808,44791.1609118,Pri,895.823218236
7046,45217036,33736.3077581,Pri,674.726155162
7047,45303398,59927.7687798,Pri,1198.555375596
7048,45303399,38854.7580884,Pri,777.0951617679999
7049,453589763,69156.1122948,Pri,1383.1222458959999
7050,454593792,58539.6782795,Pri,1170.79356559
7051,455741368,21735.1839793,Pri,434.703679586
7052,456134111,59316.6600089,Pri,1186.333200178
7053,456743118,47148.3111187,Pri,942.966222374
7054,458120791,25260.1169406,Pri,505.202338812
7055,458143311,72043.2840113,Pri,1440.865680226
7056,458290344,74899.1918502,Pri,1497.9838370040002
7057,45845991,50587.4223315,Pri,1011.74844663
7058,459740162,47316.1105476,Pri,946.322210952
7059,459990606,45532.445865,Pri,910.6489173
7060,459996994,49412.4260575,Pri,988.24852115
7061,460186027,51594.1647825,Pri,1031.88329565
7062,46054414,52180.8097476,Pri,1043.616194952
7063,461097036,60512.6615272,Pri,1210.253230544
7064,461207303,55437.2436956,Pri,1108.744873912
7065,46162327,69261.3747576,Pri,1385.227495152
7066,461753981,76009.6979745,Pri,1520.19395949
7067,46257170,68658.5349573,Pri,1373.170699146
7068,46257171,45375.9714531,Pri,907.519429062
7069,462701932,46498.975233,Pri,929.97950466
7070,462701934,39962.7994747,Pri,799.255989494
7071,462833269,47824.5718578,Pri,956.4914371560001
7072,463361066,21203.961204,Pri,424.07922407999996
